"","MDS1","MDS2"
"CHIA",0.0401968906588296,-0.324841338407577
"SIMA",0.666416323684389,-0.282665155629823
"TERRchi",-0.419091791382168,0.0262845589797989
"TRIAreg",0.232666220314586,1.86441117023719
"TRIAsm",0.875025811591047,0.384555828391699
"EPHA",1.33154331901966,0.295395754158483
