"","MDS1","MDS2","MDS3"
"85",-0.259560766055272,-0.151816295974556,-0.00592942053418307
"86",0.0852285258443025,0.0277761697472221,0.369670263021475
"87",-0.327963019324913,-0.0596441264774102,-0.0285422043842409
"88",-0.274762328269332,-0.124665183341484,-0.0113777871347831
"89",-0.138862596127322,-0.305953169541573,0.0281407432726505
"90",0.120112015599779,-0.257856251513144,0.246051485688883
"91",-0.246165943895791,-0.169846381451718,-0.00268504294686683
"92",0.060027360745343,-0.107254192747253,-0.245668190923944
"93",0.00579094479700584,-0.458509584709896,0.0519495197741569
"94",-0.151705564211779,-0.292521454051319,0.025069290637839
"95",-0.0916588249361818,-0.360097896645813,0.0375582131675797
"96",-0.0315506801467011,-0.422104815977625,0.0477658918504064
"97",0.0532799396031461,-0.502968720789707,0.05757947106227
"98",0.663519291031509,-0.0327635112990037,-0.35085317375096
"99",0.0139361520323878,-0.466998858907846,0.0526403350922388
"100",0.0252557770766763,-0.476756375792059,0.053421215932349
"101",0.815002972762715,-0.35000266766747,-0.25915720673823
"102",-0.0577916076201391,-0.395410273512994,0.0433380926363446
"103",0.675236339869965,-0.204674883748776,-0.226787898418822
"104",0.122662341158303,-0.562892586969527,0.0627990695727429
"105",0.0549001383142979,-0.504985229425961,0.0586009369780285
"106",-0.062426963962066,-0.390152573524588,0.0423423632922519
"107",0.107479850189832,-0.550604016499506,0.0620993130328816
"108",0.670899061948531,0.100075910837397,-0.436168264018799
"109",0.564756950808672,-0.1107309840978,-0.219547416283131
"110",0.261957084622222,-0.232557698262504,-0.281555346514463
"111",-0.00837221245675058,-0.446700456953097,0.049796215899483
"112",0.122662341158303,-0.562892586969527,0.0627990695727429
"113",0.138568539034853,-0.576895518992926,0.0624231262638991
"114",0.30542746483601,-0.191017548306419,-0.357078327127516
"115",0.171253275850401,0.0182033458426553,0.422146833555358
"116",-0.0361367969970037,-0.417217563175642,0.0473325959870642
"141",0.431587547729987,-0.0084808442689442,0.577838275001844
"142",0.188217122493957,-0.201068969129597,0.308746852190126
"143",0.469491957525991,-0.1032403521337,0.557075881503921
"144",0.236703840336697,-0.0535897378391719,0.415486335143307
"145",0.267228966607215,0.0973912882701549,0.580344855947434
"146",0.0690710845805157,0.0212024793047251,0.353211718681068
"147",0.745329324404405,0.341454647183702,0.0741584618231377
"148",0.0200489699160567,0.143493998957353,0.497158530250502
"149",0.429026379350508,-0.0402007783984309,0.557886385362107
"150",0.288573620316207,-0.070349414449506,0.440861903149486
"151",-0.181806934681121,-0.256095516166941,0.018374497320036
"152",0.326979435712981,0.078635325966823,0.593613057625516
"153",0.300283653610848,-0.224194029483671,0.376113057388376
"154",0.168982138807112,-0.142932769512406,0.323096755160663
"155",0.272112774879394,0.0363890339616986,0.512057354215779
"156",-0.0936649018616877,-0.357753709010358,0.0374499420337783
"157",0.452850220998193,-0.341321786905531,0.445974672332578
"158",0.144475979235087,-0.58342378314048,0.0620795486713504
"159",0.179813542884237,-0.617487603208493,0.0646729389678171
"160",0.281327847825999,-0.0264982279055748,0.46204773775127
"161",-0.133111623985409,-0.313610292941336,0.0304702404206351
"162",0.651638446230318,-0.34054178733505,0.0635797781958922
"163",0.356888048993724,-0.24530287364372,0.402483559123283
"164",0.437313078086245,-0.258024725797326,0.468893753143781
"165",-0.140529929613896,-0.303694814380701,0.027543207903494
"166",-0.16051184746465,-0.2807017336241,0.0233517155458006
"167",-0.117284797722012,-0.33237451435246,0.0341714704532912
"168",-0.221223694049736,-0.205677358311739,0.0048763821248577
"169",0.337118750760178,-0.13323100266293,0.444441765863115
"170",-0.146372636708486,-0.298023343611788,0.0269839541343073
"171",-0.0433349002057333,-0.409177670332528,0.0474342562631854
"172",-0.0433349002057333,-0.409177670332528,0.0474342562631854
"173",0.384469918520016,-0.341147409055439,0.376969510092783
"174",-0.179830415111192,-0.258430068401936,0.0186347125684486
"175",0.144475979235087,-0.58342378314048,0.0620795486713504
"176",-0.0174116006173469,-0.437851104782875,0.0483333985318998
"177",0.180836885955505,-0.0166428999456644,0.400147958283157
"178",-0.107887339398027,-0.34196737863739,0.0352309312817438
"179",0.304150985467102,0.254206407178389,0.042392766293405
"180",0.328199999585824,-0.40629158813342,-0.210002903360739
"181",-0.136447381209834,-0.309015256626125,0.0293597580407414
"182",-0.114643988272164,-0.335283358227188,0.0346053756175547
"183",-0.0609282191423506,-0.391854723248262,0.0426341834416328
"184",-0.21227262454259,-0.217924364469705,0.00820066008697738
"185",-0.0735295117631789,-0.379626304508434,0.040681524663755
"186",0.292776442947943,-0.154011627969958,-0.378451303620081
"187",0.219702303937896,-0.0359741002533537,0.410613126484464
"188",0.0273990429653983,-0.479201830003069,0.0534137150002652
"213",-0.156311116785533,-0.286261334047456,0.0241045202804813
"214",0.278256408810909,0.528813979208766,-0.523487369048922
"215",-0.0433349002057333,-0.409177670332528,0.0474342562631854
"216",-0.20025519736877,-0.232583735472963,0.0120155354544922
"217",-0.294729062868005,-0.0981306263820232,-0.0167654168488459
"218",-0.221223694049736,-0.205677358311739,0.0048763821248577
"219",-0.259560766055272,-0.151816295974556,-0.00592942053418307
"220",0.406895732747499,0.418090688682185,-0.428916623812449
"221",-0.0901432786602332,-0.361865650340254,0.0380225654475401
"222",0.113969804567932,0.105697310405653,-0.558077681205305
"223",-0.195719326160795,-0.237854551190616,0.0130511766679853
"224",-0.293034536162247,-0.100520876594714,-0.015360580874666
"225",-0.151927145501562,-0.292212994760003,0.0250012234822699
"226",0.110606646056572,0.0263874410355023,0.387250256435999
"227",0.187735224290726,0.0352007583497861,0.449618907573322
"228",-0.558691046765646,0.105825362117636,-0.085536901973338
"229",0.0863963669176038,0.0676005144969536,-0.441681654152727
"230",-0.0762362703930228,-0.376658316949804,0.0401291719828954
"231",-0.27382284075249,-0.12641813263968,-0.0110967642947954
"232",0.12943335431173,-0.569039599261412,0.0616916288719973
"233",-0.063809214688122,-0.388689075344912,0.04180261333346
"234",-0.0609282191423504,-0.391854723248263,0.0426341834416329
"235",-0.149262693371245,-0.294860065189844,0.0258915879717598
"236",-0.0609282191423506,-0.391854723248262,0.0426341834416328
"237",-0.165034411419987,-0.276761419065129,0.0220020560971984
"238",0.626481966862891,0.0328458981888578,-0.359798209674169
"239",0.299163542212822,0.591532341839061,-0.25433227213557
"240",0.718553990927704,0.422265822801911,-0.190704267957315
"241",0.598184612966538,0.0675365144659689,-0.538105293303656
"242",0.707273277606228,0.221876747096707,-0.409478998833917
"243",0.493198437061284,0.350839598511371,-0.374808644197091
"244",0.637866036761275,0.38144919019815,-0.45212879663577
"245",0.793568047565458,0.102817213239903,-0.571696983645853
"246",0.651164987220811,0.123872878245852,-0.542441744978358
"247",0.315586991133736,-0.250477812505725,-0.319052765935944
"248",0.679371210457771,0.122472560854433,-0.513588925008957
"249",0.384737766447039,-0.17589513790516,-0.482481641732616
"250",0.649791981423658,0.154588993469192,-0.662624071238217
"251",0.312208653887712,0.082300087564989,-0.742323787256502
"252",0.608880105804435,0.133013109427021,-0.549039371437607
"253",0.736817605789676,0.273690824048091,-0.673468718188513
"254",0.701516456737626,0.417253605514709,-0.262776616105173
"255",0.841598393925582,0.505504858335553,-0.549458411002395
"256",0.379153182282432,0.130454546747587,-0.86360703586803
"257",0.526824119262559,-0.303696135433981,-0.607323496314989
"258",0.405402202429221,0.0269750086812189,-0.813174173101679
"259",0.48889015829826,0.812514248070881,0.532627374986318
"260",0.393938129987783,0.120764600122622,-0.86949707851097
"285",0.511234722025616,-0.034386093015987,0.619484312623954
"286",-0.0216411245139465,-0.432967297348823,0.0476201504461257
"287",0.355836278915157,0.0292433933179682,0.555236664912617
"288",0.0114895941076288,-0.464477390208989,0.0523504872917916
"289",-0.232773655670675,-0.189905698536184,0.00206071309198883
"290",0.268942164905196,0.164414050868228,0.678436371807587
"291",-0.324412896077411,-0.0636177361912363,-0.025802550639025
"292",-0.337476097574177,-0.0495464495790003,-0.0328127940582211
"293",0.0901209425870541,-0.534915715726607,0.0608298917284431
"294",0.00740264582189136,-0.460397738518355,0.0515203763395109
"295",0.34960463736692,0.0337662856205832,0.56165427564944
"296",0.586093438311592,0.0513326704638273,0.730447774044644
"297",0.414528610402162,0.0097837701691388,0.579744607859532
"298",-0.199300177091951,-0.23416061444421,0.0121550070701467
"299",-0.239760856930636,-0.180772847430007,8.22569168831165e-05
"300",-0.181806934681121,-0.256095516166941,0.0183744973200361
"301",0.162481648786503,-0.600044439158667,0.063350860391449
"302",0.106268995200554,0.122708662232855,0.516675869904442
"303",0.389051744045812,-1.1180345418248,0.0760139915270266
"304",-0.244914860812498,-0.171758635324769,-0.00190436605167004
"305",-0.165034411419987,-0.276761419065129,0.0220020560971984
"306",-0.181806934681121,-0.256095516166941,0.018374497320036
"307",-0.337476097574177,-0.0495464495790003,-0.0328127940582211
"308",-0.221223694049736,-0.205677358311739,0.0048763821248577
"309",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"310",-0.351219493480222,-0.033453187236959,-0.0374050303934515
"311",-0.181806934681121,-0.256095516166941,0.018374497320036
"312",-0.244914860812498,-0.171758635324769,-0.00190436605167004
"313",-0.250370179312874,-0.164553197183897,-0.00317290023401654
"314",-0.0753317844345524,-0.377670310068721,0.0403646733979972
"315",0.4981018035212,0.100581452896985,0.699200340200763
"316",-0.105443869698156,-0.345168408667672,0.0360979979985429
"317",-0.413314621175024,0.0199361932991695,-0.0588153371891929
"318",-0.985735961553501,0.211851590535681,-0.113885128641632
"319",-0.369661324980617,-0.0160120430585392,-0.0448979822310694
"320",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"321",0.144475979235087,-0.58342378314048,0.0620795486713504
"322",0.114747480126461,-0.556129095184416,0.0623509655229142
"323",0.389051744045812,-1.1180345418248,0.0760139915270266
"324",0.713121781705483,0.133215176172737,0.158958139714283
"325",-0.0290886866022311,0.14952580260464,0.480364655675053
"326",0.670157202756151,-0.307682508829093,0.822772489868762
"327",-0.276765009935715,-0.121569554948303,-0.0114019827441092
"328",-0.286629216116089,-0.109488243905381,-0.0137452187533527
"329",0.300374103564617,-0.0125978110922483,0.485264257485987
"330",0.840120950638458,0.0485973616452253,0.200592903186527
"331",0.509846302479247,0.733661741689926,0.739930177138086
"332",0.75505966338742,0.236312314108217,0.353260284067917
"357",-0.208075088543047,-0.221911782829467,0.00855870822570039
"358",-0.156311116785533,-0.286261334047456,0.0241045202804813
"359",-0.0102717273256858,0.154835746603804,-0.537722320867079
"360",-0.173691857399473,-0.264956036181243,0.0200029106359279
"361",0.703105504587836,0.266523109482829,-0.561469823330232
"362",0.397209363340721,-0.126351237860371,0.49151783461211
"363",0.886156481562929,0.0833385688678697,0.0722035507606766
"364",0.270933964118961,-0.038984223638174,-0.488992739011015
"365",0.0423180067479825,-0.492738764132444,0.0557748036089386
"366",0.168912821733737,-0.605830619673794,0.0628381472002306
"367",0.0269177426981629,0.18344099208967,0.619704787843419
"368",0.26313679047434,0.105461308005406,0.58743921701235
"369",0.389051744045812,-1.1180345418248,0.0760139915270266
"370",-0.103403619279571,-0.347410408189803,0.0362313695021424
"371",0.380772743524372,-0.112868995893851,-0.572955170163513
"372",0.0637031470004732,-0.510618444264004,0.0591774659088931
"373",0.0739557891928909,-0.0561863455868653,-0.286996881537583
"374",0.815657745513649,0.145365507667647,0.0582884608067968
"375",0.168137708714725,-0.0423358767999888,-0.355403849257638
"376",0.581819898740434,0.180736716388338,0.117026573359964
"377",0.624770477989245,-0.141539194530709,-0.33108663468562
"378",0.499556214721499,-0.293577882286667,-0.159279808120008
"379",-0.00102015508349664,-0.454575482705805,0.0508616648821716
"380",0.192821046255651,-0.63004939325029,0.0628633705554626
"381",0.791766118639423,-0.0354294394682862,-0.395546399281739
"382",0.540962606452627,0.33482689459542,0.479239810182344
"383",0.31663864759104,0.918153143108723,0.246034324113227
"384",0.796928140231284,-0.129188469860634,0.0644704598435782
"385",0.795215110540965,0.608869176395872,-0.319624339797346
"386",0.867263997581584,0.252720459231978,-0.349161609320254
"387",0.906225377484828,0.687287857610502,0.00712828480298204
"388",1.03005454184704,0.354874803954948,-0.270498243181898
"389",0.809349421095296,0.0211860819936706,-0.47945134346789
"390",0.931297132266262,0.0150740777954803,-0.742557289786069
"391",0.819151828111248,0.169919776151024,-0.768529671248229
"392",0.858135723829495,-0.0895466248132849,-0.54001016422613
"393",0.696937393625238,0.732149088980556,-0.201140875251048
"394",0.50450899956206,-0.397191815396763,-0.465622876131919
"395",0.838559831752687,0.213688674521443,-0.61390451407439
"396",0.27721047370654,-0.0516890194568359,-0.477812900539086
"397",1.12132193953272,0.546894400651585,0.0915564889770231
"398",0.994377008622206,0.569855336457095,-0.566361761237571
"399",0.811932601430305,0.577881650337811,-0.81650282573616
"400",0.763052207561468,0.412292891903683,-0.760663514175282
"401",0.359826879929046,-0.137651047504654,-0.495868134452412
"402",0.619810816455105,-0.237025770309422,-1.09069010956649
"403",0.418008479077678,-0.219322337758272,-0.501887316990545
"404",0.869045329655409,0.343886005676453,0.0846723046672315
"481",-0.558691046765646,0.105825362117636,-0.085536901973338
"482",-0.283298149690896,-0.113637453582256,-0.0133213135725855
"483",-0.716987671882666,0.176684576033605,-0.107139912569676
"484",-0.464921549017651,0.0553322115463889,-0.0712533607843596
"485",-0.588446777438831,0.117256386373781,-0.0876019684207501
"486",-0.771277460575333,0.19091002201984,-0.107869089153393
"487",-0.500225280396529,0.251856304064851,-0.403421666251274
"488",-0.775656245277729,0.193199933199361,-0.107543951631253
"489",-0.518403940066492,0.0863916398494801,-0.0790454556192671
"490",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"491",-0.222859904146256,0.265195257073721,-0.702161818119606
"492",-0.531542430805963,0.0937958915049144,-0.0803801363945822
"493",-0.609308532897705,0.12815156404445,-0.0897448044522871
"494",-0.413314621175024,0.0199361932991695,-0.0588153371891929
"495",-0.679319510668787,0.158864312591345,-0.0969204953428209
"496",-0.477190097691067,0.0653715086705091,-0.0728358215674545
"497",-0.45035955134275,0.0455665136715242,-0.0660240481250435
"498",-0.985735961553501,0.211851590535681,-0.113885128641632
"499",-0.276765009935715,-0.121569554948303,-0.0114019827441092
"500",-0.558691046765646,0.105825362117636,-0.085536901973338
"501",-0.383382978611726,-0.00631367992295862,-0.0468031470489342
"502",-0.304401185865536,-0.0875654118047586,-0.0192931943828797
"503",-0.1988688227137,-0.234834631206056,0.012353234066341
"504",-0.325274413106696,-0.062598654110896,-0.0267295286026329
"505",0.411045352105183,0.274670068925815,-0.476001290866164
"506",0.0581411326257142,0.0648539820983597,-0.42096852795572
"507",-0.225913079637631,-0.199039327197534,0.00389351195600813
"508",-0.26955799788678,-0.13347672127985,-0.010081951976398
"509",-0.385931879899191,-0.00453449518217143,-0.0476855287825146
"510",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"511",-0.279299638803481,-0.11911649037217,-0.0123065712447283
"512",-0.366821803442763,-0.0192854243391315,-0.0433954906783155
"513",-0.429554465050805,0.0306724565558605,-0.0616757505022353
"514",-0.00144017980023433,0.127681596098169,0.444194438703292
"515",-0.426795522453692,0.0287942070794269,-0.0628897789266458
"516",-0.359193881770336,-0.0270290436162042,-0.0402260429990449
"525",-0.413314621175024,0.0199361932991695,-0.0588153371891929
"526",-0.21227262454259,-0.217924364469705,0.00820066008697739
"527",-0.0871406388589417,0.907453577746746,0.201762283094687
"528",-0.117401612414467,0.763952118543822,0.170105728238165
"529",-0.502974708577546,0.0779973356183323,-0.0787304288507509
"530",-0.359887958626348,-0.0255240309048022,-0.0405424632911298
"531",-0.169656134081626,-0.270346350769549,0.0207337126929123
"532",-0.294729062868005,-0.0981306263820232,-0.0167654168488459
"533",-0.985735961553502,0.211851590535681,-0.113885128641633
"534",-0.609308532897705,0.12815156404445,-0.0897448044522871
"535",-0.351219493480222,-0.033453187236959,-0.0374050303934515
"536",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"537",-0.524362893740865,0.0905122670606997,-0.0807895376822948
"538",-0.524362893740865,0.0905122670606997,-0.0807895376822948
"539",-0.542276934135747,0.0990175469453486,-0.0849282602146307
"540",-0.985735961553501,0.211851590535681,-0.113885128641632
"541",-0.477190097691067,0.0653715086705091,-0.0728358215674545
"542",-0.494776852511601,0.0738692966929237,-0.0780235760583947
"543",-0.609308532897705,0.12815156404445,-0.0897448044522871
"544",-0.548320334057005,0.102590452949588,-0.0861865540426486
"545",-0.460158388087034,0.290423148779579,-0.52367242074338
"546",-0.666475379639835,0.151960919654285,-0.0986710564936225
"547",-0.726177752854796,0.177577306365079,-0.104956078851875
"548",-0.648429003071566,0.144376255757168,-0.0947199617756957
"549",-0.327963019324913,-0.0596441264774102,-0.0285422043842409
"550",-0.524362893740865,0.0905122670606997,-0.0807895376822948
"551",-0.679319510668787,0.158864312591345,-0.0969204953428209
"552",-0.212502835865532,0.300710084858974,-0.949115310069938
"565",-0.401381358850351,0.00848062170639131,-0.0546648771066737
"566",-0.578989516075652,0.112532592766015,-0.0897560896797809
"567",-0.985735961553501,0.211851590535681,-0.113885128641632
"568",-0.643353196622689,0.141857670483239,-0.0951198730032165
"569",-0.477190097691067,0.0653715086705091,-0.0728358215674545
"570",0.569446978186904,0.470868229752216,-0.710967640693901
"571",-0.00247218771800172,0.183400848573321,0.610303406629461
"572",-0.351219493480222,-0.0334531872369586,-0.0374050303934517
"573",-0.406937323215479,0.0144009625938355,-0.0560934141488469
"574",-0.0226423182043664,0.267226339408805,-0.776885862982637
"575",-0.598463162224903,0.122528761545529,-0.0890299735076884
"576",-0.344965169038131,-0.0415762608571504,-0.0346896639534839
"577",-0.401381358850351,0.00848062170639131,-0.0546648771066737
"578",-0.985735961553502,0.211851590535681,-0.113885128641633
"579",-0.45035955134275,0.0455665136715242,-0.0660240481250435
"580",-0.985735961553501,0.211851590535681,-0.113885128641632
"581",-0.17805758458807,0.244461912161132,-0.660699128003252
"582",-0.696786429698555,0.167483116424079,-0.0994412194601891
"583",0.343397470639787,1.18243040956967,-0.492463909159994
"584",-0.609308532897705,0.12815156404445,-0.0897448044522871
"585",-0.572457251858442,0.110013064941357,-0.0906678754359384
"586",-0.662233504870254,0.147466598446162,-0.0956255123463773
"587",-0.679319510668787,0.158864312591345,-0.0969204953428209
"588",-0.542276934135747,0.0990175469453486,-0.0849282602146307
"589",-0.578989516075652,0.112532592766015,-0.0897560896797809
"590",-0.985735961553501,0.211851590535681,-0.113885128641632
"591",-0.774660293657608,0.192901999245527,-0.107505026388605
"592",-0.679319510668787,0.158864312591345,-0.0969204953428209
"593",-0.11900941783716,0.157381012572246,0.415130156330093
"594",-0.138696474809097,0.244854803845664,-0.679087862514063
"595",0.519766889114733,0.569970100163784,0.208553474519069
"596",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"597",-0.716987671882666,0.176684576033605,-0.107139912569676
"598",0.203595984788146,0.146350188784524,-0.715251429522716
"599",-0.609308532897705,0.12815156404445,-0.0897448044522871
"600",-0.985735961553502,0.211851590535681,-0.113885128641633
"601",0.261084878162725,0.317107091231823,1.06691529292533
"602",-0.171336509314006,0.221231423733726,0.607579747344476
"603",0.289648602333978,0.695947970440652,0.774521042320709
"604",-0.558691046765646,0.105825362117635,-0.0855369019733379
"605",-0.738828746761572,0.184241914780528,-0.109041453981543
"606",-0.588446777438831,0.117256386373781,-0.0876019684207501
"607",-0.494776852511601,0.0738692966929237,-0.0780235760583947
"608",-0.985735961553501,0.211851590535681,-0.113885128641632
"609",0.116416861831224,0.767841713978713,0.639345000388251
"610",0.118028381006514,0.700487293852855,-0.729796475364977
"611",-0.413314621175024,0.0199361932991695,-0.0588153371891929
"612",-0.524362893740865,0.0905122670606997,-0.0807895376822948
"637",-0.310259337802018,0.72916396493875,0.141757836105839
"638",-0.622082832565442,0.133992020876188,-0.0902953783318427
"639",-0.194606522939584,0.808181110837375,0.175052250257557
"640",-0.765653444354335,0.188495845248486,-0.107225554889785
"641",-0.564328888440395,0.107648230083747,-0.0869154041673858
"642",-0.0570752413977362,0.961052213732841,0.209809295866656
"643",-0.11385451849442,0.205971625598678,0.5984741321219
"644",-0.164068915109833,1.01372571132469,0.225056367014176
"645",-0.216099347831818,1.17587162846229,0.296046136334282
"646",-0.279921275306358,1.11062935754758,0.279588047783546
"647",-0.985735961553501,0.211851590535681,-0.113885128641632
"648",-0.985735961553501,0.211851590535681,-0.113885128641632
"649",-0.696786429698555,0.167483116424079,-0.0994412194601891
"650",-0.312597874463033,0.935462653013826,0.21240976596581
"651",-0.985735961553501,0.211851590535681,-0.113885128641632
"652",-0.0851923591502634,0.994751520602584,0.22461503381294
"653",-0.633554933196073,0.137933075581285,-0.0926936467770615
"654",-0.985735961553501,0.211851590535681,-0.113885128641632
"655",-0.985735961553501,0.211851590535681,-0.113885128641632
"656",-0.687697186777311,0.164102786732231,-0.0984813868359666
"661",-0.0941960680045751,1.12471938019549,0.256952843294121
"662",-0.343479993475212,-0.0431792225274416,-0.0337746004572292
"663",-0.985735961553501,0.211851590535681,-0.113885128641632
"664",-0.311246612075454,-0.0784061777841304,-0.0228818228458582
"665",0.112641310844929,1.57842360283692,0.326180329073877
"666",0.115287178477289,1.31898929773325,0.27147182994692
"667",0.598442276572019,1.42766926692118,-0.159697615081679
"668",0.135880905875458,1.40991404868136,0.292942563899908
"669",0.081512922175234,1.70783148320744,0.344815002549267
"670",0.0495523600327742,1.49043840740966,0.318086860372455
"671",0.12313472682629,1.28109163738228,0.254144102610673
"672",0.125779649134185,2.08791610783803,0.457751399600066
"673",0.18202557971738,1.33063995529626,0.271523579317972
"674",0.00480804752636711,1.01831563903219,0.223151109218554
"675",0.0935057742257481,1.54702819084058,0.323247202407804
"676",0.314375663875659,1.10841153839024,0.568281471118286
