"","MDS1","MDS2","MDS3"
"CHIA",0.10437936619256,-0.309083582147088,0.0458914696950355
"SIMA",0.642187198630206,0.0798782859089228,0.765516542596685
"TERRchi",-0.430885254733905,-0.00785371773863006,-0.033922670445769
"TRIAreg",0.188677498708639,1.72219660368747,0.408550330350137
"TRIAsm",0.724779099087979,0.203644935099043,-0.817513699601412
"EPHA",1.21982928588589,0.306351008672953,-0.638869981825131
