MiniDOT Logger Concatenated Data File
Sensor:             6881-0672
Concatenation Date: 2016May04 13:48:02 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1435250820,           2015-06-25 16:47:00,           2015-06-25 09:47:00,     33.678613,          6.509995,                    91.655215,      0.981848
                1435251360,           2015-06-25 16:56:00,           2015-06-25 09:56:00,     34.034629,          6.500893,                    92.068468,      0.980319
                1435251960,           2015-06-25 17:06:00,           2015-06-25 10:06:00,     26.392319,          7.315808,                    90.815381,      0.977116
                1435252560,           2015-06-25 17:16:00,           2015-06-25 10:16:00,     22.127408,          8.205322,                    94.077921,      0.991003
                1435253160,           2015-06-25 17:26:00,           2015-06-25 10:26:00,     21.777571,          8.297821,                    94.499184,      0.996256
                1435253760,           2015-06-25 17:36:00,           2015-06-25 10:36:00,     21.635935,          8.279144,                    94.028494,      0.998584
                1435254360,           2015-06-25 17:46:00,           2015-06-25 10:46:00,     21.544275,          8.261379,                    93.660209,      0.998334
                1435254960,           2015-06-25 17:56:00,           2015-06-25 10:56:00,     21.460940,          8.248508,                    93.363178,      0.999005
                1435255560,           2015-06-25 18:06:00,           2015-06-25 11:06:00,     21.402601,          8.257036,                    93.353840,      0.998889
                1435256160,           2015-06-25 18:16:00,           2015-06-25 11:16:00,     21.477608,          8.251076,                    93.422474,      0.999049
                1435256760,           2015-06-25 18:26:00,           2015-06-25 11:26:00,     21.494275,          8.218702,                    93.086032,      0.999014
                1435257360,           2015-06-25 18:36:00,           2015-06-25 11:36:00,     21.635935,          8.237040,                    93.550307,      0.999829
                1435257960,           2015-06-25 18:46:00,           2015-06-25 11:46:00,     21.777571,          8.227540,                    93.698793,      0.999688
                1435258560,           2015-06-25 18:56:00,           2015-06-25 11:56:00,     21.927516,          8.208963,                    93.758194,      0.998648
                1435259160,           2015-06-25 19:06:00,           2015-06-25 12:06:00,     22.027467,          8.203628,                    93.877853,      0.999313
                1435259760,           2015-06-25 19:16:00,           2015-06-25 12:16:00,     22.060782,          8.187914,                    93.758125,      1.000251
                1435260360,           2015-06-25 19:26:00,           2015-06-25 12:26:00,     22.010809,          8.173174,                    93.499363,      1.000101
                1435260960,           2015-06-25 19:36:00,           2015-06-25 12:36:00,     22.027467,          8.154939,                    93.320683,      0.999203
                1435261560,           2015-06-25 19:46:00,           2015-06-25 12:46:00,     22.210685,          8.155694,                    93.658612,      0.997829
