"Plot Title: Salt2015-05-19"
"#","Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10395001, SEN S/N: 10395001)","Temp, °C (LGR S/N: 10395001, SEN S/N: 10395001)","Coupler Detached (LGR S/N: 10395001, SEN S/N: 10395001)","Coupler Attached (LGR S/N: 10395001, SEN S/N: 10395001)","Host Connected (LGR S/N: 10395001, SEN S/N: 10395001)","Stopped (LGR S/N: 10395001, SEN S/N: 10395001)","End Of File (LGR S/N: 10395001, SEN S/N: 10395001)"
86,05/20/15 05:15:00 AM,2650.2,18.58,,,,,
87,05/20/15 05:30:00 AM,2644.6,18.51,,,,,
88,05/20/15 05:45:00 AM,2639.9,18.45,,,,,
89,05/20/15 06:00:00 AM,2631.6,18.42,,,,,
90,05/20/15 06:15:00 AM,2631.7,18.41,,,,,
91,05/20/15 06:30:00 AM,2630.7,18.44,,,,,
92,05/20/15 06:45:00 AM,2628.0,18.46,,,,,
93,05/20/15 07:00:00 AM,2624.9,18.48,,,,,
94,05/20/15 07:15:00 AM,2623.9,18.50,,,,,
95,05/20/15 07:30:00 AM,2623.4,18.51,,,,,
96,05/20/15 07:45:00 AM,2620.2,18.55,,,,,
97,05/20/15 08:00:00 AM,2620.5,18.61,,,,,
98,05/20/15 08:15:00 AM,2622.5,18.68,,,,,
99,05/20/15 08:30:00 AM,2624.5,18.76,,,,,
100,05/20/15 08:45:00 AM,2626.4,18.85,,,,,
101,05/20/15 09:00:00 AM,2628.7,18.99,,,,,
102,05/20/15 09:15:00 AM,2634.1,19.12,,,,,
103,05/20/15 09:30:00 AM,2636.0,19.22,,,,,
104,05/20/15 09:45:00 AM,2638.4,19.30,,,,,
105,05/20/15 10:00:00 AM,2640.3,19.42,,,,,
106,05/20/15 10:15:00 AM,2642.9,19.57,,,,,
107,05/20/15 10:30:00 AM,2647.5,19.65,,,,,
108,05/20/15 10:45:00 AM,2648.9,19.77,,,,,
109,05/20/15 11:00:00 AM,2651.7,19.89,,,,,
110,05/20/15 11:15:00 AM,2656.5,20.05,,,,,
111,05/20/15 11:30:00 AM,2662.6,20.23,,,,,
112,05/20/15 11:45:00 AM,2668.4,20.37,,,,,
113,05/20/15 12:00:00 PM,2672.0,20.49,,,,,
114,05/20/15 12:15:00 PM,2673.9,20.60,,,,,
115,05/20/15 12:30:00 PM,2677.9,20.73,,,,,
116,05/20/15 12:45:00 PM,2679.3,20.84,,,,,
117,05/20/15 01:00:00 PM,2684.1,21.00,,,,,
118,05/20/15 01:15:00 PM,2688.5,21.16,,,,,
119,05/20/15 01:30:00 PM,2688.8,21.22,,,,,
120,05/20/15 01:45:00 PM,2697.3,21.47,,,,,
121,05/20/15 02:00:00 PM,2700.2,21.55,,,,,
122,05/20/15 02:15:00 PM,2704.9,21.73,,,,,
123,05/20/15 02:30:00 PM,2706.7,21.88,,,,,
124,05/20/15 02:45:00 PM,2707.6,22.02,,,,,
125,05/20/15 03:00:00 PM,2709.9,22.14,,,,,
126,05/20/15 03:15:00 PM,2712.9,22.30,,,,,
127,05/20/15 03:30:00 PM,2715.2,22.43,,,,,
128,05/20/15 03:45:00 PM,2713.3,22.48,,,,,
129,05/20/15 04:00:00 PM,2713.1,22.55,,,,,
130,05/20/15 04:15:00 PM,2712.8,22.64,,,,,
131,05/20/15 04:30:00 PM,2706.7,22.62,,,,,
132,05/20/15 04:45:00 PM,2704.7,22.69,,,,,
133,05/20/15 05:00:00 PM,2703.9,22.82,,,,,
134,05/20/15 05:15:00 PM,2697.8,22.96,,,,,
135,05/20/15 05:30:00 PM,2698.5,23.02,,,,,
136,05/20/15 05:45:00 PM,2691.8,23.04,,,,,
137,05/20/15 06:00:00 PM,2683.0,23.04,,,,,
138,05/20/15 06:15:00 PM,2674.8,23.00,,,,,
139,05/20/15 06:30:00 PM,2666.2,22.93,,,,,
140,05/20/15 06:45:00 PM,2652.7,22.87,,,,,
141,05/20/15 07:00:00 PM,2648.5,22.81,,,,,
142,05/20/15 07:15:00 PM,2633.4,22.72,,,,,
143,05/20/15 07:30:00 PM,2622.7,22.61,,,,,
144,05/20/15 07:45:00 PM,2609.4,22.49,,,,,
145,05/20/15 08:00:00 PM,2646.4,22.34,,,,,
146,05/20/15 08:15:00 PM,2634.1,22.18,,,,,
147,05/20/15 08:30:00 PM,2620.9,22.02,,,,,
148,05/20/15 08:45:00 PM,2609.4,21.88,,,,,
149,05/20/15 09:00:00 PM,2597.9,21.75,,,,,
150,05/20/15 09:15:00 PM,2587.8,21.59,,,,,
151,05/20/15 09:30:00 PM,2577.7,21.46,,,,,
152,05/20/15 09:45:00 PM,2567.9,21.34,,,,,
153,05/20/15 10:00:00 PM,2555.6,21.17,,,,,
154,05/20/15 10:15:00 PM,2545.8,21.07,,,,,
155,05/20/15 10:30:00 PM,2538.6,20.98,,,,,
156,05/20/15 10:45:00 PM,2530.0,20.90,,,,,
157,05/20/15 11:00:00 PM,2520.6,20.81,,,,,
158,05/20/15 11:15:00 PM,2510.2,20.73,,,,,
159,05/20/15 11:30:00 PM,2502.2,20.62,,,,,
160,05/20/15 11:45:00 PM,2492.4,20.49,,,,,
161,05/21/15 12:00:00 AM,2481.7,20.39,,,,,
162,05/21/15 12:15:00 AM,2460.8,20.32,,,,,
163,05/21/15 12:30:00 AM,2453.2,20.20,,,,,
164,05/21/15 12:45:00 AM,2460.1,20.11,,,,,
165,05/21/15 01:00:00 AM,2452.4,20.02,,,,,
166,05/21/15 01:15:00 AM,2444.8,19.92,,,,,
167,05/21/15 01:30:00 AM,2436.3,19.81,,,,,
168,05/21/15 01:45:00 AM,2429.0,19.73,,,,,
169,05/21/15 02:00:00 AM,2424.6,19.72,,,,,
170,05/21/15 02:15:00 AM,2418.1,19.69,,,,,
171,05/21/15 02:30:00 AM,2413.4,19.65,,,,,
172,05/21/15 02:45:00 AM,2408.2,19.63,,,,,
173,05/21/15 03:00:00 AM,2402.6,19.57,,,,,
174,05/21/15 03:15:00 AM,2397.4,19.56,,,,,
175,05/21/15 03:30:00 AM,2392.2,19.55,,,,,
176,05/21/15 03:45:00 AM,2390.4,19.56,,,,,
177,05/21/15 04:00:00 AM,2386.4,19.56,,,,,
178,05/21/15 04:15:00 AM,2382.9,19.57,,,,,
179,05/21/15 04:30:00 AM,2378.5,19.57,,,,,
180,05/21/15 04:45:00 AM,2373.3,19.56,,,,,
181,05/21/15 05:00:00 AM,2369.7,19.56,,,,,
182,05/21/15 05:15:00 AM,2367.0,19.59,,,,,
183,05/21/15 05:30:00 AM,2362.6,19.60,,,,,
184,05/21/15 05:45:00 AM,2356.5,19.59,,,,,
185,05/21/15 06:00:00 AM,2351.7,19.60,,,,,
186,05/21/15 06:15:00 AM,2349.5,19.60,,,,,
187,05/21/15 06:30:00 AM,2343.4,19.57,,,,,
188,05/21/15 06:45:00 AM,2336.2,19.48,,,,,
189,05/21/15 07:00:00 AM,2329.2,19.46,,,,,
190,05/21/15 07:15:00 AM,2325.7,19.47,,,,,
191,05/21/15 07:30:00 AM,2322.2,19.44,,,,,
192,05/21/15 07:45:00 AM,2316.1,19.43,,,,,
193,05/21/15 08:00:00 AM,2313.0,19.46,,,,,
194,05/21/15 08:15:00 AM,2309.9,19.47,,,,,
195,05/21/15 08:30:00 AM,2306.4,19.47,,,,,
196,05/21/15 08:45:00 AM,2304.6,19.50,,,,,
197,05/21/15 09:00:00 AM,2300.1,19.52,,,,,
198,05/21/15 09:15:00 AM,2297.4,19.55,,,,,
199,05/21/15 09:30:00 AM,2293.1,19.55,,,,,
200,05/21/15 09:45:00 AM,2289.5,19.56,,,,,
201,05/21/15 10:00:00 AM,2287.3,19.56,,,,,
202,05/21/15 10:15:00 AM,2284.9,19.65,,,,,
203,05/21/15 10:30:00 AM,2284.7,19.72,,,,,
204,05/21/15 10:45:00 AM,2283.7,19.80,,,,,
205,05/21/15 11:00:00 AM,2282.2,19.85,,,,,
206,05/21/15 11:15:00 AM,2281.2,19.93,,,,,
207,05/21/15 11:30:00 AM,2278.5,19.95,,,,,
208,05/21/15 11:45:00 AM,2277.0,20.01,,,,,
209,05/21/15 12:00:00 PM,2275.6,20.06,,,,,
210,05/21/15 12:15:00 PM,2275.8,20.15,,,,,
211,05/21/15 12:30:00 PM,2276.8,20.28,,,,,
212,05/21/15 12:45:00 PM,2275.7,20.35,,,,,
213,05/21/15 01:00:00 PM,2275.6,20.43,,,,,
214,05/21/15 01:15:00 PM,2277.4,20.56,,,,,
215,05/21/15 01:30:00 PM,2278.0,20.69,,,,,
216,05/21/15 01:45:00 PM,2284.0,20.91,,,,,
217,05/21/15 02:00:00 PM,2285.8,21.04,,,,,
218,05/21/15 02:15:00 PM,2287.7,21.17,,,,,
219,05/21/15 02:30:00 PM,2284.2,21.18,,,,,
220,05/21/15 02:45:00 PM,2281.9,21.22,,,,,
221,05/21/15 03:00:00 PM,2277.1,21.20,,,,,
222,05/21/15 03:15:00 PM,2270.6,21.17,,,,,
223,05/21/15 03:30:00 PM,2268.8,21.22,,,,,
224,05/21/15 03:45:00 PM,2262.7,21.21,,,,,
225,05/21/15 04:00:00 PM,2259.2,21.21,,,,,
226,05/21/15 04:15:00 PM,2254.4,21.21,,,,,
227,05/21/15 04:30:00 PM,2252.6,21.24,,,,,
228,05/21/15 04:45:00 PM,2251.9,21.33,,,,,
229,05/21/15 05:00:00 PM,2249.2,21.38,,,,,
230,05/21/15 05:15:00 PM,2250.2,21.47,,,,,
231,05/21/15 05:30:00 PM,2247.9,21.53,,,,,
232,05/21/15 05:45:00 PM,2235.7,21.34,,,,,
233,05/21/15 06:00:00 PM,2229.3,21.29,,,,,
234,05/21/15 06:15:00 PM,2222.8,21.28,,,,,
235,05/21/15 06:30:00 PM,261.8,20.02,,,,,
236,05/21/15 06:45:00 PM,89.4,17.89,,,,,
237,05/21/15 07:00:00 PM,47.0,17.64,,,,,
238,05/21/15 07:15:00 PM,33.1,18.07,,,,,
239,05/21/15 07:30:00 PM,15.5,18.48,,,,,
240,05/21/15 07:45:00 PM,7.8,20.36,,,,,
241,05/21/15 08:00:00 PM,7.8,20.44,,,,,
242,05/21/15 08:15:00 PM,7.8,20.64,,,,,
243,05/21/15 08:30:00 PM,7.8,20.94,,,,,
244,05/21/15 08:45:00 PM,7.8,21.35,,,,,
245,05/21/15 09:00:00 PM,7.8,21.25,,,,,
246,05/21/15 09:15:00 PM,7.8,20.91,,,,,
247,05/21/15 09:30:00 PM,17.4,20.98,,,,,
248,05/21/15 09:45:00 PM,7.8,20.70,,,,,
249,05/21/15 10:00:00 PM,17.4,20.06,,,,,
250,05/21/15 10:15:00 PM,7.8,19.71,,,,,
251,05/21/15 10:30:00 PM,7.8,19.54,,,,,
252,05/21/15 10:45:00 PM,7.8,19.40,,,,,
253,05/21/15 11:00:00 PM,7.8,19.27,,,,,
254,05/21/15 11:15:00 PM,7.8,18.99,,,,,
255,05/21/15 11:30:00 PM,7.8,18.88,,,,,
256,05/21/15 11:45:00 PM,7.8,19.18,,,,,
257,05/22/15 12:00:00 AM,17.4,19.14,,,,,
258,05/22/15 12:15:00 AM,7.8,18.75,,,,,
259,05/22/15 12:30:00 AM,7.8,19.31,,,,,
260,05/22/15 12:45:00 AM,7.8,19.97,,,,,
261,05/22/15 01:00:00 AM,7.8,20.09,,,,,
262,05/22/15 01:15:00 AM,5.9,19.52,,,,,
263,05/22/15 01:30:00 AM,7.8,18.97,,,,,
264,05/22/15 01:45:00 AM,7.8,19.16,,,,,
265,05/22/15 02:00:00 AM,7.8,18.93,,,,,
266,05/22/15 02:15:00 AM,7.8,19.00,,,,,
267,05/22/15 02:30:00 AM,7.8,18.95,,,,,
268,05/22/15 02:45:00 AM,7.8,18.91,,,,,
269,05/22/15 03:00:00 AM,7.8,18.74,,,,,
270,05/22/15 03:15:00 AM,17.4,18.65,,,,,
271,05/22/15 03:30:00 AM,7.8,18.45,,,,,
272,05/22/15 03:45:00 AM,7.8,18.40,,,,,
273,05/22/15 04:00:00 AM,7.8,18.29,,,,,
274,05/22/15 04:15:00 AM,7.8,18.29,,,,,
275,05/22/15 04:30:00 AM,7.8,18.24,,,,,
276,05/22/15 04:45:00 AM,17.4,18.20,,,,,
277,05/22/15 05:00:00 AM,7.8,18.24,,,,,
278,05/22/15 05:15:00 AM,5.9,18.40,,,,,
279,05/22/15 05:30:00 AM,7.8,18.68,,,,,
280,05/22/15 05:45:00 AM,7.8,18.83,,,,,
281,05/22/15 06:00:00 AM,7.8,18.91,,,,,
282,05/22/15 06:15:00 AM,7.8,18.91,,,,,
283,05/22/15 06:30:00 AM,7.8,18.57,,,,,
284,05/22/15 06:45:00 AM,7.8,18.37,,,,,
285,05/22/15 07:00:00 AM,7.8,18.04,,,,,
286,05/22/15 07:15:00 AM,7.8,17.87,,,,,
287,05/22/15 07:30:00 AM,7.8,17.93,,,,,
288,05/22/15 07:45:00 AM,7.8,18.06,,,,,
289,05/22/15 08:00:00 AM,7.8,18.28,,,,,
290,05/22/15 08:15:00 AM,7.8,18.72,,,,,
291,05/22/15 08:30:00 AM,7.8,19.20,,,,,
292,05/22/15 08:45:00 AM,7.8,19.95,,,,,
293,05/22/15 09:00:00 AM,7.8,20.96,,,,,
294,05/22/15 09:15:00 AM,7.8,21.93,,,,,
295,05/22/15 09:30:00 AM,7.8,22.89,,,,,
296,05/22/15 09:45:00 AM,5.9,24.03,,,,,
297,05/22/15 10:00:00 AM,7.8,25.06,,,,,
298,05/22/15 10:15:00 AM,7.8,25.54,,,,,
299,05/22/15 10:30:00 AM,7.8,26.55,,,,,
300,05/22/15 10:45:00 AM,7.8,27.23,,,,,
301,05/22/15 11:00:00 AM,7.8,28.67,,,,,
302,05/22/15 11:15:00 AM,5.9,30.15,,,,,
303,05/22/15 11:30:00 AM,7.7,30.91,,,,,
304,05/22/15 11:45:00 AM,7.7,30.91,,,,,
305,05/22/15 12:00:00 PM,17.2,31.38,,,,,
306,05/22/15 12:15:00 PM,7.7,31.08,,,,,
307,05/22/15 12:30:00 PM,7.8,30.06,,,,,
308,05/22/15 12:45:00 PM,7.8,29.84,,,,,
309,05/22/15 01:00:00 PM,8.5,29.51,,,,,
310,05/22/15 01:15:00 PM,7.8,28.23,,,,,
311,05/22/15 01:30:00 PM,7.8,26.66,,,,,
312,05/22/15 01:45:00 PM,7.8,24.99,,,,,
313,05/22/15 02:00:00 PM,5.9,24.60,,,,,
314,05/22/15 02:15:00 PM,7.8,25.54,,,,,
315,05/22/15 02:30:00 PM,7.8,26.58,,,,,
316,05/22/15 02:45:00 PM,7.8,26.56,,,,,
317,05/22/15 03:00:00 PM,7.8,26.18,,,,,
318,05/22/15 03:15:00 PM,7.8,25.87,,,,,
319,05/22/15 03:30:00 PM,7.8,25.90,,,,,
320,05/22/15 03:45:00 PM,7.8,25.52,,,,,
321,05/22/15 04:00:00 PM,7.8,25.07,,,,,
322,05/22/15 04:15:00 PM,7.8,24.77,,,,,
323,05/22/15 04:30:00 PM,7.8,24.77,,,,,
324,05/22/15 04:45:00 PM,7.8,24.16,,,,,
325,05/22/15 05:00:00 PM,17.3,23.38,,,,,
326,05/22/15 05:15:00 PM,7.8,22.76,,,,,
327,05/22/15 05:30:00 PM,7.8,22.19,,,,,
328,05/22/15 05:45:00 PM,7.8,21.53,,,,,
329,05/22/15 06:00:00 PM,4.4,20.79,,,,,
330,05/22/15 06:15:00 PM,7.8,20.39,,,,,
331,05/22/15 06:30:00 PM,7.8,20.09,,,,,
332,05/22/15 06:45:00 PM,7.8,19.67,,,,,
333,05/22/15 07:00:00 PM,7.8,19.30,,,,,
334,05/22/15 07:15:00 PM,7.8,18.95,,,,,
335,05/22/15 07:30:00 PM,7.8,18.57,,,,,
336,05/22/15 07:45:00 PM,7.8,18.20,,,,,
337,05/22/15 08:00:00 PM,7.8,17.85,,,,,
338,05/22/15 08:15:00 PM,7.8,17.59,,,,,
339,05/22/15 08:30:00 PM,7.8,17.35,,,,,
340,05/22/15 08:45:00 PM,7.8,17.13,,,,,
341,05/22/15 09:00:00 PM,7.8,16.92,,,,,
342,05/22/15 09:15:00 PM,7.8,16.72,,,,,
343,05/22/15 09:30:00 PM,7.8,16.55,,,,,
344,05/22/15 09:45:00 PM,7.8,16.42,,,,,
345,05/22/15 10:00:00 PM,7.8,16.26,,,,,
346,05/22/15 10:15:00 PM,7.8,16.05,,,,,
347,05/22/15 10:30:00 PM,7.8,15.86,,,,,
348,05/22/15 10:45:00 PM,7.8,15.70,,,,,
349,05/22/15 11:00:00 PM,7.8,15.53,,,,,
350,05/22/15 11:15:00 PM,7.8,15.37,,,,,
351,05/22/15 11:30:00 PM,7.8,15.20,,,,,
352,05/22/15 11:45:00 PM,7.8,15.03,,,,,
353,05/23/15 12:00:00 AM,7.8,14.85,,,,,
354,05/23/15 12:15:00 AM,7.8,14.74,,,,,
355,05/23/15 12:30:00 AM,7.8,14.64,,,,,
356,05/23/15 12:45:00 AM,7.8,14.52,,,,,
357,05/23/15 01:00:00 AM,7.8,14.59,,,,,
358,05/23/15 01:15:00 AM,7.8,14.52,,,,,
359,05/23/15 01:30:00 AM,7.8,14.43,,,,,
360,05/23/15 01:45:00 AM,7.8,14.37,,,,,
361,05/23/15 02:00:00 AM,7.8,14.27,,,,,
362,05/23/15 02:15:00 AM,17.5,14.29,,,,,
363,05/23/15 02:30:00 AM,7.8,14.39,,,,,
364,05/23/15 02:45:00 AM,7.8,14.43,,,,,
365,05/23/15 03:00:00 AM,5.9,14.51,,,,,
366,05/23/15 03:15:00 AM,7.8,14.56,,,,,
367,05/23/15 03:30:00 AM,5.9,14.57,,,,,
368,05/23/15 03:45:00 AM,7.8,14.56,,,,,
369,05/23/15 04:00:00 AM,7.8,14.55,,,,,
370,05/23/15 04:15:00 AM,7.8,14.56,,,,,
371,05/23/15 04:30:00 AM,7.8,14.57,,,,,
372,05/23/15 04:45:00 AM,7.8,14.55,,,,,
373,05/23/15 05:00:00 AM,7.8,14.43,,,,,
374,05/23/15 05:15:00 AM,17.5,14.31,,,,,
375,05/23/15 05:30:00 AM,7.8,14.22,,,,,
376,05/23/15 05:45:00 AM,7.8,14.20,,,,,
377,05/23/15 06:00:00 AM,7.8,14.33,,,,,
378,05/23/15 06:15:00 AM,7.8,14.39,,,,,
379,05/23/15 06:30:00 AM,7.8,14.47,,,,,
380,05/23/15 06:45:00 AM,7.8,14.81,,,,,
381,05/23/15 07:00:00 AM,7.8,15.15,,,,,
382,05/23/15 07:15:00 AM,7.8,15.44,,,,,
383,05/23/15 07:30:00 AM,7.8,15.69,,,,,
384,05/23/15 07:45:00 AM,7.8,16.16,,,,,
385,05/23/15 08:00:00 AM,7.8,16.73,,,,,
386,05/23/15 08:15:00 AM,7.8,17.48,,,,,
387,05/23/15 08:30:00 AM,7.8,18.23,,,,,
388,05/23/15 08:45:00 AM,7.8,18.68,,,,,
389,05/23/15 09:00:00 AM,7.8,19.29,,,,,
390,05/23/15 09:15:00 AM,7.8,20.46,,,,,
391,05/23/15 09:30:00 AM,17.4,21.09,,,,,
392,05/23/15 09:45:00 AM,7.8,21.21,,,,,
393,05/23/15 10:00:00 AM,7.8,21.18,,,,,
394,05/23/15 10:15:00 AM,7.8,21.11,,,,,
395,05/23/15 10:30:00 AM,7.8,21.04,,,,,
396,05/23/15 10:45:00 AM,17.3,21.26,,,,,
397,05/23/15 11:00:00 AM,7.8,21.83,,,,,
398,05/23/15 11:15:00 AM,7.8,23.06,,,,,
399,05/23/15 11:30:00 AM,7.8,24.21,,,,,
400,05/23/15 11:45:00 AM,7.8,25.53,,,,,
401,05/23/15 12:00:00 PM,7.8,25.98,,,,,
402,05/23/15 12:15:00 PM,7.8,26.18,,,,,
403,05/23/15 12:30:00 PM,7.8,26.03,,,,,
404,05/23/15 12:45:00 PM,7.8,26.87,,,,,
405,05/23/15 01:00:00 PM,4.4,27.44,,,,,
406,05/23/15 01:15:00 PM,17.3,27.22,,,,,
407,05/23/15 01:30:00 PM,7.8,26.16,,,,,
408,05/23/15 01:45:00 PM,7.8,25.66,,,,,
409,05/23/15 02:00:00 PM,7.8,26.77,,,,,
410,05/23/15 02:15:00 PM,7.8,28.74,,,,,
411,05/23/15 02:30:00 PM,7.7,30.91,,,,,
412,05/23/15 02:45:00 PM,5.9,29.88,,,,,
413,05/23/15 03:00:00 PM,7.8,28.82,,,,,
414,05/23/15 03:15:00 PM,7.8,28.17,,,,,
415,05/23/15 03:30:00 PM,7.8,27.48,,,,,
416,05/23/15 03:45:00 PM,5.9,27.05,,,,,
417,05/23/15 04:00:00 PM,7.8,27.39,,,,,
418,05/23/15 04:15:00 PM,7.8,26.93,,,,,
419,05/23/15 04:30:00 PM,7.8,25.88,,,,,
420,05/23/15 04:45:00 PM,7.8,25.06,,,,,
421,05/23/15 05:00:00 PM,7.8,24.43,,,,,
422,05/23/15 05:15:00 PM,5.9,23.88,,,,,
423,05/23/15 05:30:00 PM,7.8,23.29,,,,,
424,05/23/15 05:45:00 PM,7.8,22.83,,,,,
425,05/23/15 06:00:00 PM,7.8,22.42,,,,,
426,05/23/15 06:15:00 PM,7.8,22.02,,,,,
427,05/23/15 06:30:00 PM,7.8,21.72,,,,,
428,05/23/15 06:45:00 PM,7.8,21.39,,,,,
429,05/23/15 07:00:00 PM,5.9,21.12,,,,,
430,05/23/15 07:15:00 PM,7.8,20.84,,,,,
431,05/23/15 07:30:00 PM,7.8,20.61,,,,,
432,05/23/15 07:45:00 PM,5.9,20.36,,,,,
433,05/23/15 08:00:00 PM,7.8,20.16,,,,,
434,05/23/15 08:15:00 PM,7.8,19.98,,,,,
435,05/23/15 08:30:00 PM,7.8,19.81,,,,,
436,05/23/15 08:45:00 PM,7.8,19.65,,,,,
437,05/23/15 09:00:00 PM,7.8,19.54,,,,,
438,05/23/15 09:15:00 PM,7.8,19.44,,,,,
439,05/23/15 09:30:00 PM,7.8,19.34,,,,,
440,05/23/15 09:45:00 PM,7.8,19.25,,,,,
441,05/23/15 10:00:00 PM,17.4,19.18,,,,,
