"Plot Title: Salt2015-04-14"
"#","Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10395001, SEN S/N: 10395001)","Temp, °C (LGR S/N: 10395001, SEN S/N: 10395001)","Coupler Detached (LGR S/N: 10395001, SEN S/N: 10395001)","Coupler Attached (LGR S/N: 10395001, SEN S/N: 10395001)","Host Connected (LGR S/N: 10395001, SEN S/N: 10395001)","Stopped (LGR S/N: 10395001, SEN S/N: 10395001)","End Of File (LGR S/N: 10395001, SEN S/N: 10395001)"
168,04/16/15 01:45:00 AM,2987.3,15.86,,,,,
169,04/16/15 02:00:00 AM,2983.3,15.84,,,,,
170,04/16/15 02:15:00 AM,2979.8,15.83,,,,,
171,04/16/15 02:30:00 AM,2976.3,15.82,,,,,
172,04/16/15 02:45:00 AM,2970.6,15.81,,,,,
173,04/16/15 03:00:00 AM,2965.4,15.77,,,,,
174,04/16/15 03:15:00 AM,2960.9,15.78,,,,,
175,04/16/15 03:30:00 AM,2954.7,15.77,,,,,
176,04/16/15 03:45:00 AM,2949.9,15.73,,,,,
177,04/16/15 04:00:00 AM,2946.9,15.69,,,,,
178,04/16/15 04:15:00 AM,2940.8,15.66,,,,,
179,04/16/15 04:30:00 AM,2934.2,15.62,,,,,
180,04/16/15 04:45:00 AM,2929.9,15.60,,,,,
181,04/16/15 05:00:00 AM,2926.4,15.58,,,,,
182,04/16/15 05:15:00 AM,2923.7,15.58,,,,,
183,04/16/15 05:30:00 AM,2919.2,15.60,,,,,
184,04/16/15 05:45:00 AM,2917.4,15.61,,,,,
185,04/16/15 06:00:00 AM,2915.5,15.63,,,,,
186,04/16/15 06:15:00 AM,2909.4,15.62,,,,,
187,04/16/15 06:30:00 AM,2904.6,15.58,,,,,
188,04/16/15 06:45:00 AM,2897.6,15.56,,,,,
189,04/16/15 07:00:00 AM,2894.8,15.58,,,,,
190,04/16/15 07:15:00 AM,2895.5,15.63,,,,,
191,04/16/15 07:30:00 AM,2894.5,15.69,,,,,
192,04/16/15 07:45:00 AM,2894.3,15.74,,,,,
193,04/16/15 08:00:00 AM,2890.8,15.73,,,,,
194,04/16/15 08:15:00 AM,2888.1,15.75,,,,,
195,04/16/15 08:30:00 AM,2884.1,15.75,,,,,
196,04/16/15 08:45:00 AM,2880.5,15.77,,,,,
197,04/16/15 09:00:00 AM,2881.6,15.83,,,,,
198,04/16/15 09:15:00 AM,2883.1,15.92,,,,,
199,04/16/15 09:30:00 AM,2887.1,16.07,,,,,
200,04/16/15 09:45:00 AM,2889.9,16.17,,,,,
201,04/16/15 10:00:00 AM,2894.0,16.28,,,,,
202,04/16/15 10:15:00 AM,2892.4,16.34,,,,,
203,04/16/15 10:30:00 AM,2895.7,16.45,,,,,
204,04/16/15 10:45:00 AM,2900.5,16.59,,,,,
205,04/16/15 11:00:00 AM,2902.0,16.70,,,,,
206,04/16/15 11:15:00 AM,2908.2,16.84,,,,,
207,04/16/15 11:30:00 AM,2909.3,16.92,,,,,
208,04/16/15 11:45:00 AM,2913.7,17.06,,,,,
209,04/16/15 12:00:00 PM,2908.8,17.07,,,,,
210,04/16/15 12:15:00 PM,2904.8,17.07,,,,,
211,04/16/15 12:30:00 PM,2898.3,17.02,,,,,
212,04/16/15 12:45:00 PM,2896.8,17.07,,,,,
213,04/16/15 01:00:00 PM,2896.7,17.11,,,,,
214,04/16/15 01:15:00 PM,2890.2,17.06,,,,,
215,04/16/15 01:30:00 PM,2891.7,17.15,,,,,
216,04/16/15 01:45:00 PM,2907.9,17.51,,,,,
217,04/16/15 02:00:00 PM,2911.8,17.66,,,,,
218,04/16/15 02:15:00 PM,2908.2,17.68,,,,,
219,04/16/15 02:30:00 PM,2913.5,17.82,,,,,
220,04/16/15 02:45:00 PM,2916.2,17.94,,,,,
221,04/16/15 03:00:00 PM,2911.0,17.93,,,,,
222,04/16/15 03:15:00 PM,2909.9,17.99,,,,,
223,04/16/15 03:30:00 PM,2912.6,18.12,,,,,
224,04/16/15 03:45:00 PM,2915.7,18.24,,,,,
225,04/16/15 04:00:00 PM,2923.1,18.42,,,,,
226,04/16/15 04:15:00 PM,2925.4,18.54,,,,,
227,04/16/15 04:30:00 PM,2905.4,18.71,,,,,
228,04/16/15 04:45:00 PM,2394.1,18.82,,,,,
229,04/16/15 05:00:00 PM,2906.7,18.84,,,,,
230,04/16/15 05:15:00 PM,204.7,17.34,,,,,
231,04/16/15 05:30:00 PM,46.0,13.31,,,,,
232,04/16/15 05:45:00 PM,28.3,12.89,,,,,
233,04/16/15 06:00:00 PM,5.2,13.16,,,,,
234,04/16/15 06:15:00 PM,7.9,13.50,,,,,
235,04/16/15 06:30:00 PM,7.9,13.48,,,,,
236,04/16/15 06:45:00 PM,7.9,13.27,,,,,
237,04/16/15 07:00:00 PM,17.5,13.07,,,,,
238,04/16/15 07:15:00 PM,7.9,12.89,,,,,
239,04/16/15 07:30:00 PM,41.1,11.46,,,,,
240,04/16/15 07:45:00 PM,7.9,10.70,,,,,
241,04/16/15 08:00:00 PM,7.9,10.50,,,,,
242,04/16/15 08:15:00 PM,7.9,10.78,,,,,
243,04/16/15 08:30:00 PM,7.9,10.98,,,,,
244,04/16/15 08:45:00 PM,7.9,11.18,,,,,
245,04/16/15 09:00:00 PM,7.9,11.20,,,,,
246,04/16/15 09:15:00 PM,7.9,11.42,,,,,
247,04/16/15 09:30:00 PM,4.4,11.42,,,,,
248,04/16/15 09:45:00 PM,7.9,11.28,,,,,
249,04/16/15 10:00:00 PM,7.9,10.90,,,,,
250,04/16/15 10:15:00 PM,4.8,10.74,,,,,
251,04/16/15 10:30:00 PM,17.5,10.35,,,,,
252,04/16/15 10:45:00 PM,7.9,10.11,,,,,
253,04/16/15 11:00:00 PM,7.9,10.22,,,,,
254,04/16/15 11:15:00 PM,7.9,10.18,,,,,
255,04/16/15 11:30:00 PM,7.9,10.09,,,,,
256,04/16/15 11:45:00 PM,7.9,10.03,,,,,
257,04/17/15 12:00:00 AM,7.9,9.94,,,,,
258,04/17/15 12:15:00 AM,7.9,9.82,,,,,
259,04/17/15 12:30:00 AM,17.5,9.74,,,,,
260,04/17/15 12:45:00 AM,41.2,9.64,,,,,
261,04/17/15 01:00:00 AM,7.9,9.54,,,,,
262,04/17/15 01:15:00 AM,7.9,9.42,,,,,
263,04/17/15 01:30:00 AM,7.9,9.33,,,,,
264,04/17/15 01:45:00 AM,7.9,9.22,,,,,
265,04/17/15 02:00:00 AM,7.9,9.13,,,,,
266,04/17/15 02:15:00 AM,7.9,9.06,,,,,
267,04/17/15 02:30:00 AM,7.9,9.08,,,,,
268,04/17/15 02:45:00 AM,7.9,9.10,,,,,
269,04/17/15 03:00:00 AM,5.9,9.18,,,,,
270,04/17/15 03:15:00 AM,7.9,9.26,,,,,
271,04/17/15 03:30:00 AM,7.9,9.34,,,,,
272,04/17/15 03:45:00 AM,7.9,9.42,,,,,
273,04/17/15 04:00:00 AM,7.9,9.46,,,,,
274,04/17/15 04:15:00 AM,7.9,9.46,,,,,
275,04/17/15 04:30:00 AM,7.9,9.48,,,,,
276,04/17/15 04:45:00 AM,7.9,9.50,,,,,
277,04/17/15 05:00:00 AM,7.9,9.48,,,,,
278,04/17/15 05:15:00 AM,7.9,9.50,,,,,
279,04/17/15 05:30:00 AM,7.9,9.52,,,,,
280,04/17/15 05:45:00 AM,7.9,9.54,,,,,
281,04/17/15 06:00:00 AM,7.9,9.52,,,,,
282,04/17/15 06:15:00 AM,7.9,9.52,,,,,
283,04/17/15 06:30:00 AM,17.5,9.54,,,,,
284,04/17/15 06:45:00 AM,7.9,9.54,,,,,
285,04/17/15 07:00:00 AM,7.9,9.54,,,,,
286,04/17/15 07:15:00 AM,7.9,9.61,,,,,
287,04/17/15 07:30:00 AM,7.9,9.73,,,,,
288,04/17/15 07:45:00 AM,7.9,9.99,,,,,
289,04/17/15 08:00:00 AM,7.9,10.26,,,,,
290,04/17/15 08:15:00 AM,7.1,10.19,,,,,
291,04/17/15 08:30:00 AM,9.8,9.95,,,,,
292,04/17/15 08:45:00 AM,12.1,9.91,,,,,
293,04/17/15 09:00:00 AM,13.7,9.97,,,,,
294,04/17/15 09:15:00 AM,15.6,10.06,,,,,
295,04/17/15 09:30:00 AM,17.5,10.23,,,,,
296,04/17/15 09:45:00 AM,20.6,10.48,,,,,
297,04/17/15 10:00:00 AM,25.2,10.80,,,,,
298,04/17/15 10:15:00 AM,29.9,11.16,,,,,
299,04/17/15 10:30:00 AM,33.7,11.50,,,,,
300,04/17/15 10:45:00 AM,34.9,11.83,,,,,
301,04/17/15 11:00:00 AM,34.9,12.19,,,,,
302,04/17/15 11:15:00 AM,36.0,12.62,,,,,
303,04/17/15 11:30:00 AM,37.5,13.12,,,,,
304,04/17/15 11:45:00 AM,39.4,13.61,,,,,
305,04/17/15 12:00:00 PM,41.4,14.06,,,,,
306,04/17/15 12:15:00 PM,44.8,14.54,,,,,
307,04/17/15 12:30:00 PM,47.9,15.01,,,,,
308,04/17/15 12:45:00 PM,50.9,15.52,,,,,
309,04/17/15 01:00:00 PM,52.8,16.05,,,,,
310,04/17/15 01:15:00 PM,53.6,16.47,,,,,
311,04/17/15 01:30:00 PM,55.5,16.89,,,,,
312,04/17/15 01:45:00 PM,61.2,17.59,,,,,
313,04/17/15 02:00:00 PM,71.2,18.29,,,,,
314,04/17/15 02:15:00 PM,74.3,18.67,,,,,
315,04/17/15 02:30:00 PM,74.7,18.85,,,,,
316,04/17/15 02:45:00 PM,74.6,18.95,,,,,
317,04/17/15 03:00:00 PM,75.8,19.03,,,,,
318,04/17/15 03:15:00 PM,78.9,19.21,,,,,
319,04/17/15 03:30:00 PM,84.6,19.59,,,,,
320,04/17/15 03:45:00 PM,88.1,19.89,,,,,
321,04/17/15 04:00:00 PM,89.2,20.02,,,,,
322,04/17/15 04:15:00 PM,90.0,20.07,,,,,
323,04/17/15 04:30:00 PM,90.4,20.06,,,,,
324,04/17/15 04:45:00 PM,91.5,19.99,,,,,
325,04/17/15 05:00:00 PM,92.3,19.88,,,,,
326,04/17/15 05:15:00 PM,93.5,19.73,,,,,
327,04/17/15 05:30:00 PM,95.0,19.60,,,,,
328,04/17/15 05:45:00 PM,96.6,19.47,,,,,
329,04/17/15 06:00:00 PM,97.8,19.34,,,,,
330,04/17/15 06:15:00 PM,98.6,19.20,,,,,
331,04/17/15 06:30:00 PM,99.7,19.03,,,,,
332,04/17/15 06:45:00 PM,100.5,18.85,,,,,
333,04/17/15 07:00:00 PM,101.3,18.67,,,,,
334,04/17/15 07:15:00 PM,102.1,18.46,,,,,
335,04/17/15 07:30:00 PM,102.1,18.24,,,,,
336,04/17/15 07:45:00 PM,102.9,18.02,,,,,
337,04/17/15 08:00:00 PM,103.4,17.78,,,,,
338,04/17/15 08:15:00 PM,103.8,17.56,,,,,
339,04/17/15 08:30:00 PM,104.9,17.34,,,,,
340,04/17/15 08:45:00 PM,106.1,17.13,,,,,
341,04/17/15 09:00:00 PM,107.3,16.94,,,,,
342,04/17/15 09:15:00 PM,108.1,16.76,,,,,
343,04/17/15 09:30:00 PM,109.3,16.59,,,,,
344,04/17/15 09:45:00 PM,110.1,16.45,,,,,
345,04/17/15 10:00:00 PM,110.9,16.30,,,,,
346,04/17/15 10:15:00 PM,111.7,16.18,,,,,
347,04/17/15 10:30:00 PM,112.1,16.05,,,,,
348,04/17/15 10:45:00 PM,112.9,15.92,,,,,
349,04/17/15 11:00:00 PM,112.9,15.81,,,,,
350,04/17/15 11:15:00 PM,113.3,15.66,,,,,
351,04/17/15 11:30:00 PM,113.7,15.52,,,,,
352,04/17/15 11:45:00 PM,114.1,15.39,,,,,
353,04/18/15 12:00:00 AM,114.5,15.26,,,,,
354,04/18/15 12:15:00 AM,114.5,15.12,,,,,
355,04/18/15 12:30:00 AM,114.9,14.98,,,,,
356,04/18/15 12:45:00 AM,114.9,14.84,,,,,
357,04/18/15 01:00:00 AM,115.3,14.68,,,,,
358,04/18/15 01:15:00 AM,115.8,14.54,,,,,
359,04/18/15 01:30:00 AM,116.2,14.38,,,,,
360,04/18/15 01:45:00 AM,116.2,14.22,,,,,
361,04/18/15 02:00:00 AM,116.2,14.08,,,,,
362,04/18/15 02:15:00 AM,116.6,13.95,,,,,
363,04/18/15 02:30:00 AM,116.6,13.83,,,,,
364,04/18/15 02:45:00 AM,116.6,13.70,,,,,
365,04/18/15 03:00:00 AM,117.0,13.55,,,,,
366,04/18/15 03:15:00 AM,117.4,13.44,,,,,
367,04/18/15 03:30:00 AM,117.5,13.32,,,,,
368,04/18/15 03:45:00 AM,117.9,13.20,,,,,
369,04/18/15 04:00:00 AM,117.9,13.10,,,,,
370,04/18/15 04:15:00 AM,117.9,12.98,,,,,
371,04/18/15 04:30:00 AM,117.9,12.87,,,,,
372,04/18/15 04:45:00 AM,118.3,12.77,,,,,
373,04/18/15 05:00:00 AM,117.9,12.66,,,,,
374,04/18/15 05:15:00 AM,118.3,12.57,,,,,
375,04/18/15 05:30:00 AM,118.7,12.49,,,,,
376,04/18/15 05:45:00 AM,118.7,12.41,,,,,
377,04/18/15 06:00:00 AM,118.7,12.35,,,,,
378,04/18/15 06:15:00 AM,118.4,12.28,,,,,
379,04/18/15 06:30:00 AM,118.8,12.23,,,,,
380,04/18/15 06:45:00 AM,118.8,12.21,,,,,
381,04/18/15 07:00:00 AM,118.8,12.18,,,,,
382,04/18/15 07:15:00 AM,118.0,12.18,,,,,
383,04/18/15 07:30:00 AM,118.0,12.17,,,,,
384,04/18/15 07:45:00 AM,117.6,12.18,,,,,
385,04/18/15 08:00:00 AM,117.2,12.19,,,,,
386,04/18/15 08:15:00 AM,117.2,12.21,,,,,
387,04/18/15 08:30:00 AM,116.8,12.23,,,,,
388,04/18/15 08:45:00 AM,116.4,12.27,,,,,
389,04/18/15 09:00:00 AM,116.4,12.31,,,,,
390,04/18/15 09:15:00 AM,115.6,12.38,,,,,
391,04/18/15 09:30:00 AM,116.4,12.56,,,,,
392,04/18/15 09:45:00 AM,116.7,12.85,,,,,
393,04/18/15 10:00:00 AM,117.5,13.21,,,,,
394,04/18/15 10:15:00 AM,118.2,13.62,,,,,
395,04/18/15 10:30:00 AM,119.7,14.09,,,,,
396,04/18/15 10:45:00 AM,120.8,14.60,,,,,
397,04/18/15 11:00:00 AM,121.9,15.18,,,,,
398,04/18/15 11:15:00 AM,122.2,15.77,,,,,
399,04/18/15 11:30:00 AM,122.5,16.38,,,,,
400,04/18/15 11:45:00 AM,121.7,17.04,,,,,
401,04/18/15 12:00:00 PM,120.8,17.73,,,,,
402,04/18/15 12:15:00 PM,119.9,18.44,,,,,
403,04/18/15 12:30:00 PM,120.2,19.17,,,,,
404,04/18/15 12:45:00 PM,118.6,19.94,,,,,
405,04/18/15 01:00:00 PM,118.9,20.73,,,,,
406,04/18/15 01:15:00 PM,115.7,21.50,,,,,
407,04/18/15 01:30:00 PM,113.3,22.26,,,,,
408,04/18/15 01:45:00 PM,109.3,23.17,,,,,
409,04/18/15 02:00:00 PM,105.7,24.26,,,,,
410,04/18/15 02:15:00 PM,100.6,25.44,,,,,
411,04/18/15 02:30:00 PM,92.8,26.60,,,,,
412,04/18/15 02:45:00 PM,85.8,27.76,,,,,
413,04/18/15 03:00:00 PM,78.9,28.92,,,,,
414,04/18/15 03:15:00 PM,71.9,29.99,,,,,
415,04/18/15 03:30:00 PM,66.1,30.99,,,,,
416,04/18/15 03:45:00 PM,62.3,31.89,,,,,
417,04/18/15 04:00:00 PM,57.7,32.66,,,,,
418,04/18/15 04:15:00 PM,53.8,33.23,,,,,
419,04/18/15 04:30:00 PM,51.6,33.19,,,,,
420,04/18/15 04:45:00 PM,50.1,32.69,,,,,
421,04/18/15 05:00:00 PM,49.7,32.04,,,,,
422,04/18/15 05:15:00 PM,49.8,31.36,,,,,
423,04/18/15 05:30:00 PM,50.6,30.70,,,,,
424,04/18/15 05:45:00 PM,52.1,30.11,,,,,
425,04/18/15 06:00:00 PM,54.0,29.56,,,,,
426,04/18/15 06:15:00 PM,55.6,29.06,,,,,
427,04/18/15 06:30:00 PM,57.5,28.58,,,,,
428,04/18/15 06:45:00 PM,59.8,28.07,,,,,
429,04/18/15 07:00:00 PM,61.4,27.56,,,,,
430,04/18/15 07:15:00 PM,63.7,27.04,,,,,
431,04/18/15 07:30:00 PM,65.3,26.49,,,,,
432,04/18/15 07:45:00 PM,66.1,25.95,,,,,
433,04/18/15 08:00:00 PM,67.3,25.43,,,,,
434,04/18/15 08:15:00 PM,68.1,24.92,,,,,
435,04/18/15 08:30:00 PM,68.1,24.42,,,,,
436,04/18/15 08:45:00 PM,67.7,23.96,,,,,
437,04/18/15 09:00:00 PM,67.4,23.51,,,,,
438,04/18/15 09:15:00 PM,67.4,23.10,,,,,
439,04/18/15 09:30:00 PM,67.5,22.69,,,,,
440,04/18/15 09:45:00 PM,67.5,22.30,,,,,
441,04/18/15 10:00:00 PM,68.3,21.96,,,,,
