"Plot Title: Salt2015-06-25"
"#","Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10395001, SEN S/N: 10395001)","Temp, °C (LGR S/N: 10395001, SEN S/N: 10395001)","Coupler Detached (LGR S/N: 10395001, SEN S/N: 10395001)","Coupler Attached (LGR S/N: 10395001, SEN S/N: 10395001)","Host Connected (LGR S/N: 10395001, SEN S/N: 10395001)","Stopped (LGR S/N: 10395001, SEN S/N: 10395001)","End Of File (LGR S/N: 10395001, SEN S/N: 10395001)"
37,09/22/15 05:00:00 PM,1539.8,22.85,,,,,
38,09/22/15 05:15:00 PM,1537.7,22.83,,,,,
39,09/22/15 05:30:00 PM,1534.8,22.79,,,,,
40,09/22/15 05:45:00 PM,1533.2,22.74,,,,,
41,09/22/15 06:00:00 PM,1529.1,22.64,,,,,
42,09/22/15 06:15:00 PM,1525.4,22.52,,,,,
43,09/22/15 06:30:00 PM,1520.9,22.40,,,,,
44,09/22/15 06:45:00 PM,1516.4,22.31,,,,,
45,09/22/15 07:00:00 PM,1512.7,22.23,,,,,
46,09/22/15 07:15:00 PM,1509.0,22.15,,,,,
47,09/22/15 07:30:00 PM,1504.5,22.05,,,,,
48,09/22/15 07:45:00 PM,1500.8,21.94,,,,,
49,09/22/15 08:00:00 PM,1497.1,21.87,,,,,
50,09/22/15 08:15:00 PM,1493.0,21.76,,,,,
51,09/22/15 08:30:00 PM,1488.0,21.67,,,,,
52,09/22/15 08:45:00 PM,1483.9,21.60,,,,,
53,09/22/15 09:00:00 PM,1480.1,21.54,,,,,
54,09/22/15 09:15:00 PM,1476.4,21.45,,,,,
55,09/22/15 09:30:00 PM,1472.3,21.37,,,,,
56,09/22/15 09:45:00 PM,1469.0,21.29,,,,,
57,09/22/15 10:00:00 PM,1464.9,21.20,,,,,
58,09/22/15 10:15:00 PM,1459.5,21.12,,,,,
59,09/22/15 10:30:00 PM,1455.3,21.05,,,,,
60,09/22/15 10:45:00 PM,1452.0,20.98,,,,,
61,09/22/15 11:00:00 PM,1450.0,20.91,,,,,
62,09/22/15 11:15:00 PM,1449.2,20.87,,,,,
63,09/22/15 11:30:00 PM,1448.9,20.83,,,,,
64,09/22/15 11:45:00 PM,1448.5,20.77,,,,,
65,09/23/15 12:00:00 AM,1446.9,20.71,,,,,
66,09/23/15 12:15:00 AM,1444.9,20.66,,,,,
67,09/23/15 12:30:00 AM,1442.4,20.62,,,,,
68,09/23/15 12:45:00 AM,1441.1,20.60,,,,,
69,09/23/15 01:00:00 AM,1439.9,20.58,,,,,
70,09/23/15 01:15:00 AM,1438.2,20.54,,,,,
71,09/23/15 01:30:00 AM,1435.7,20.50,,,,,
72,09/23/15 01:45:00 AM,1433.6,20.48,,,,,
73,09/23/15 02:00:00 AM,1432.4,20.46,,,,,
74,09/23/15 02:15:00 AM,1430.3,20.44,,,,,
75,09/23/15 02:30:00 AM,1428.2,20.40,,,,,
76,09/23/15 02:45:00 AM,1426.6,20.37,,,,,
77,09/23/15 03:00:00 AM,1425.3,20.35,,,,,
78,09/23/15 03:15:00 AM,1424.1,20.32,,,,,
79,09/23/15 03:30:00 AM,1422.0,20.27,,,,,
80,09/23/15 03:45:00 AM,1421.2,20.24,,,,,
81,09/23/15 04:00:00 AM,1420.4,20.22,,,,,
82,09/23/15 04:15:00 AM,1418.3,20.20,,,,,
83,09/23/15 04:30:00 AM,1417.1,20.18,,,,,
84,09/23/15 04:45:00 AM,1415.4,20.14,,,,,
85,09/23/15 05:00:00 AM,1413.4,20.10,,,,,
86,09/23/15 05:15:00 AM,1411.3,20.06,,,,,
87,09/23/15 05:30:00 AM,1409.2,20.05,,,,,
88,09/23/15 05:45:00 AM,1407.9,20.02,,,,,
89,09/23/15 06:00:00 AM,1406.3,20.01,,,,,
90,09/23/15 06:15:00 AM,1405.4,19.99,,,,,
91,09/23/15 06:30:00 AM,1404.6,19.99,,,,,
92,09/23/15 06:45:00 AM,1402.4,19.99,,,,,
93,09/23/15 07:00:00 AM,1401.2,19.98,,,,,
94,09/23/15 07:15:00 AM,1399.9,19.95,,,,,
95,09/23/15 07:30:00 AM,1397.0,19.94,,,,,
96,09/23/15 07:45:00 AM,1395.7,19.92,,,,,
97,09/23/15 08:00:00 AM,1395.3,19.92,,,,,
98,09/23/15 08:15:00 AM,1394.5,19.93,,,,,
99,09/23/15 08:30:00 AM,1394.4,19.94,,,,,
100,09/23/15 08:45:00 AM,1393.2,19.94,,,,,
101,09/23/15 09:00:00 AM,1391.9,19.94,,,,,
102,09/23/15 09:15:00 AM,1393.0,20.03,,,,,
103,09/23/15 09:30:00 AM,1393.4,20.09,,,,,
104,09/23/15 09:45:00 AM,1393.7,20.14,,,,,
105,09/23/15 10:00:00 AM,1394.5,20.20,,,,,
106,09/23/15 10:15:00 AM,1395.2,20.27,,,,,
107,09/23/15 10:30:00 AM,1396.8,20.37,,,,,
108,09/23/15 10:45:00 AM,1400.4,20.52,,,,,
109,09/23/15 11:00:00 AM,1402.7,20.65,,,,,
110,09/23/15 11:15:00 AM,1405.9,20.81,,,,,
111,09/23/15 11:30:00 AM,1409.8,21.00,,,,,
112,09/23/15 11:45:00 AM,1414.2,21.21,,,,,
113,09/23/15 12:00:00 PM,1417.4,21.35,,,,,
114,09/23/15 12:15:00 PM,1419.3,21.49,,,,,
115,09/23/15 12:30:00 PM,1421.3,21.59,,,,,
116,09/23/15 12:45:00 PM,1424.0,21.72,,,,,
117,09/23/15 01:00:00 PM,1425.9,21.88,,,,,
118,09/23/15 01:15:00 PM,1427.9,21.98,,,,,
119,09/23/15 01:30:00 PM,1428.6,22.06,,,,,
120,09/23/15 01:45:00 PM,1430.5,22.21,,,,,
121,09/23/15 02:00:00 PM,1433.7,22.36,,,,,
122,09/23/15 02:15:00 PM,1433.9,22.47,,,,,
123,09/23/15 02:30:00 PM,1435.5,22.55,,,,,
124,09/23/15 02:45:00 PM,1437.5,22.65,,,,,
125,09/23/15 03:00:00 PM,1439.8,22.79,,,,,
126,09/23/15 03:15:00 PM,1441.7,22.95,,,,,
127,09/23/15 03:30:00 PM,1442.4,23.06,,,,,
128,09/23/15 03:45:00 PM,1442.3,23.11,,,,,
129,09/23/15 04:00:00 PM,1442.2,23.17,,,,,
130,09/23/15 04:15:00 PM,1442.5,23.27,,,,,
131,09/23/15 04:30:00 PM,1443.6,23.36,,,,,
132,09/23/15 04:45:00 PM,1443.1,23.41,,,,,
133,09/23/15 05:00:00 PM,1442.7,23.42,,,,,
134,09/23/15 05:15:00 PM,1439.7,23.38,,,,,
135,09/23/15 05:30:00 PM,1436.9,23.33,,,,,
136,09/23/15 05:45:00 PM,1434.8,23.31,,,,,
137,09/23/15 06:00:00 PM,1432.3,23.27,,,,,
138,09/23/15 06:15:00 PM,1428.5,23.23,,,,,
139,09/23/15 06:30:00 PM,1426.1,23.16,,,,,
140,09/23/15 06:45:00 PM,1422.8,23.08,,,,,
141,09/23/15 07:00:00 PM,1419.1,22.99,,,,,
142,09/23/15 07:15:00 PM,1414.2,22.86,,,,,
143,09/23/15 07:30:00 PM,1408.5,22.69,,,,,
144,09/23/15 07:45:00 PM,1404.0,22.60,,,,,
145,09/23/15 08:00:00 PM,1399.9,22.49,,,,,
146,09/23/15 08:15:00 PM,1395.9,22.38,,,,,
147,09/23/15 08:30:00 PM,1391.7,22.28,,,,,
148,09/23/15 08:45:00 PM,1389.3,22.25,,,,,
149,09/23/15 09:00:00 PM,1384.8,22.11,,,,,
150,09/23/15 09:15:00 PM,1379.9,22.01,,,,,
151,09/23/15 09:30:00 PM,1377.0,21.92,,,,,
152,09/23/15 09:45:00 PM,1373.7,21.87,,,,,
153,09/23/15 10:00:00 PM,1369.2,21.77,,,,,
154,09/23/15 10:15:00 PM,1367.2,21.68,,,,,
155,09/23/15 10:30:00 PM,1364.3,21.66,,,,,
156,09/23/15 10:45:00 PM,1361.0,21.55,,,,,
157,09/23/15 11:00:00 PM,1356.5,21.45,,,,,
158,09/23/15 11:15:00 PM,1353.3,21.34,,,,,
159,09/23/15 11:30:00 PM,1349.6,21.25,,,,,
160,09/23/15 11:45:00 PM,1346.3,21.17,,,,,
161,09/24/15 12:00:00 AM,1343.4,21.09,,,,,
162,09/24/15 12:15:00 AM,1339.7,21.03,,,,,
163,09/24/15 12:30:00 AM,1337.3,20.96,,,,,
164,09/24/15 12:45:00 AM,1334.8,20.91,,,,,
165,09/24/15 01:00:00 AM,1332.3,20.88,,,,,
166,09/24/15 01:15:00 AM,1329.4,20.84,,,,,
167,09/24/15 01:30:00 AM,1326.5,20.78,,,,,
168,09/24/15 01:45:00 AM,1324.5,20.73,,,,,
169,09/24/15 02:00:00 AM,1321.1,20.70,,,,,
170,09/24/15 02:15:00 AM,1319.9,20.67,,,,,
171,09/24/15 02:30:00 AM,1317.8,20.64,,,,,
172,09/24/15 02:45:00 AM,1315.7,20.61,,,,,
173,09/24/15 03:00:00 AM,1312.8,20.58,,,,,
174,09/24/15 03:15:00 AM,1311.2,20.56,,,,,
175,09/24/15 03:30:00 AM,1309.1,20.50,,,,,
176,09/24/15 03:45:00 AM,1307.4,20.49,,,,,
177,09/24/15 04:00:00 AM,1305.3,20.49,,,,,
178,09/24/15 04:15:00 AM,1304.5,20.48,,,,,
179,09/24/15 04:30:00 AM,1302.4,20.48,,,,,
180,09/24/15 04:45:00 AM,1301.1,20.45,,,,,
181,09/24/15 05:00:00 AM,1298.7,20.41,,,,,
182,09/24/15 05:15:00 AM,1297.4,20.40,,,,,
183,09/24/15 05:30:00 AM,1295.7,20.39,,,,,
184,09/24/15 05:45:00 AM,1293.6,20.37,,,,,
185,09/24/15 06:00:00 AM,1291.1,20.35,,,,,
186,09/24/15 06:15:00 AM,1289.5,20.31,,,,,
187,09/24/15 06:30:00 AM,1286.2,20.27,,,,,
188,09/24/15 06:45:00 AM,1284.9,20.24,,,,,
189,09/24/15 07:00:00 AM,1282.0,20.23,,,,,
190,09/24/15 07:15:00 AM,1281.1,20.23,,,,,
191,09/24/15 07:30:00 AM,1279.9,20.23,,,,,
192,09/24/15 07:45:00 AM,1278.2,20.22,,,,,
193,09/24/15 08:00:00 AM,1276.9,20.22,,,,,
194,09/24/15 08:15:00 AM,1275.6,20.22,,,,,
195,09/24/15 08:30:00 AM,1274.4,20.23,,,,,
196,09/24/15 08:45:00 AM,1273.5,20.26,,,,,
197,09/24/15 09:00:00 AM,1273.0,20.27,,,,,
198,09/24/15 09:15:00 AM,1274.2,20.36,,,,,
199,09/24/15 09:30:00 AM,1274.5,20.40,,,,,
200,09/24/15 09:45:00 AM,1273.6,20.45,,,,,
201,09/24/15 10:00:00 AM,1273.2,20.49,,,,,
202,09/24/15 10:15:00 AM,1274.3,20.57,,,,,
203,09/24/15 10:30:00 AM,1274.2,20.62,,,,,
204,09/24/15 10:45:00 AM,1276.2,20.73,,,,,
205,09/24/15 11:00:00 AM,1276.9,20.82,,,,,
206,09/24/15 11:15:00 AM,1278.9,20.95,,,,,
207,09/24/15 11:30:00 AM,1282.0,21.12,,,,,
208,09/24/15 11:45:00 AM,1285.5,21.32,,,,,
209,09/24/15 12:00:00 PM,1287.1,21.45,,,,,
210,09/24/15 12:15:00 PM,1287.8,21.55,,,,,
211,09/24/15 12:30:00 PM,1289.3,21.66,,,,,
212,09/24/15 12:45:00 PM,1290.4,21.76,,,,,
213,09/24/15 01:00:00 PM,1291.9,21.88,,,,,
214,09/24/15 01:15:00 PM,1292.3,21.96,,,,,
215,09/24/15 01:30:00 PM,1292.2,22.02,,,,,
216,09/24/15 01:45:00 PM,1294.1,22.15,,,,,
217,09/24/15 02:00:00 PM,1295.6,22.28,,,,,
218,09/24/15 02:15:00 PM,1295.9,22.39,,,,,
219,09/24/15 02:30:00 PM,1297.0,22.48,,,,,
220,09/24/15 02:45:00 PM,1298.6,22.59,,,,,
221,09/24/15 03:00:00 PM,1300.5,22.72,,,,,
222,09/24/15 03:15:00 PM,1301.6,22.86,,,,,
223,09/24/15 03:30:00 PM,421.4,23.06,,,,,
224,09/24/15 03:45:00 PM,142.8,21.73,,,,,
225,09/24/15 04:00:00 PM,17.3,24.35,,,,,
226,09/24/15 04:15:00 PM,17.3,25.60,,,,,
227,09/24/15 04:30:00 PM,17.3,25.58,,,,,
228,09/24/15 04:45:00 PM,7.8,25.19,,,,,
229,09/24/15 05:00:00 PM,7.8,25.12,,,,,
230,09/24/15 05:15:00 PM,7.8,25.02,,,,,
231,09/24/15 05:30:00 PM,7.8,24.97,,,,,
232,09/24/15 05:45:00 PM,7.8,24.90,,,,,
233,09/24/15 06:00:00 PM,17.3,26.30,,,,,
234,09/24/15 06:15:00 PM,7.8,26.37,,,,,
235,09/24/15 06:30:00 PM,7.8,26.16,,,,,
236,09/24/15 06:45:00 PM,17.3,25.92,,,,,
237,09/24/15 07:00:00 PM,7.8,25.74,,,,,
238,09/24/15 07:15:00 PM,7.8,25.58,,,,,
239,09/24/15 07:30:00 PM,5.9,25.43,,,,,
240,09/24/15 07:45:00 PM,8.5,25.65,,,,,
241,09/24/15 08:00:00 PM,7.8,25.73,,,,,
242,09/24/15 08:15:00 PM,7.8,25.65,,,,,
243,09/24/15 08:30:00 PM,7.8,25.52,,,,,
244,09/24/15 08:45:00 PM,17.3,25.44,,,,,
245,09/24/15 09:00:00 PM,7.8,25.57,,,,,
246,09/24/15 09:15:00 PM,5.9,25.75,,,,,
247,09/24/15 09:30:00 PM,7.8,25.69,,,,,
248,09/24/15 09:45:00 PM,17.3,25.54,,,,,
249,09/24/15 10:00:00 PM,5.9,25.37,,,,,
250,09/24/15 10:15:00 PM,7.8,25.23,,,,,
251,09/24/15 10:30:00 PM,7.8,25.06,,,,,
252,09/24/15 10:45:00 PM,7.8,24.89,,,,,
253,09/24/15 11:00:00 PM,17.3,24.71,,,,,
254,09/24/15 11:15:00 PM,7.8,24.56,,,,,
255,09/24/15 11:30:00 PM,7.8,24.42,,,,,
256,09/24/15 11:45:00 PM,7.8,24.31,,,,,
257,09/25/15 12:00:00 AM,7.8,24.21,,,,,
258,09/25/15 12:15:00 AM,7.8,24.09,,,,,
259,09/25/15 12:30:00 AM,7.8,24.01,,,,,
260,09/25/15 12:45:00 AM,5.9,23.96,,,,,
261,09/25/15 01:00:00 AM,5.9,23.87,,,,,
262,09/25/15 01:15:00 AM,7.8,23.86,,,,,
263,09/25/15 01:30:00 AM,5.9,23.82,,,,,
264,09/25/15 01:45:00 AM,7.8,23.78,,,,,
265,09/25/15 02:00:00 AM,5.9,23.74,,,,,
266,09/25/15 02:15:00 AM,7.8,23.67,,,,,
267,09/25/15 02:30:00 AM,17.3,23.59,,,,,
268,09/25/15 02:45:00 AM,7.8,23.54,,,,,
269,09/25/15 03:00:00 AM,7.8,23.53,,,,,
270,09/25/15 03:15:00 AM,7.8,23.57,,,,,
271,09/25/15 03:30:00 AM,5.9,23.65,,,,,
272,09/25/15 03:45:00 AM,7.8,23.67,,,,,
273,09/25/15 04:00:00 AM,7.8,23.66,,,,,
274,09/25/15 04:15:00 AM,7.8,23.72,,,,,
275,09/25/15 04:30:00 AM,7.8,23.76,,,,,
276,09/25/15 04:45:00 AM,7.8,23.74,,,,,
277,09/25/15 05:00:00 AM,7.8,23.65,,,,,
278,09/25/15 05:15:00 AM,17.3,23.61,,,,,
279,09/25/15 05:30:00 AM,7.8,23.57,,,,,
280,09/25/15 05:45:00 AM,7.8,23.49,,,,,
281,09/25/15 06:00:00 AM,7.8,23.42,,,,,
282,09/25/15 06:15:00 AM,17.3,23.36,,,,,
283,09/25/15 06:30:00 AM,7.8,23.37,,,,,
284,09/25/15 06:45:00 AM,5.9,23.33,,,,,
285,09/25/15 07:00:00 AM,7.8,23.32,,,,,
286,09/25/15 07:15:00 AM,5.9,23.33,,,,,
287,09/25/15 07:30:00 AM,7.8,23.28,,,,,
288,09/25/15 07:45:00 AM,7.8,23.19,,,,,
289,09/25/15 08:00:00 AM,7.8,23.08,,,,,
290,09/25/15 08:15:00 AM,7.8,23.00,,,,,
291,09/25/15 08:30:00 AM,7.8,22.91,,,,,
292,09/25/15 08:45:00 AM,5.9,22.82,,,,,
293,09/25/15 09:00:00 AM,7.8,22.73,,,,,
294,09/25/15 09:15:00 AM,7.8,22.65,,,,,
295,09/25/15 09:30:00 AM,7.8,22.56,,,,,
296,09/25/15 09:45:00 AM,7.8,22.59,,,,,
297,09/25/15 10:00:00 AM,7.8,23.45,,,,,
298,09/25/15 10:15:00 AM,17.3,25.18,,,,,
299,09/25/15 10:30:00 AM,7.8,27.02,,,,,
300,09/25/15 10:45:00 AM,17.2,28.87,,,,,
301,09/25/15 11:00:00 AM,17.2,30.60,,,,,
302,09/25/15 11:15:00 AM,7.7,32.05,,,,,
303,09/25/15 11:30:00 AM,7.7,33.32,,,,,
304,09/25/15 11:45:00 AM,7.7,34.54,,,,,
305,09/25/15 12:00:00 PM,17.1,35.70,,,,,
306,09/25/15 12:15:00 PM,7.7,36.75,,,,,
307,09/25/15 12:30:00 PM,17.1,37.76,,,,,
308,09/25/15 12:45:00 PM,17.1,38.69,,,,,
309,09/25/15 01:00:00 PM,7.7,39.60,,,,,
310,09/25/15 01:15:00 PM,17.0,40.53,,,,,
311,09/25/15 01:30:00 PM,17.0,41.46,,,,,
312,09/25/15 01:45:00 PM,7.7,42.25,,,,,
313,09/25/15 02:00:00 PM,7.7,42.80,,,,,
314,09/25/15 02:15:00 PM,17.0,43.44,,,,,
315,09/25/15 02:30:00 PM,17.0,44.16,,,,,
316,09/25/15 02:45:00 PM,7.7,44.63,,,,,
317,09/25/15 03:00:00 PM,7.7,43.55,,,,,
318,09/25/15 03:15:00 PM,7.7,42.05,,,,,
319,09/25/15 03:30:00 PM,7.7,40.60,,,,,
320,09/25/15 03:45:00 PM,7.7,39.31,,,,,
321,09/25/15 04:00:00 PM,5.8,38.20,,,,,
322,09/25/15 04:15:00 PM,7.7,37.22,,,,,
323,09/25/15 04:30:00 PM,7.7,36.37,,,,,
324,09/25/15 04:45:00 PM,7.7,35.58,,,,,
325,09/25/15 05:00:00 PM,7.7,34.86,,,,,
326,09/25/15 05:15:00 PM,7.7,34.21,,,,,
327,09/25/15 05:30:00 PM,7.7,33.59,,,,,
328,09/25/15 05:45:00 PM,7.7,33.03,,,,,
329,09/25/15 06:00:00 PM,7.7,32.47,,,,,
330,09/25/15 06:15:00 PM,7.7,31.93,,,,,
331,09/25/15 06:30:00 PM,7.7,31.41,,,,,
332,09/25/15 06:45:00 PM,7.7,30.91,,,,,
333,09/25/15 07:00:00 PM,7.7,30.44,,,,,
334,09/25/15 07:15:00 PM,7.8,29.99,,,,,
335,09/25/15 07:30:00 PM,17.2,29.56,,,,,
336,09/25/15 07:45:00 PM,7.8,29.16,,,,,
337,09/25/15 08:00:00 PM,7.8,28.78,,,,,
338,09/25/15 08:15:00 PM,7.8,28.41,,,,,
339,09/25/15 08:30:00 PM,7.8,28.07,,,,,
340,09/25/15 08:45:00 PM,7.8,27.74,,,,,
341,09/25/15 09:00:00 PM,5.9,27.43,,,,,
342,09/25/15 09:15:00 PM,17.3,27.14,,,,,
343,09/25/15 09:30:00 PM,7.8,26.92,,,,,
344,09/25/15 09:45:00 PM,7.8,26.71,,,,,
345,09/25/15 10:00:00 PM,7.8,26.51,,,,,
346,09/25/15 10:15:00 PM,7.8,26.36,,,,,
347,09/25/15 10:30:00 PM,17.3,26.24,,,,,
348,09/25/15 10:45:00 PM,7.8,26.13,,,,,
349,09/25/15 11:00:00 PM,7.8,26.03,,,,,
350,09/25/15 11:15:00 PM,7.8,25.94,,,,,
351,09/25/15 11:30:00 PM,7.8,25.84,,,,,
352,09/25/15 11:45:00 PM,7.8,25.75,,,,,
353,09/26/15 12:00:00 AM,7.8,25.66,,,,,
354,09/26/15 12:15:00 AM,17.3,25.56,,,,,
355,09/26/15 12:30:00 AM,17.3,25.45,,,,,
356,09/26/15 12:45:00 AM,17.3,25.36,,,,,
357,09/26/15 01:00:00 AM,7.8,25.27,,,,,
358,09/26/15 01:15:00 AM,7.8,25.18,,,,,
359,09/26/15 01:30:00 AM,7.8,25.07,,,,,
360,09/26/15 01:45:00 AM,7.8,24.97,,,,,
361,09/26/15 02:00:00 AM,7.8,24.88,,,,,
362,09/26/15 02:15:00 AM,7.8,24.78,,,,,
363,09/26/15 02:30:00 AM,7.8,24.71,,,,,
364,09/26/15 02:45:00 AM,17.3,24.61,,,,,
365,09/26/15 03:00:00 AM,7.8,24.55,,,,,
366,09/26/15 03:15:00 AM,7.8,24.47,,,,,
367,09/26/15 03:30:00 AM,7.8,24.39,,,,,
368,09/26/15 03:45:00 AM,7.8,24.33,,,,,
369,09/26/15 04:00:00 AM,7.8,24.25,,,,,
370,09/26/15 04:15:00 AM,7.8,24.16,,,,,
371,09/26/15 04:30:00 AM,7.8,24.06,,,,,
372,09/26/15 04:45:00 AM,17.3,23.99,,,,,
373,09/26/15 05:00:00 AM,7.8,23.91,,,,,
374,09/26/15 05:15:00 AM,7.8,23.83,,,,,
375,09/26/15 05:30:00 AM,7.8,23.75,,,,,
376,09/26/15 05:45:00 AM,7.8,23.66,,,,,
377,09/26/15 06:00:00 AM,7.8,23.58,,,,,
378,09/26/15 06:15:00 AM,7.8,23.50,,,,,
379,09/26/15 06:30:00 AM,7.8,23.44,,,,,
380,09/26/15 06:45:00 AM,7.8,23.36,,,,,
381,09/26/15 07:00:00 AM,7.8,23.28,,,,,
382,09/26/15 07:15:00 AM,7.8,23.23,,,,,
383,09/26/15 07:30:00 AM,17.3,23.17,,,,,
384,09/26/15 07:45:00 AM,7.8,23.12,,,,,
385,09/26/15 08:00:00 AM,7.8,23.07,,,,,
386,09/26/15 08:15:00 AM,17.3,23.04,,,,,
387,09/26/15 08:30:00 AM,17.3,23.00,,,,,
388,09/26/15 08:45:00 AM,5.9,23.00,,,,,
389,09/26/15 09:00:00 AM,7.8,23.02,,,,,
390,09/26/15 09:15:00 AM,7.8,23.08,,,,,
391,09/26/15 09:30:00 AM,7.8,23.17,,,,,
392,09/26/15 09:45:00 AM,7.8,23.24,,,,,
393,09/26/15 10:00:00 AM,7.8,24.10,,,,,
394,09/26/15 10:15:00 AM,7.8,25.87,,,,,
395,09/26/15 10:30:00 AM,7.8,27.56,,,,,
396,09/26/15 10:45:00 AM,7.8,29.26,,,,,
397,09/26/15 11:00:00 AM,7.7,30.98,,,,,
398,09/26/15 11:15:00 AM,17.2,32.57,,,,,
399,09/26/15 11:30:00 AM,7.7,33.95,,,,,
400,09/26/15 11:45:00 AM,5.8,35.22,,,,,
401,09/26/15 12:00:00 PM,5.8,36.12,,,,,
402,09/26/15 12:15:00 PM,7.7,37.19,,,,,
403,09/26/15 12:30:00 PM,7.7,38.29,,,,,
404,09/26/15 12:45:00 PM,7.7,39.31,,,,,
405,09/26/15 01:00:00 PM,17.0,40.31,,,,,
406,09/26/15 01:15:00 PM,7.7,41.36,,,,,
407,09/26/15 01:30:00 PM,7.7,42.05,,,,,
408,09/26/15 01:45:00 PM,5.8,42.86,,,,,
409,09/26/15 02:00:00 PM,17.0,43.27,,,,,
410,09/26/15 02:15:00 PM,7.7,43.08,,,,,
411,09/26/15 02:30:00 PM,7.7,42.21,,,,,
412,09/26/15 02:45:00 PM,7.7,41.30,,,,,
413,09/26/15 03:00:00 PM,7.7,40.54,,,,,
414,09/26/15 03:15:00 PM,7.7,39.86,,,,,
415,09/26/15 03:30:00 PM,5.8,39.25,,,,,
416,09/26/15 03:45:00 PM,7.7,38.67,,,,,
417,09/26/15 04:00:00 PM,17.1,38.12,,,,,
418,09/26/15 04:15:00 PM,7.7,37.65,,,,,
419,09/26/15 04:30:00 PM,8.5,37.17,,,,,
420,09/26/15 04:45:00 PM,7.7,36.60,,,,,
421,09/26/15 05:00:00 PM,7.7,36.05,,,,,
422,09/26/15 05:15:00 PM,17.1,35.54,,,,,
423,09/26/15 05:30:00 PM,7.7,35.01,,,,,
424,09/26/15 05:45:00 PM,7.7,34.46,,,,,
425,09/26/15 06:00:00 PM,17.1,33.91,,,,,
426,09/26/15 06:15:00 PM,17.2,33.36,,,,,
427,09/26/15 06:30:00 PM,7.7,32.82,,,,,
428,09/26/15 06:45:00 PM,7.7,32.30,,,,,
429,09/26/15 07:00:00 PM,7.7,31.80,,,,,
430,09/26/15 07:15:00 PM,17.2,31.33,,,,,
431,09/26/15 07:30:00 PM,7.7,30.88,,,,,
432,09/26/15 07:45:00 PM,7.7,30.48,,,,,
433,09/26/15 08:00:00 PM,7.8,30.11,,,,,
434,09/26/15 08:15:00 PM,7.8,29.81,,,,,
435,09/26/15 08:30:00 PM,7.8,29.54,,,,,
436,09/26/15 08:45:00 PM,7.8,29.25,,,,,
437,09/26/15 09:00:00 PM,7.8,28.96,,,,,
438,09/26/15 09:15:00 PM,5.9,28.70,,,,,
439,09/26/15 09:30:00 PM,7.8,28.48,,,,,
440,09/26/15 09:45:00 PM,17.2,28.28,,,,,
441,09/26/15 10:00:00 PM,17.2,28.10,,,,,
442,09/26/15 10:15:00 PM,17.2,27.93,,,,,
