MiniDOT Logger Concatenated Data File
Sensor:             6881-0672
Concatenation Date: 2016May04 13:47:44 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1442874240,           2015-09-21 22:24:00,           2015-09-21 15:24:00,     25.005687,          6.519628,                    78.910124,      1.001529
                1442874780,           2015-09-21 22:33:00,           2015-09-21 15:33:00,     24.598448,          6.603564,                    79.326923,      1.000035
                1442875380,           2015-09-21 22:43:00,           2015-09-21 15:43:00,     23.916651,          6.713214,                    79.626739,      1.000523
                1442875980,           2015-09-21 22:53:00,           2015-09-21 15:53:00,     23.484119,          6.766051,                    79.604429,      0.999718
                1442876580,           2015-09-21 23:03:00,           2015-09-21 16:03:00,     23.134670,          6.813013,                    79.629795,      1.000725
                1442877180,           2015-09-21 23:13:00,           2015-09-21 16:13:00,     23.018168,          6.821238,                    79.550134,      1.000906
                1442877780,           2015-09-21 23:23:00,           2015-09-21 16:23:00,     23.018168,          6.826909,                    79.616270,      1.001330
                1442878380,           2015-09-21 23:33:00,           2015-09-21 16:33:00,     22.801780,          6.862644,                    79.704739,      1.002170
                1442878980,           2015-09-21 23:43:00,           2015-09-21 16:43:00,     22.593681,          6.879690,                    79.586497,      1.001749
                1442879580,           2015-09-21 23:53:00,           2015-09-21 16:53:00,     22.260648,          6.913052,                    79.464471,      1.001494
                1442880180,           2015-09-22 00:03:00,           2015-09-21 17:03:00,     21.994151,          6.955077,                    79.539074,      1.002630
                1442880780,           2015-09-22 00:13:00,           2015-09-21 17:13:00,     21.819225,          6.976946,                    79.520448,      1.002282
                1442881380,           2015-09-22 00:23:00,           2015-09-21 17:23:00,     21.694258,          6.981922,                    79.385165,      1.001605
                1442881980,           2015-09-22 00:33:00,           2015-09-21 17:33:00,     21.627602,          6.991159,                    79.387684,      1.002293
                1442882580,           2015-09-22 00:43:00,           2015-09-21 17:43:00,     21.685926,          6.983798,                    79.393694,      1.002409
                1442883180,           2015-09-22 00:53:00,           2015-09-21 17:53:00,     21.702590,          6.985830,                    79.442404,      1.002450
                1442883780,           2015-09-22 01:03:00,           2015-09-21 18:03:00,     21.685926,          6.989584,                    79.459470,      1.002420
                1442884380,           2015-09-22 01:13:00,           2015-09-21 18:13:00,     21.677595,          6.991463,                    79.468018,      1.001995
                1442884980,           2015-09-22 01:23:00,           2015-09-21 18:23:00,     21.677595,          6.991463,                    79.468018,      1.001995
                1442885580,           2015-09-22 01:33:00,           2015-09-21 18:33:00,     21.685926,          6.995376,                    79.525315,      1.002021
                1442886180,           2015-09-22 01:43:00,           2015-09-21 18:43:00,     21.685926,          6.989584,                    79.459470,      1.002010
                1442886780,           2015-09-22 01:53:00,           2015-09-21 18:53:00,     21.685926,          6.989584,                    79.459470,      1.001600
                1442887380,           2015-09-22 02:03:00,           2015-09-21 19:03:00,     21.677595,          7.008860,                    79.665760,      1.003258
                1442887980,           2015-09-22 02:13:00,           2015-09-21 19:13:00,     21.669263,          7.004938,                    79.608342,      1.002822
                1442888580,           2015-09-22 02:23:00,           2015-09-21 19:23:00,     21.652599,          7.014513,                    79.691445,      1.003213
                1442889180,           2015-09-22 02:33:00,           2015-09-21 19:33:00,     21.635935,          7.018286,                    79.708586,      1.003183
                1442889780,           2015-09-22 02:43:00,           2015-09-21 19:43:00,     21.610938,          7.018133,                    79.668264,      1.002716
                1442890380,           2015-09-22 02:53:00,           2015-09-21 19:53:00,     21.585940,          7.017984,                    79.627992,      1.002660
                1442890980,           2015-09-22 03:03:00,           2015-09-21 20:03:00,     21.544275,          7.027434,                    79.670832,      1.002585
                1442891580,           2015-09-22 03:13:00,           2015-09-21 20:13:00,     21.502609,          7.019442,                    79.515925,      1.001659
                1442892180,           2015-09-22 03:23:00,           2015-09-21 20:23:00,     21.452606,          7.036625,                    79.633233,      1.002398
                1442892780,           2015-09-22 03:33:00,           2015-09-21 20:33:00,     21.377597,          7.053727,                    79.710504,      1.002672
                1442893380,           2015-09-22 03:43:00,           2015-09-21 20:43:00,     21.285909,          7.051324,                    79.541318,      1.002054
                1442893980,           2015-09-22 03:53:00,           2015-09-21 20:53:00,     21.185874,          7.074244,                    79.644457,      1.002283
                1442894580,           2015-09-22 04:03:00,           2015-09-21 21:03:00,     21.094164,          7.089482,                    79.673286,      1.002516
                1442895180,           2015-09-22 04:13:00,           2015-09-21 21:13:00,     21.002441,          7.087174,                    79.504700,      1.001899
                1442895780,           2015-09-22 04:23:00,           2015-09-21 21:23:00,     20.910707,          7.108379,                    79.599540,      1.002549
                1442896380,           2015-09-22 04:33:00,           2015-09-21 21:33:00,     20.818960,          7.123785,                    79.628736,      1.002374
                1442896980,           2015-09-22 04:43:00,           2015-09-21 21:43:00,     20.718857,          7.123517,                    79.469433,      1.001743
                1442897580,           2015-09-22 04:53:00,           2015-09-21 21:53:00,     20.627082,          7.139026,                    79.498889,      1.001568
                1442898180,           2015-09-22 05:03:00,           2015-09-21 22:03:00,     20.526948,          7.156560,                    79.537182,      1.001785
                1442898780,           2015-09-22 05:13:00,           2015-09-21 22:13:00,     20.426797,          7.162335,                    79.444310,      1.001573
                1442899380,           2015-09-22 05:23:00,           2015-09-21 22:23:00,     20.326628,          7.162248,                    79.286327,      1.000542
                1442899980,           2015-09-22 05:33:00,           2015-09-21 22:33:00,     20.218089,          7.187870,                    79.399285,      1.001159
                1442900580,           2015-09-22 05:43:00,           2015-09-21 22:43:00,     20.101176,          7.203719,                    79.390189,      1.001335
                1442901180,           2015-09-22 05:53:00,           2015-09-21 22:53:00,     20.000943,          7.215680,                    79.363919,      1.001136
                1442901780,           2015-09-22 06:03:00,           2015-09-21 23:03:00,     19.892333,          7.241641,                    79.477613,      1.001753
                1442902380,           2015-09-22 06:13:00,           2015-09-21 23:13:00,     19.775339,          7.245820,                    79.338342,      1.001100
                1442902980,           2015-09-22 06:23:00,           2015-09-21 23:23:00,     19.666674,          7.266005,                    79.387000,      1.002108
                1442903580,           2015-09-22 06:33:00,           2015-09-21 23:33:00,     19.549619,          7.270332,                    79.248582,      1.001053
                1442904180,           2015-09-22 06:43:00,           2015-09-21 23:43:00,     19.440894,          7.284698,                    79.232432,      1.000843
                1442904780,           2015-09-22 06:53:00,           2015-09-21 23:53:00,     19.323771,          7.295181,                    79.160181,      1.001008
                1442905380,           2015-09-22 07:03:00,           2015-09-22 00:03:00,     19.198242,          7.325867,                    79.292773,      1.001996
                1442905980,           2015-09-22 07:13:00,           2015-09-22 00:13:00,     19.047547,          7.350848,                    79.321916,      1.002115
                1442906580,           2015-09-22 07:23:00,           2015-09-22 00:23:00,     18.905164,          7.361827,                    79.212245,      1.001425
                1442907180,           2015-09-22 07:33:00,           2015-09-22 00:33:00,     18.762717,          7.372937,                    79.103326,      1.001138
                1442907780,           2015-09-22 07:43:00,           2015-09-22 00:43:00,     18.620205,          7.396327,                    79.125114,      1.001672
                1442908380,           2015-09-22 07:53:00,           2015-09-22 00:53:00,     18.469235,          7.415914,                    79.091393,      1.001783
                1442908980,           2015-09-22 08:03:00,           2015-09-22 01:03:00,     18.334972,          7.431440,                    79.040310,      1.001126
                1442909580,           2015-09-22 08:13:00,           2015-09-22 01:13:00,     18.200641,          7.447103,                    78.989782,      1.002060
                1442910180,           2015-09-22 08:23:00,           2015-09-22 01:23:00,     18.066242,          7.462904,                    78.939808,      1.001011
                1442910780,           2015-09-22 08:33:00,           2015-09-22 01:33:00,     17.948583,          7.480680,                    78.937007,      1.001191
                1442911380,           2015-09-22 08:43:00,           2015-09-22 01:43:00,     17.822457,          7.494592,                    78.878969,      1.000951
                1442911980,           2015-09-22 08:53:00,           2015-09-22 01:53:00,     17.713092,          7.510443,                    78.867888,      1.001147
                1442912580,           2015-09-22 09:03:00,           2015-09-22 02:03:00,     17.603674,          7.532571,                    78.921816,      1.001749
                1442913180,           2015-09-22 09:13:00,           2015-09-22 02:13:00,     17.502625,          7.534097,                    78.773050,      1.001145
                1442913780,           2015-09-22 09:23:00,           2015-09-22 02:23:00,     17.409954,          7.552037,                    78.809228,      1.001773
                1442914380,           2015-09-22 09:33:00,           2015-09-22 02:33:00,     17.308812,          7.559886,                    78.725797,      1.001184
                1442914980,           2015-09-22 09:43:00,           2015-09-22 02:43:00,     17.216054,          7.571796,                    78.698012,      1.001014
                1442915580,           2015-09-22 09:53:00,           2015-09-22 02:53:00,     17.131691,          7.593982,                    78.790177,      1.001668
                1442916180,           2015-09-22 10:03:00,           2015-09-22 03:03:00,     17.038849,          7.599827,                    78.698421,      1.001094
                1442916780,           2015-09-22 10:13:00,           2015-09-22 03:13:00,     16.945962,          7.611962,                    78.671424,      1.001318
                1442917380,           2015-09-22 10:23:00,           2015-09-22 03:23:00,     16.861479,          7.621927,                    78.635437,      1.001164
                1442917980,           2015-09-22 10:33:00,           2015-09-22 03:33:00,     16.768501,          7.652961,                    78.802096,      1.002601
                1442918580,           2015-09-22 10:43:00,           2015-09-22 03:43:00,     16.675475,          7.652819,                    78.647099,      1.001625
                1442919180,           2015-09-22 10:53:00,           2015-09-22 03:53:00,     16.590863,          7.669258,                    78.676145,      1.001875
                1442919780,           2015-09-22 11:03:00,           2015-09-22 04:03:00,     16.489272,          7.677790,                    78.595582,      1.001294
                1442920380,           2015-09-22 11:13:00,           2015-09-22 04:13:00,     16.404565,          7.681826,                    78.496725,      1.001130
                1442920980,           2015-09-22 11:23:00,           2015-09-22 04:23:00,     16.311337,          7.719677,                    78.728530,      1.002576
                1442921580,           2015-09-22 11:33:00,           2015-09-22 04:33:00,     16.218054,          7.713542,                    78.511081,      1.001594
                1442922180,           2015-09-22 11:43:00,           2015-09-22 04:43:00,     16.124715,          7.745333,                    78.679108,      1.002637
                1442922780,           2015-09-22 11:53:00,           2015-09-22 04:53:00,     16.039811,          7.743301,                    78.517063,      1.001294
                1442923380,           2015-09-22 12:03:00,           2015-09-22 05:03:00,     15.946362,          7.762644,                    78.557236,      1.001922
                1442923980,           2015-09-22 12:13:00,           2015-09-22 05:13:00,     15.767792,          7.786581,                    78.500701,      1.001613
                1442924580,           2015-09-22 12:23:00,           2015-09-22 05:23:00,     15.640104,          7.860458,                    79.029969,      1.001509
                1442925180,           2015-09-22 12:33:00,           2015-09-22 05:33:00,     15.503772,          7.873071,                    78.926427,      1.001263
                1442925780,           2015-09-22 12:43:00,           2015-09-22 05:43:00,     15.384367,          7.952062,                    79.514636,      1.001578
                1442926380,           2015-09-22 12:53:00,           2015-09-22 05:53:00,     15.230685,          8.101160,                    80.738620,      1.001591
                1442926980,           2015-09-22 13:03:00,           2015-09-22 06:03:00,     15.093922,          8.398260,                    83.453552,      1.001989
                1442927580,           2015-09-22 13:13:00,           2015-09-22 06:13:00,     15.119576,          8.628141,                    85.785288,      1.001392
                1442928180,           2015-09-22 13:23:00,           2015-09-22 06:23:00,     15.290472,          8.696343,                    86.781825,      1.001105
                1442928780,           2015-09-22 13:33:00,           2015-09-22 06:33:00,     15.512296,          8.656205,                    86.793066,      1.001064
                1442929380,           2015-09-22 13:43:00,           2015-09-22 06:43:00,     15.759283,          8.637328,                    87.061752,      1.002356
                1442929980,           2015-09-22 13:53:00,           2015-09-22 06:53:00,     16.056796,          8.497576,                    86.196449,      1.001829
                1442930580,           2015-09-22 14:03:00,           2015-09-22 07:03:00,     16.387619,          8.309564,                    84.880937,      1.003296
                1442931180,           2015-09-22 14:13:00,           2015-09-22 07:13:00,     16.768501,          8.138931,                    83.806101,      1.003300
                1442931780,           2015-09-22 14:23:00,           2015-09-22 07:23:00,     17.106375,          8.063766,                    83.620249,      1.003453
                1442932380,           2015-09-22 14:33:00,           2015-09-22 07:33:00,     17.384673,          8.019524,                    83.643839,      1.002337
                1442932980,           2015-09-22 14:43:00,           2015-09-22 07:43:00,     17.637347,          7.904294,                    82.874125,      1.001410
                1442933580,           2015-09-22 14:53:00,           2015-09-22 07:53:00,     17.830867,          7.884464,                    82.996653,      1.003005
                1442934180,           2015-09-22 15:03:00,           2015-09-22 08:03:00,     17.965395,          7.848278,                    82.844545,      1.003219
                1442934780,           2015-09-22 15:13:00,           2015-09-22 08:13:00,     17.999015,          7.794132,                    82.329800,      1.003169
                1442935380,           2015-09-22 15:23:00,           2015-09-22 08:23:00,     18.007420,          7.766239,                    82.049317,      1.003124
                1442935980,           2015-09-22 15:33:00,           2015-09-22 08:33:00,     17.999015,          7.755672,                    81.923545,      1.003484
                1442936580,           2015-09-22 15:43:00,           2015-09-22 08:43:00,     18.032631,          8.529330,                    90.157898,      1.004262
                1442937180,           2015-09-22 15:53:00,           2015-09-22 08:53:00,     18.200641,          8.494933,                    90.103884,      1.004139
                1442937780,           2015-09-22 16:03:00,           2015-09-22 09:03:00,     18.846517,          8.416697,                    90.455107,      1.005030
                1442938380,           2015-09-22 16:13:00,           2015-09-22 09:13:00,     19.307036,          8.357857,                    90.660819,      1.004686
                1442938980,           2015-09-22 16:23:00,           2015-09-22 09:23:00,     19.691753,          8.300403,                    90.734071,      1.003731
                1442939580,           2015-09-22 16:33:00,           2015-09-22 09:33:00,     20.067768,          8.253352,                    90.897626,      1.003209
                1442940180,           2015-09-22 16:43:00,           2015-09-22 09:43:00,     21.369262,          8.099602,                    91.514560,      1.005063
                1442940780,           2015-09-22 16:53:00,           2015-09-22 09:53:00,     23.101385,          7.880803,                    92.051979,      1.006398
                1442941380,           2015-09-22 17:03:00,           2015-09-22 10:03:00,     24.174444,          7.723016,                    92.046353,      1.003465
                1442941980,           2015-09-22 17:13:00,           2015-09-22 10:13:00,     24.482069,          7.694575,                    92.233677,      1.003144
                1442942580,           2015-09-22 17:23:00,           2015-09-22 10:23:00,     20.969085,          8.359498,                    93.716598,      1.004340
                1442943180,           2015-09-22 17:33:00,           2015-09-22 10:33:00,     20.660457,          8.379695,                    93.376026,      1.005857
                1442943780,           2015-09-22 17:43:00,           2015-09-22 10:43:00,     20.635426,          8.386537,                    93.406274,      1.007583
                1442944380,           2015-09-22 17:53:00,           2015-09-22 10:53:00,     20.677143,          8.375138,                    93.355867,      1.007212
                1442944980,           2015-09-22 18:03:00,           2015-09-22 11:03:00,     20.760569,          8.366568,                    93.413308,      1.007837
                1442945580,           2015-09-22 18:13:00,           2015-09-22 11:13:00,     20.835642,          8.346156,                    93.322766,      1.007080
                1442946180,           2015-09-22 18:23:00,           2015-09-22 11:23:00,     20.910707,          8.354085,                    93.548940,      1.008619
                1442946780,           2015-09-22 18:33:00,           2015-09-22 11:33:00,     21.019119,          8.338865,                    93.576822,      1.008847
                1442947380,           2015-09-22 18:43:00,           2015-09-22 11:43:00,     21.127514,          8.330790,                    93.684383,      1.009095
                1442947980,           2015-09-22 18:53:00,           2015-09-22 11:53:00,     21.219221,          8.313150,                    93.653389,      1.009273
                1442948580,           2015-09-22 19:03:00,           2015-09-22 12:03:00,     21.385932,          8.289573,                    93.691339,      1.008731
                1442949180,           2015-09-22 19:13:00,           2015-09-22 12:13:00,     21.544275,          8.261379,                    93.660209,      1.008152
                1442949780,           2015-09-22 19:23:00,           2015-09-22 12:23:00,     21.635935,          8.244040,                    93.629808,      1.007883
