MiniDOT Logger Concatenated Data File
Sensor:             6881-0660
Concatenation Date: 2016May04 13:44:53 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1460755020,           2016-04-15 21:17:00,           2016-04-15 14:17:00,     25.438583,          6.445297,                    78.633169,      0.999806
                1460755860,           2016-04-15 21:31:00,           2016-04-15 14:31:00,     24.015368,          6.619916,                    78.665197,      0.997755
                1460756760,           2016-04-15 21:46:00,           2016-04-15 14:46:00,     23.257890,          6.691715,                    78.394565,      0.995574
                1460757660,           2016-04-15 22:01:00,           2016-04-15 15:01:00,     22.916578,          6.737015,                    78.416582,      0.995988
                1460758560,           2016-04-15 22:16:00,           2016-04-15 15:16:00,     22.675144,          6.755559,                    78.272033,      0.994577
                1460759460,           2016-04-15 22:31:00,           2016-04-15 15:31:00,     22.483648,          6.808469,                    78.597224,      0.996613
                1460760360,           2016-04-15 22:46:00,           2016-04-15 15:46:00,     22.342099,          6.805545,                    78.350937,      0.995396
                1460761260,           2016-04-15 23:01:00,           2016-04-15 16:01:00,     22.217195,          6.832943,                    78.478169,      0.995929
                1460762160,           2016-04-15 23:16:00,           2016-04-15 16:16:00,     22.142249,          6.838106,                    78.424504,      0.995728
                1460763060,           2016-04-15 23:31:00,           2016-04-15 16:31:00,     22.075628,          6.841452,                    78.362442,      0.994754
                1460763960,           2016-04-15 23:46:00,           2016-04-15 16:46:00,     22.025661,          6.858164,                    78.478367,      0.995858
                1460764860,           2016-04-16 00:01:00,           2016-04-15 17:01:00,     21.992348,          6.865537,                    78.512358,      0.996183
                1460765760,           2016-04-16 00:16:00,           2016-04-15 17:16:00,     21.975692,          6.863538,                    78.464319,      0.995335
                1460766660,           2016-04-16 00:31:00,           2016-04-15 17:31:00,     21.959035,          6.867229,                    78.481322,      0.994905
                1460767560,           2016-04-16 00:46:00,           2016-04-15 17:46:00,     21.950707,          6.886172,                    78.685181,      0.995744
                1460768460,           2016-04-16 01:01:00,           2016-04-15 18:01:00,     21.934050,          6.878466,                    78.571897,      0.994874
                1460769360,           2016-04-16 01:16:00,           2016-04-15 18:16:00,     21.917393,          6.893581,                    78.719269,      0.996466
                1460770260,           2016-04-16 01:31:00,           2016-04-15 18:31:00,     21.900735,          6.885868,                    78.605936,      0.995199
                1460771160,           2016-04-16 01:46:00,           2016-04-15 18:46:00,     21.884078,          6.895285,                    78.688149,      0.995582
                1460772060,           2016-04-16 02:01:00,           2016-04-15 19:01:00,     21.859092,          6.906573,                    78.778975,      0.995947
                1460772960,           2016-04-16 02:16:00,           2016-04-15 19:16:00,     21.834105,          6.906426,                    78.739310,      0.995476
                1460773860,           2016-04-16 02:31:00,           2016-04-15 19:31:00,     21.809117,          6.912006,                    78.764910,      0.995819
                1460774760,           2016-04-16 02:46:00,           2016-04-15 19:46:00,     21.775800,          6.913724,                    78.733792,      0.995726
                1460775660,           2016-04-16 03:01:00,           2016-04-15 20:01:00,     21.742483,          6.932657,                    78.898575,      0.996096
                1460776560,           2016-04-16 03:16:00,           2016-04-15 20:16:00,     21.709164,          6.934386,                    78.867416,      0.996002
                1460777460,           2016-04-16 03:31:00,           2016-04-15 20:31:00,     21.675844,          6.936119,                    78.836282,      0.995118
                1460778360,           2016-04-16 03:46:00,           2016-04-15 20:46:00,     21.659184,          6.934115,                    78.788093,      0.995060
                1460779260,           2016-04-16 04:01:00,           2016-04-15 21:01:00,     21.625864,          6.941601,                    78.822277,      0.994990
                1460780160,           2016-04-16 04:16:00,           2016-04-15 21:16:00,     21.609203,          6.945348,                    78.839375,      0.995349
                1460781060,           2016-04-16 04:31:00,           2016-04-15 21:31:00,     21.584212,          6.956735,                    78.930400,      0.995713
                1460781960,           2016-04-16 04:46:00,           2016-04-15 21:46:00,     21.559220,          6.950848,                    78.825408,      0.995220
                1460782860,           2016-04-16 05:01:00,           2016-04-15 22:01:00,     21.542558,          6.954604,                    78.842524,      0.995184
                1460783760,           2016-04-16 05:16:00,           2016-04-15 22:16:00,     21.517565,          6.948725,                    78.737693,      0.994692
                1460784660,           2016-04-16 05:31:00,           2016-04-15 22:31:00,     21.492572,          6.954360,                    78.763335,      0.995033
                1460785560,           2016-04-16 05:46:00,           2016-04-15 22:46:00,     21.467578,          6.965768,                    78.854269,      0.995396
                1460786460,           2016-04-16 06:01:00,           2016-04-15 23:01:00,     21.450916,          6.975309,                    78.936731,      0.996173
                1460787360,           2016-04-16 06:16:00,           2016-04-15 23:16:00,     21.434252,          6.973306,                    78.888525,      0.995719
                1460788260,           2016-04-16 06:31:00,           2016-04-15 23:31:00,     21.409257,          6.973192,                    78.848931,      0.995249
                1460789160,           2016-04-16 06:46:00,           2016-04-15 23:46:00,     21.392594,          6.971193,                    78.800802,      0.995190
                1460790060,           2016-04-16 07:01:00,           2016-04-16 00:01:00,     21.367598,          6.971084,                    78.761283,      0.995114
                1460790960,           2016-04-16 07:16:00,           2016-04-16 00:16:00,     21.342601,          6.976748,                    78.786960,      0.995061
                1460791860,           2016-04-16 07:31:00,           2016-04-16 00:31:00,     21.325936,          6.974754,                    78.738907,      0.995002
                1460792760,           2016-04-16 07:46:00,           2016-04-16 00:46:00,     21.309271,          6.984311,                    78.821229,      0.994989
                1460793660,           2016-04-16 08:01:00,           2016-04-16 01:01:00,     21.292606,          6.982316,                    78.773155,      0.994537
                1460794560,           2016-04-16 08:16:00,           2016-04-16 01:16:00,     21.267608,          6.999572,                    78.929402,      0.995710
                1460795460,           2016-04-16 08:31:00,           2016-04-16 01:31:00,     21.242609,          6.999472,                    78.889846,      0.996027
                1460796360,           2016-04-16 08:46:00,           2016-04-16 01:46:00,     21.225942,          7.003269,                    78.907009,      0.995597
                1460797260,           2016-04-16 09:01:00,           2016-04-16 02:01:00,     21.200942,          7.003173,                    78.867483,      0.995520
                1460798160,           2016-04-16 09:16:00,           2016-04-16 02:16:00,     21.184275,          7.006974,                    78.884647,      0.995484
                1460799060,           2016-04-16 09:31:00,           2016-04-16 02:31:00,     21.167608,          6.993400,                    78.706240,      0.994594
                1460799960,           2016-04-16 09:46:00,           2016-04-16 02:46:00,     21.150940,          6.997198,                    78.723380,      0.994951
                1460800860,           2016-04-16 10:01:00,           2016-04-16 03:01:00,     21.125938,          7.002900,                    78.749097,      0.994897
                1460801760,           2016-04-16 10:16:00,           2016-04-16 03:16:00,     21.109270,          7.012504,                    78.831440,      0.995670
                1460802660,           2016-04-16 10:31:00,           2016-04-16 03:31:00,     21.092601,          7.016315,                    78.848611,      0.996027
                1460803560,           2016-04-16 10:46:00,           2016-04-16 03:46:00,     21.075932,          7.014325,                    78.800587,      0.995968
                1460804460,           2016-04-16 11:01:00,           2016-04-16 04:01:00,     21.059263,          7.006540,                    78.687498,      0.994708
                1460805360,           2016-04-16 11:16:00,           2016-04-16 04:16:00,     21.042594,          7.016151,                    78.769770,      0.994694
                1460806260,           2016-04-16 11:31:00,           2016-04-16 04:31:00,     21.025924,          7.031590,                    78.917382,      0.995883
                1460807160,           2016-04-16 11:46:00,           2016-04-16 04:46:00,     21.009253,          7.029599,                    78.869324,      0.995431
                1460808060,           2016-04-16 12:01:00,           2016-04-16 05:01:00,     20.984248,          7.046988,                    79.025762,      0.996602
                1460808960,           2016-04-16 12:16:00,           2016-04-16 05:16:00,     20.967577,          7.027537,                    78.781935,      0.994902
                1460809860,           2016-04-16 12:31:00,           2016-04-16 05:31:00,     20.950905,          7.031364,                    78.799122,      0.994473
                1460810760,           2016-04-16 12:46:00,           2016-04-16 05:46:00,     20.934234,          7.035194,                    78.816318,      0.994830
                1460811660,           2016-04-16 13:01:00,           2016-04-16 06:01:00,     20.917562,          7.039028,                    78.833531,      0.995186
                1460812560,           2016-04-16 13:16:00,           2016-04-16 06:16:00,     20.900889,          7.042864,                    78.850738,      0.994757
                1460813460,           2016-04-16 13:31:00,           2016-04-16 06:31:00,     20.875880,          7.048623,                    78.876557,      0.995488
                1460814360,           2016-04-16 13:46:00,           2016-04-16 06:46:00,     20.859207,          7.052467,                    78.893788,      0.995452
                1460815260,           2016-04-16 14:01:00,           2016-04-16 07:01:00,     20.842534,          7.056314,                    78.911026,      0.995415
                1460816160,           2016-04-16 14:16:00,           2016-04-16 07:16:00,     20.825860,          7.054329,                    78.863038,      0.994964
                1460817060,           2016-04-16 14:31:00,           2016-04-16 07:31:00,     20.809185,          7.046519,                    78.749966,      0.994882
                1460817960,           2016-04-16 14:46:00,           2016-04-16 07:46:00,     20.792511,          7.073718,                    79.028078,      0.996115
                1460818860,           2016-04-16 15:01:00,           2016-04-16 08:01:00,     20.767498,          7.067815,                    78.923376,      0.995229
                1460819760,           2016-04-16 15:16:00,           2016-04-16 08:16:00,     20.759161,          7.063903,                    78.866783,      0.994404
                1460820660,           2016-04-16 15:31:00,           2016-04-16 08:31:00,     20.742485,          7.073606,                    78.949260,      0.995567
                1460821560,           2016-04-16 15:46:00,           2016-04-16 08:46:00,     20.725809,          7.089183,                    79.097207,      0.995969
