MiniDOT Logger Concatenated Data File
Sensor:             6881-0672
Concatenation Date: 2016May04 13:48:39 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1432056180,           2015-05-19 17:23:00,           2015-05-19 10:23:00,     26.475270,          7.538760,                    93.723322,      1.000989
                1432056720,           2015-05-19 17:32:00,           2015-05-19 10:32:00,     19.975882,          8.411942,                    92.475314,      0.991596
                1432057320,           2015-05-19 17:42:00,           2015-05-19 10:42:00,     19.474351,          8.523844,                    92.772264,      0.995953
                1432057920,           2015-05-19 17:52:00,           2015-05-19 10:52:00,     19.424164,          8.523689,                    92.677294,      0.995404
                1432058520,           2015-05-19 18:02:00,           2015-05-19 11:02:00,     19.457623,          8.550177,                    93.027677,      0.998156
                1432059120,           2015-05-19 18:12:00,           2015-05-19 11:12:00,     19.541256,          8.512110,                    92.768768,      0.996514
                1432059720,           2015-05-19 18:22:00,           2015-05-19 11:22:00,     19.666674,          8.505449,                    92.928931,      0.998096
                1432060320,           2015-05-19 18:32:00,           2015-05-19 11:32:00,     19.792055,          8.491724,                    93.011402,      0.997915
                1432060920,           2015-05-19 18:42:00,           2015-05-19 11:42:00,     19.925754,          8.475778,                    93.084252,      0.998185
                1432061520,           2015-05-19 18:52:00,           2015-05-19 11:52:00,     20.051062,          8.440871,                    92.932028,      0.997078
                1432062120,           2015-05-19 19:02:00,           2015-05-19 12:02:00,     20.142934,          8.436765,                    93.056275,      0.998597
                1432062720,           2015-05-19 19:12:00,           2015-05-19 12:12:00,     20.251488,          8.413859,                    93.003382,      0.997916
                1432063320,           2015-05-19 19:22:00,           2015-05-19 12:22:00,     20.334976,          8.383775,                    92.823986,      0.997161
                1432063920,           2015-05-19 19:32:00,           2015-05-19 12:32:00,     20.426797,          8.372751,                    92.870192,      0.996906
