MiniDOT Logger Concatenated Data File
Sensor:             6881-0672
Concatenation Date: 2014Oct08 14:03:24 MST

DO concentration compensated for salinity: 2.59 (ppt)
Saturation computed at elevation: 900.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1400002200,           2014-05-13 17:30:00,           2014-05-13 10:30:00,     26.181603,          6.710757,                    94.157511,      0.982483
                1400003040,           2014-05-13 17:44:00,           2014-05-13 10:44:00,     17.862701,          8.603100,                   102.748174,      0.988942
                1400003940,           2014-05-13 17:59:00,           2014-05-13 10:59:00,     17.677594,          8.533817,                   101.532215,      0.991932
                1400004840,           2014-05-13 18:14:00,           2014-05-13 11:14:00,     17.778580,          8.518802,                   101.565107,      0.993828
                1400005740,           2014-05-13 18:29:00,           2014-05-13 11:29:00,     17.972013,          8.469941,                   101.385692,      0.992013
                1400006640,           2014-05-13 18:44:00,           2014-05-13 11:44:00,     18.165290,          8.464554,                   101.724123,      0.992944
                1400007540,           2014-05-13 18:59:00,           2014-05-13 11:59:00,     18.299655,          8.426095,                   101.540973,      0.993556
                1400008440,           2014-05-13 19:14:00,           2014-05-13 12:14:00,     18.442344,          8.399789,                   101.519552,      0.992977
                1400009340,           2014-05-13 19:29:00,           2014-05-13 12:29:00,     18.551409,          8.376051,                   101.458090,      0.992316
                1400010240,           2014-05-13 19:44:00,           2014-05-13 12:44:00,     18.660431,          8.373761,                   101.655752,      0.993885
                1400011140,           2014-05-13 19:59:00,           2014-05-13 12:59:00,     18.752649,          8.347855,                   101.531406,      0.992739
                1400012040,           2014-05-13 20:14:00,           2014-05-13 13:14:00,     18.861598,          8.317406,                   101.385003,      0.992896
                1400012940,           2014-05-13 20:29:00,           2014-05-13 13:29:00,     19.104504,          8.299370,                   101.663757,      0.994343
                1400013840,           2014-05-13 20:44:00,           2014-05-13 13:44:00,     19.363968,          8.249036,                   101.577148,      0.993543
                1400014740,           2014-05-13 20:59:00,           2014-05-13 13:59:00,     19.598166,          8.206196,                   101.526057,      0.993564
                1400015640,           2014-05-13 21:14:00,           2014-05-13 14:14:00,     19.731930,          8.163061,                   101.263304,      0.993302
                1400016540,           2014-05-13 21:29:00,           2014-05-13 14:29:00,     19.848939,          8.110893,                   100.851755,      0.993806
                1400017440,           2014-05-13 21:44:00,           2014-05-13 14:44:00,     19.924142,          8.083959,                   100.667851,      0.994314
                1400018340,           2014-05-13 21:59:00,           2014-05-13 14:59:00,     20.082864,          8.021419,                   100.205426,      0.993599
                1400019240,           2014-05-13 22:14:00,           2014-05-13 15:14:00,     20.274929,          7.991501,                   100.213415,      0.993993
                1400020140,           2014-05-13 22:29:00,           2014-05-13 15:29:00,     20.375108,          7.972175,                   100.169828,      0.995467
                1400021040,           2014-05-13 22:44:00,           2014-05-13 15:44:00,     20.441883,          7.934536,                    99.828794,      0.995469
                1400021940,           2014-05-13 22:59:00,           2014-05-13 15:59:00,     20.508650,          7.917290,                    99.743465,      0.994715
                1400022840,           2014-05-13 23:14:00,           2014-05-13 16:14:00,     20.592097,          7.902539,                    99.721918,      0.995307
                1400023740,           2014-05-13 23:29:00,           2014-05-13 16:29:00,     20.583753,          7.897958,                    99.647683,      0.994832
                1400024640,           2014-05-13 23:44:00,           2014-05-13 16:44:00,     20.608785,          7.904980,                    99.785593,      0.996224
                1400025540,           2014-05-13 23:59:00,           2014-05-13 16:59:00,     20.692218,          7.870163,                    99.509761,      0.994572
                1400026440,           2014-05-14 00:14:00,           2014-05-13 17:14:00,     20.767297,          7.877800,                    99.753790,      0.996109
                1400027340,           2014-05-14 00:29:00,           2014-05-13 17:29:00,     20.758955,          7.866520,                    99.594587,      0.995600
                1400028240,           2014-05-14 00:44:00,           2014-05-13 17:44:00,     20.725587,          7.875041,                    99.636951,      0.995548
                1400029140,           2014-05-14 00:59:00,           2014-05-13 17:59:00,     20.708903,          7.865901,                    99.488583,      0.994598
                1400030040,           2014-05-14 01:14:00,           2014-05-13 18:14:00,     20.608785,          7.884815,                    99.531052,      0.994838
                1400030940,           2014-05-14 01:29:00,           2014-05-13 18:29:00,     20.558720,          7.890950,                    99.510051,      0.995155
                1400031840,           2014-05-14 01:44:00,           2014-05-13 18:44:00,     20.466921,          7.894403,                    99.373085,      0.994913
                1400032740,           2014-05-14 01:59:00,           2014-05-13 18:59:00,     20.400149,          7.911613,                    99.458186,      0.995664
                1400033640,           2014-05-14 02:14:00,           2014-05-13 19:14:00,     20.308324,          7.908431,                    99.237437,      0.994961
                1400034540,           2014-05-14 02:29:00,           2014-05-13 19:29:00,     20.166380,          7.911568,                    98.997436,      0.995002
                1400035440,           2014-05-14 02:44:00,           2014-05-13 19:44:00,     20.041100,          7.930664,                    98.989373,      0.994743
                1400036340,           2014-05-14 02:59:00,           2014-05-13 19:59:00,     19.882364,          7.945146,                    98.856793,      0.994368
                1400037240,           2014-05-14 03:14:00,           2014-05-13 20:14:00,     19.731930,          7.984647,                    99.050073,      0.995835
                1400038140,           2014-05-14 03:29:00,           2014-05-13 20:29:00,     19.581442,          7.997290,                    98.908319,      0.994202
                1400039040,           2014-05-14 03:44:00,           2014-05-13 20:44:00,     19.430896,          8.023677,                    98.935196,      0.994332
                1400039940,           2014-05-14 03:59:00,           2014-05-13 20:59:00,     19.263553,          8.047947,                    98.900801,      0.994405
                1400040840,           2014-05-14 04:14:00,           2014-05-13 21:14:00,     19.121249,          8.086205,                    99.086079,      0.995459
                1400041740,           2014-05-14 04:29:00,           2014-05-13 21:29:00,     19.012388,          8.101929,                    99.060530,      0.995231
                1400042640,           2014-05-14 04:44:00,           2014-05-13 21:44:00,     18.920247,          8.113201,                    99.013477,      0.995027
                1400043540,           2014-05-14 04:59:00,           2014-05-13 21:59:00,     18.828080,          8.131420,                    99.050558,      0.995279
                1400044440,           2014-05-14 05:14:00,           2014-05-13 22:14:00,     18.744267,          8.140546,                    98.993140,      0.995089
                1400045340,           2014-05-14 05:29:00,           2014-05-13 22:29:00,     18.652046,          8.172737,                    99.198438,      0.995830
                1400046240,           2014-05-14 05:44:00,           2014-05-13 22:44:00,     18.517855,          8.182051,                    99.040439,      0.995499
                1400047140,           2014-05-14 05:59:00,           2014-05-13 22:59:00,     18.375206,          8.193830,                    98.894651,      0.994320
