MiniDOT Logger Concatenated Data File
Sensor:             6881-0672
Concatenation Date: 2016May04 13:46:45 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1460754180,           2016-04-15 21:03:00,           2016-04-15 14:03:00,     24.831174,          6.501064,                    78.432558,      1.009950
                1460755020,           2016-04-15 21:17:00,           2016-04-15 14:17:00,     23.816848,          6.634309,                    78.543892,      1.006425
                1460755920,           2016-04-15 21:32:00,           2016-04-15 14:32:00,     22.993202,          6.725410,                    78.395444,      1.006051
                1460756820,           2016-04-15 21:47:00,           2016-04-15 14:47:00,     22.477130,          6.786141,                    78.329707,      1.005845
                1460757720,           2016-04-15 22:02:00,           2016-04-15 15:02:00,     22.144064,          6.813624,                    78.146452,      1.004745
                1460758620,           2016-04-15 22:17:00,           2016-04-15 15:17:00,     21.944175,          6.846172,                    78.218271,      1.005176
                1460759520,           2016-04-15 22:32:00,           2016-04-15 15:32:00,     21.802564,          6.871760,                    78.296381,      1.005722
                1460760420,           2016-04-15 22:47:00,           2016-04-15 15:47:00,     21.710921,          6.875013,                    78.194802,      1.005115
                1460761320,           2016-04-15 23:02:00,           2016-04-15 16:02:00,     21.644267,          6.895511,                    78.326834,      1.006225
                1460762220,           2016-04-15 23:17:00,           2016-04-15 16:17:00,     21.602605,          6.887693,                    78.174916,      1.005302
                1460763120,           2016-04-15 23:32:00,           2016-04-15 16:32:00,     21.569274,          6.900813,                    78.273247,      1.006065
                1460764020,           2016-04-15 23:47:00,           2016-04-15 16:47:00,     21.544275,          6.900684,                    78.233852,      1.005196
                1460764920,           2016-04-16 00:02:00,           2016-04-15 17:02:00,     21.527609,          6.904403,                    78.250716,      1.005166
                1460765820,           2016-04-16 00:17:00,           2016-04-15 17:17:00,     21.510942,          6.913835,                    78.332279,      1.005553
                1460766720,           2016-04-16 00:32:00,           2016-04-15 17:32:00,     21.510942,          6.913835,                    78.332279,      1.005147
                1460767620,           2016-04-16 00:47:00,           2016-04-15 17:47:00,     21.502609,          6.921416,                    78.405491,      1.005143
                1460768520,           2016-04-16 01:02:00,           2016-04-15 18:02:00,     21.502609,          6.915698,                    78.340718,      1.004725
                1460769420,           2016-04-16 01:17:00,           2016-04-15 18:17:00,     21.502609,          6.921416,                    78.405491,      1.004736
                1460770320,           2016-04-16 01:32:00,           2016-04-15 18:32:00,     21.494275,          6.934736,                    78.543675,      1.005151
                1460771220,           2016-04-16 01:47:00,           2016-04-15 18:47:00,     21.494275,          6.934736,                    78.543675,      1.005557
                1460772120,           2016-04-16 02:02:00,           2016-04-15 19:02:00,     21.494275,          6.934736,                    78.543675,      1.005557
                1460773020,           2016-04-16 02:17:00,           2016-04-15 19:17:00,     21.485942,          6.930874,                    78.487238,      1.005124
                1460773920,           2016-04-16 02:32:00,           2016-04-15 19:32:00,     21.477608,          6.944214,                    78.625582,      1.005539
                1460774820,           2016-04-16 02:47:00,           2016-04-15 19:47:00,     21.469274,          6.946086,                    78.634054,      1.005524
                1460775720,           2016-04-16 03:02:00,           2016-04-15 20:02:00,     21.460940,          6.953706,                    78.707579,      1.005927
                1460776620,           2016-04-16 03:17:00,           2016-04-15 20:17:00,     21.444272,          6.951707,                    78.659485,      1.005478
                1460777520,           2016-04-16 03:32:00,           2016-04-15 20:32:00,     21.435938,          6.947836,                    78.602959,      1.005045
                1460778420,           2016-04-16 03:47:00,           2016-04-15 20:47:00,     21.419270,          6.945841,                    78.554945,      1.005003
                1460779320,           2016-04-16 04:02:00,           2016-04-15 21:02:00,     21.402601,          6.955337,                    78.636864,      1.004984
                1460780220,           2016-04-16 04:17:00,           2016-04-15 21:17:00,     21.394266,          6.968727,                    78.775487,      1.005807
                1460781120,           2016-04-16 04:32:00,           2016-04-15 21:32:00,     21.377597,          6.966728,                    78.727373,      1.005764
                1460782020,           2016-04-16 04:47:00,           2016-04-15 21:47:00,     21.369262,          6.962850,                    78.670798,      1.005331
                1460782920,           2016-04-16 05:02:00,           2016-04-15 22:02:00,     21.352592,          6.972373,                    78.752859,      1.005719
                1460783820,           2016-04-16 05:17:00,           2016-04-15 22:17:00,     21.344257,          6.956983,                    78.566289,      1.005262
                1460784720,           2016-04-16 05:32:00,           2016-04-15 22:32:00,     21.335922,          6.970375,                    78.704764,      1.005677
                1460785620,           2016-04-16 05:47:00,           2016-04-15 22:47:00,     21.310916,          6.981795,                    78.795358,      1.006457
                1460786520,           2016-04-16 06:02:00,           2016-04-15 23:02:00,     21.310916,          6.976027,                    78.730261,      1.005632
                1460787420,           2016-04-16 06:17:00,           2016-04-15 23:17:00,     21.294245,          6.979798,                    78.747260,      1.006008
                1460788320,           2016-04-16 06:32:00,           2016-04-15 23:32:00,     21.277574,          6.972038,                    78.634181,      1.005141
                1460789220,           2016-04-16 06:47:00,           2016-04-15 23:47:00,     21.260902,          6.970047,                    78.586204,      1.005099
                1460790120,           2016-04-16 07:02:00,           2016-04-16 00:02:00,     21.252566,          6.983464,                    78.724693,      1.006327
                1460791020,           2016-04-16 07:17:00,           2016-04-16 00:17:00,     21.227557,          6.983360,                    78.685167,      1.005457
                1460791920,           2016-04-16 07:32:00,           2016-04-16 00:32:00,     21.219221,          6.991025,                    78.758736,      1.006267
                1460792820,           2016-04-16 07:47:00,           2016-04-16 00:47:00,     21.202548,          6.994809,                    78.775757,      1.005830
                1460793720,           2016-04-16 08:02:00,           2016-04-16 01:02:00,     21.185874,          6.998597,                    78.792795,      1.005800
                1460794620,           2016-04-16 08:17:00,           2016-04-16 01:17:00,     21.177537,          6.994709,                    78.736219,      1.005366
                1460795520,           2016-04-16 08:32:00,           2016-04-16 01:32:00,     21.160863,          6.998498,                    78.753251,      1.006149
                1460796420,           2016-04-16 08:47:00,           2016-04-16 01:47:00,     21.152526,          6.994611,                    78.696709,      1.005715
                1460797320,           2016-04-16 09:02:00,           2016-04-16 02:02:00,     21.144189,          6.990728,                    78.640227,      1.005282
                1460798220,           2016-04-16 09:17:00,           2016-04-16 02:17:00,     21.135852,          6.992622,                    78.648736,      1.005267
                1460799120,           2016-04-16 09:32:00,           2016-04-16 02:32:00,     21.119177,          7.002195,                    78.730777,      1.005655
                1460800020,           2016-04-16 09:47:00,           2016-04-16 02:47:00,     21.110839,          7.004093,                    78.739299,      1.006046
                1460800920,           2016-04-16 10:02:00,           2016-04-16 03:02:00,     21.094164,          6.996321,                    78.626321,      1.005180
                1460801820,           2016-04-16 10:17:00,           2016-04-16 03:17:00,     21.077488,          7.011691,                    78.773390,      1.005986
                1460802720,           2016-04-16 10:32:00,           2016-04-16 03:32:00,     21.069150,          7.007801,                    78.716864,      1.005553
                1460803620,           2016-04-16 10:47:00,           2016-04-16 03:47:00,     21.052473,          7.005814,                    78.668905,      1.005510
                1460804520,           2016-04-16 11:02:00,           2016-04-16 04:02:00,     21.044135,          7.013506,                    78.742447,      1.005913
                1460805420,           2016-04-16 11:17:00,           2016-04-16 04:17:00,     21.035796,          7.003829,                    78.620985,      1.004657
                1460806320,           2016-04-16 11:32:00,           2016-04-16 04:32:00,     21.019119,          7.019217,                    78.768036,      1.005868
                1460807220,           2016-04-16 11:47:00,           2016-04-16 04:47:00,     21.010780,          7.021122,                    78.776567,      1.005853
                1460808120,           2016-04-16 12:02:00,           2016-04-16 05:02:00,     20.994102,          7.024935,                    78.793644,      1.005823
                1460809020,           2016-04-16 12:17:00,           2016-04-16 05:17:00,     20.977424,          7.022948,                    78.745661,      1.005375
                1460809920,           2016-04-16 12:32:00,           2016-04-16 05:32:00,     20.977424,          7.028751,                    78.810727,      1.005793
                1460810820,           2016-04-16 12:47:00,           2016-04-16 05:47:00,     20.960745,          7.032570,                    78.827817,      1.005763
                1460811720,           2016-04-16 13:02:00,           2016-04-16 06:02:00,     20.952406,          7.028673,                    78.771279,      1.005330
                1460812620,           2016-04-16 13:17:00,           2016-04-16 06:17:00,     20.927387,          7.028597,                    78.731855,      1.004867
                1460813520,           2016-04-16 13:32:00,           2016-04-16 06:32:00,     20.919047,          7.053776,                    79.000998,      1.007336
                1460814420,           2016-04-16 13:47:00,           2016-04-16 06:47:00,     20.902367,          7.034331,                    78.757484,      1.005228
                1460815320,           2016-04-16 14:02:00,           2016-04-16 07:02:00,     20.894026,          7.042058,                    78.831115,      1.005630
                1460816220,           2016-04-16 14:17:00,           2016-04-16 07:17:00,     20.877346,          7.051711,                    78.913380,      1.006018
                1460817120,           2016-04-16 14:32:00,           2016-04-16 07:32:00,     20.869005,          7.053630,                    78.921953,      1.006408
                1460818020,           2016-04-16 14:47:00,           2016-04-16 07:47:00,     20.852324,          7.045821,                    78.808807,      1.005137
                1460818920,           2016-04-16 15:02:00,           2016-04-16 08:02:00,     20.843983,          7.047738,                    78.817359,      1.005528
                1460819820,           2016-04-16 15:17:00,           2016-04-16 08:17:00,     20.835642,          7.055481,                    78.891049,      1.005525
                1460820720,           2016-04-16 15:32:00,           2016-04-16 08:32:00,     20.818960,          7.070994,                    79.038646,      1.006737
                1460821620,           2016-04-16 15:47:00,           2016-04-16 08:47:00,     20.810618,          7.067080,                    78.981970,      1.006303
                1460822520,           2016-04-16 16:02:00,           2016-04-16 09:02:00,     20.793936,          7.047612,                    78.738621,      1.004603
                1460823420,           2016-04-16 16:17:00,           2016-04-16 09:17:00,     20.785594,          7.067016,                    78.942487,      1.005840
                1460824320,           2016-04-16 16:32:00,           2016-04-16 09:32:00,     20.777252,          7.080629,                    79.081603,      1.006256
                1460825220,           2016-04-16 16:47:00,           2016-04-16 09:47:00,     20.760569,          7.055296,                    78.772866,      1.004543
                1460826120,           2016-04-16 17:02:00,           2016-04-16 10:02:00,     20.752226,          7.074722,                    78.976821,      1.005780
                1460827020,           2016-04-16 17:17:00,           2016-04-16 10:17:00,     20.743884,          7.070809,                    78.920211,      1.005348
                1460827920,           2016-04-16 17:32:00,           2016-04-16 10:32:00,     20.735542,          7.084428,                    79.059265,      1.005763
                1460828820,           2016-04-16 17:47:00,           2016-04-16 10:47:00,     20.727200,          7.086360,                    79.067870,      1.006153
                1460829720,           2016-04-16 18:02:00,           2016-04-16 11:02:00,     20.710515,          7.090225,                    79.085068,      1.006123
                1460830620,           2016-04-16 18:17:00,           2016-04-16 11:17:00,     20.702172,          7.074611,                    78.897973,      1.004450
                1460831520,           2016-04-16 18:32:00,           2016-04-16 11:32:00,     20.693829,          7.088238,                    79.036986,      1.005270
                1460832420,           2016-04-16 18:47:00,           2016-04-16 11:47:00,     20.685486,          7.096029,                    79.110886,      1.005673
                1460833320,           2016-04-16 19:02:00,           2016-04-16 12:02:00,     20.685486,          7.096029,                    79.110886,      1.005673
                1460834220,           2016-04-16 19:17:00,           2016-04-16 12:17:00,     20.677143,          7.097966,                    79.119505,      1.005658
                1460835120,           2016-04-16 19:32:00,           2016-04-16 12:32:00,     20.668800,          7.099903,                    79.128117,      1.005237
                1460836020,           2016-04-16 19:47:00,           2016-04-16 12:47:00,     20.668800,          7.094042,                    79.062796,      1.005225
                1460836920,           2016-04-16 20:02:00,           2016-04-16 13:02:00,     20.668800,          7.099903,                    79.128117,      1.005237
                1460837820,           2016-04-16 20:17:00,           2016-04-16 13:17:00,     20.660457,          7.101841,                    79.136734,      1.005628
                1460838720,           2016-04-16 20:32:00,           2016-04-16 13:32:00,     20.660457,          7.107709,                    79.202121,      1.005640
                1460839620,           2016-04-16 20:47:00,           2016-04-16 13:47:00,     20.668800,          7.105769,                    79.193493,      1.005655
                1460840520,           2016-04-16 21:02:00,           2016-04-16 14:02:00,     20.668800,          7.099903,                    79.128117,      1.005237
                1460841420,           2016-04-16 21:17:00,           2016-04-16 14:17:00,     20.668800,          7.105769,                    79.193493,      1.005250
                1460842320,           2016-04-16 21:32:00,           2016-04-16 14:32:00,     20.668800,          7.099903,                    79.128117,      1.004832
