MiniDOT Logger Concatenated Data File
Sensor:             6881-0660
Concatenation Date: 2016May04 13:49:03 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1429060500,           2015-04-15 01:15:00,           2015-04-14 18:15:00,     18.796246,          8.350866,                    89.656299,      0.995819
                1429061040,           2015-04-15 01:24:00,           2015-04-14 18:24:00,     19.657612,          7.814827,                    85.367870,      0.999192
                1429061640,           2015-04-15 01:34:00,           2015-04-14 18:34:00,     19.565711,          7.819166,                    85.258470,      0.999711
                1429062240,           2015-04-15 01:44:00,           2015-04-14 18:44:00,     19.482147,          7.821379,                    85.140036,      0.999844
                1429062840,           2015-04-15 01:54:00,           2015-04-14 18:54:00,     19.373490,          7.849746,                    85.262850,      1.000413
                1429063440,           2015-04-15 02:04:00,           2015-04-14 19:04:00,     19.289887,          7.845525,                    85.074040,      1.000111
                1429064040,           2015-04-15 02:14:00,           2015-04-14 19:14:00,     19.239717,          7.865223,                    85.201654,      1.001238
                1429064640,           2015-04-15 02:24:00,           2015-04-14 19:24:00,     19.197904,          7.843547,                    84.895393,      0.999792
                1429065240,           2015-04-15 02:34:00,           2015-04-14 19:34:00,     19.147721,          7.843678,                    84.811072,      1.000024
                1429065840,           2015-04-15 02:44:00,           2015-04-14 19:44:00,     19.105898,          7.841627,                    84.717471,      1.000275
                1429066440,           2015-04-15 02:54:00,           2015-04-14 19:54:00,     19.089167,          7.846023,                    84.736377,      1.000639
                1429067040,           2015-04-15 03:04:00,           2015-04-14 20:04:00,     19.097532,          7.824302,                    84.516045,      0.999768
                1429067640,           2015-04-15 03:14:00,           2015-04-14 20:14:00,     19.105898,          7.841627,                    84.717471,      1.001477
                1429068240,           2015-04-15 03:24:00,           2015-04-14 20:24:00,     19.105898,          7.822110,                    84.506617,      1.000186
                1429068840,           2015-04-15 03:34:00,           2015-04-14 20:34:00,     19.105898,          7.828610,                    84.576841,      1.001016
                1429069440,           2015-04-15 03:44:00,           2015-04-14 20:44:00,     19.147721,          7.843678,                    84.811072,      1.002431
                1429070040,           2015-04-15 03:54:00,           2015-04-14 20:54:00,     19.114263,          7.826417,                    84.567405,      1.001035
                1429070640,           2015-04-15 04:04:00,           2015-04-14 21:04:00,     19.147721,          7.817654,                    84.529683,      1.000708
                1429071240,           2015-04-15 04:14:00,           2015-04-14 21:14:00,     19.105898,          7.828610,                    84.576841,      1.001016
                1429071840,           2015-04-15 04:24:00,           2015-04-14 21:24:00,     19.114263,          7.813428,                    84.427054,      0.999775
                1429072440,           2015-04-15 04:34:00,           2015-04-14 21:34:00,     19.156086,          7.796018,                    84.309944,      0.999037
                1429073040,           2015-04-15 04:44:00,           2015-04-14 21:44:00,     19.156086,          7.821961,                    84.590504,      1.000756
                1429073640,           2015-04-15 04:54:00,           2015-04-14 21:54:00,     19.197904,          7.811025,                    84.543388,      1.000446
                1429074240,           2015-04-15 05:04:00,           2015-04-14 22:04:00,     19.256441,          7.802234,                    84.547744,      1.000203
                1429074840,           2015-04-15 05:14:00,           2015-04-14 22:14:00,     19.281526,          7.776294,                    84.309155,      0.999369
                1429075440,           2015-04-15 05:24:00,           2015-04-14 22:24:00,     19.264803,          7.793577,                    84.468134,      1.000593
                1429076040,           2015-04-15 05:34:00,           2015-04-14 22:34:00,     19.256441,          7.795755,                    84.477535,      1.000174
                1429076640,           2015-04-15 05:44:00,           2015-04-14 22:44:00,     19.281526,          7.802179,                    84.589796,      1.001090
                1429077240,           2015-04-15 05:54:00,           2015-04-14 22:54:00,     19.298248,          7.797823,                    84.570985,      1.000725
                1429077840,           2015-04-15 06:04:00,           2015-04-14 23:04:00,     19.314970,          7.786997,                    84.481951,      1.000732
                1429078440,           2015-04-15 06:14:00,           2015-04-14 23:14:00,     19.306609,          7.782702,                    84.421172,      1.000284
                1429079040,           2015-04-15 06:24:00,           2015-04-14 23:24:00,     19.206267,          7.815331,                    84.604233,      1.000494
                1429079640,           2015-04-15 06:34:00,           2015-04-14 23:34:00,     19.147721,          7.824151,                    84.599933,      1.000337
                1429080240,           2015-04-15 06:44:00,           2015-04-14 23:44:00,     19.055703,          7.841787,                    84.633491,      1.000506
                1429080840,           2015-04-15 06:54:00,           2015-04-14 23:54:00,     19.022235,          7.863644,                    84.812089,      1.000893
                1429081440,           2015-04-15 07:04:00,           2015-04-15 00:04:00,     18.972029,          7.857299,                    84.657788,      1.000294
                1429082040,           2015-04-15 07:14:00,           2015-04-15 00:14:00,     18.921814,          7.870558,                    84.714636,      1.000584
                1429082640,           2015-04-15 07:24:00,           2015-04-15 00:24:00,     18.879964,          7.881634,                    84.762081,      1.000493
                1429083240,           2015-04-15 07:34:00,           2015-04-15 00:34:00,     18.854851,          7.875204,                    84.649904,      0.999978
                1429083840,           2015-04-15 07:44:00,           2015-04-15 00:44:00,     18.804619,          7.901632,                    84.847637,      1.000728
                1429084440,           2015-04-15 07:54:00,           2015-04-15 00:54:00,     18.754380,          7.895322,                    84.693615,      0.999730
                1429085040,           2015-04-15 08:04:00,           2015-04-15 01:04:00,     18.653877,          7.915544,                    84.737575,      0.999481
                1429085640,           2015-04-15 08:14:00,           2015-04-15 01:14:00,     18.603613,          7.928984,                    84.794829,      0.999771
                1429086240,           2015-04-15 08:24:00,           2015-04-15 01:24:00,     18.570099,          7.944554,                    84.903478,      1.000526
                1429086840,           2015-04-15 08:34:00,           2015-04-15 01:34:00,     18.544962,          7.944709,                    84.861740,      1.000042
                1429087440,           2015-04-15 08:44:00,           2015-04-15 01:44:00,     18.586857,          7.926892,                    84.743591,      0.999305
                1429088040,           2015-04-15 08:54:00,           2015-04-15 01:54:00,     18.628746,          7.935420,                    84.907004,      0.999885
                1429088640,           2015-04-15 09:04:00,           2015-04-15 02:04:00,     18.637123,          7.926595,                    84.827011,      0.999075
                1429089240,           2015-04-15 09:14:00,           2015-04-15 02:14:00,     18.637123,          7.946358,                    85.038506,      1.000763
                1429089840,           2015-04-15 09:24:00,           2015-04-15 02:24:00,     18.578478,          7.935717,                    84.823486,      0.999716
                1429090440,           2015-04-15 09:34:00,           2015-04-15 02:34:00,     18.578478,          7.948899,                    84.964386,      0.999775
                1429091040,           2015-04-15 09:44:00,           2015-04-15 02:44:00,     18.553341,          7.949053,                    84.922613,      0.999691
                1429091640,           2015-04-15 09:54:00,           2015-04-15 02:54:00,     18.536582,          7.960160,                    85.012287,      1.000483
                1429092240,           2015-04-15 10:04:00,           2015-04-15 03:04:00,     18.528202,          7.962415,                    85.021873,      1.000864
                1429092840,           2015-04-15 10:14:00,           2015-04-15 03:14:00,     18.444389,          7.971781,                    84.976744,      0.999823
