"Plot Title: Boulders-4_06-24-2016"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10643646, SEN S/N: 10643646)","Intensity, Lux (LGR S/N: 10643646, SEN S/N: 10643646)","Coupler Attached (LGR S/N: 10643646, SEN S/N: 10643646)","Host Connected (LGR S/N: 10643646, SEN S/N: 10643646)","Stopped (LGR S/N: 10643646, SEN S/N: 10643646)","End Of File (LGR S/N: 10643646, SEN S/N: 10643646)"
84,06/24/16 02:55:00 PM,48.687,1463.9,,,,
85,06/24/16 03:00:00 PM,48.288,6544.5,,,,
86,06/24/16 03:05:00 PM,48.955,5166.7,,,,
87,06/24/16 03:10:00 PM,49.905,14466.8,,,,
88,06/24/16 03:15:00 PM,50.318,17911.2,,,,
89,06/24/16 03:20:00 PM,50.180,226.0,,,,
90,06/24/16 03:25:00 PM,49.225,118.4,,,,
91,06/24/16 03:30:00 PM,48.155,118.4,,,,
92,06/24/16 03:35:00 PM,47.499,118.4,,,,
93,06/24/16 03:40:00 PM,47.109,118.4,,,,
94,06/24/16 03:45:00 PM,46.083,193.8,,,,
95,06/24/16 03:50:00 PM,45.076,204.5,,,,
96,06/24/16 03:55:00 PM,44.580,301.4,,,,
97,06/24/16 04:00:00 PM,44.089,269.1,,,,
98,06/24/16 04:05:00 PM,43.844,247.6,,,,
99,06/24/16 04:10:00 PM,43.480,1636.1,,,,
100,06/24/16 04:15:00 PM,41.692,5166.7,,,,
101,06/24/16 04:20:00 PM,40.185,6200.0,,,,
102,06/24/16 04:25:00 PM,39.843,2755.6,,,,
103,06/24/16 04:30:00 PM,41.108,3444.5,,,,
104,06/24/16 04:35:00 PM,41.692,3272.2,,,,
105,06/24/16 04:40:00 PM,43.238,35822.5,,,,
106,06/24/16 04:45:00 PM,42.282,11022.3,,,,
107,06/24/16 04:50:00 PM,29.352,154312.1,,,,
108,06/24/16 04:55:00 PM,35.542,20666.8,,,,
109,06/24/16 05:00:00 PM,30.356,11711.2,,,,
110,06/24/16 05:05:00 PM,26.488,5511.1,,,,
111,06/24/16 05:10:00 PM,26.097,4822.3,,,,
112,06/24/16 05:15:00 PM,26.000,1130.2,,,,
113,06/24/16 05:20:00 PM,25.902,4305.6,,,,
114,06/24/16 05:25:00 PM,25.902,3444.5,,,,
115,06/24/16 05:30:00 PM,25.805,3616.7,,,,
116,06/24/16 05:35:00 PM,25.708,828.8,,,,
117,06/24/16 05:40:00 PM,25.610,1076.4,,,,
118,06/24/16 05:45:00 PM,25.513,1076.4,,,,
119,06/24/16 05:50:00 PM,25.416,452.1,,,,
120,06/24/16 05:55:00 PM,25.416,796.5,,,,
121,06/24/16 06:00:00 PM,25.319,538.2,,,,
122,06/24/16 06:05:00 PM,25.319,796.5,,,,
123,06/24/16 06:10:00 PM,25.222,1054.9,,,,
124,06/24/16 06:15:00 PM,25.222,398.3,,,,
125,06/24/16 06:20:00 PM,25.125,505.9,,,,
126,06/24/16 06:25:00 PM,25.125,430.6,,,,
127,06/24/16 06:30:00 PM,25.028,376.7,,,,
128,06/24/16 06:35:00 PM,25.028,1011.8,,,,
129,06/24/16 06:40:00 PM,24.931,226.0,,,,
130,06/24/16 06:45:00 PM,24.931,226.0,,,,
131,06/24/16 06:50:00 PM,24.835,839.6,,,,
132,06/24/16 06:55:00 PM,24.835,118.4,,,,
133,06/24/16 07:00:00 PM,24.835,688.9,,,,
134,06/24/16 07:05:00 PM,24.738,656.6,,,,
135,06/24/16 07:10:00 PM,24.738,355.2,,,,
136,06/24/16 07:15:00 PM,24.738,398.3,,,,
137,06/24/16 07:20:00 PM,24.641,215.3,,,,
138,06/24/16 07:25:00 PM,24.641,86.1,,,,
139,06/24/16 07:30:00 PM,24.641,193.8,,,,
140,06/24/16 07:35:00 PM,24.641,150.7,,,,
141,06/24/16 07:40:00 PM,24.545,75.3,,,,
142,06/24/16 07:45:00 PM,24.545,43.1,,,,
143,06/24/16 07:50:00 PM,24.545,32.3,,,,
144,06/24/16 07:55:00 PM,24.545,0.0,,,,
145,06/24/16 08:00:00 PM,24.545,0.0,,,,
146,06/24/16 08:05:00 PM,24.545,0.0,,,,
147,06/24/16 08:10:00 PM,24.545,0.0,,,,
148,06/24/16 08:15:00 PM,24.545,0.0,,,,
149,06/24/16 08:20:00 PM,24.545,0.0,,,,
150,06/24/16 08:25:00 PM,24.448,0.0,,,,
151,06/24/16 08:30:00 PM,24.448,0.0,,,,
152,06/24/16 08:35:00 PM,24.448,0.0,,,,
153,06/24/16 08:40:00 PM,24.448,0.0,,,,
154,06/24/16 08:45:00 PM,24.448,0.0,,,,
155,06/24/16 08:50:00 PM,24.448,0.0,,,,
156,06/24/16 08:55:00 PM,24.448,0.0,,,,
157,06/24/16 09:00:00 PM,24.448,0.0,,,,
158,06/24/16 09:05:00 PM,24.448,0.0,,,,
159,06/24/16 09:10:00 PM,24.448,0.0,,,,
160,06/24/16 09:15:00 PM,24.448,0.0,,,,
161,06/24/16 09:20:00 PM,24.448,0.0,,,,
162,06/24/16 09:25:00 PM,24.448,0.0,,,,
163,06/24/16 09:30:00 PM,24.351,0.0,,,,
164,06/24/16 09:35:00 PM,24.351,0.0,,,,
165,06/24/16 09:40:00 PM,24.351,0.0,,,,
166,06/24/16 09:45:00 PM,24.351,0.0,,,,
167,06/24/16 09:50:00 PM,24.351,0.0,,,,
168,06/24/16 09:55:00 PM,24.255,0.0,,,,
169,06/24/16 10:00:00 PM,24.255,0.0,,,,
170,06/24/16 10:05:00 PM,24.255,0.0,,,,
171,06/24/16 10:10:00 PM,24.255,0.0,,,,
172,06/24/16 10:15:00 PM,24.158,0.0,,,,
173,06/24/16 10:20:00 PM,24.158,0.0,,,,
174,06/24/16 10:25:00 PM,24.158,0.0,,,,
175,06/24/16 10:30:00 PM,24.158,0.0,,,,
176,06/24/16 10:35:00 PM,24.158,0.0,,,,
177,06/24/16 10:40:00 PM,24.158,0.0,,,,
178,06/24/16 10:45:00 PM,24.158,0.0,,,,
179,06/24/16 10:50:00 PM,24.158,0.0,,,,
180,06/24/16 10:55:00 PM,24.062,0.0,,,,
181,06/24/16 11:00:00 PM,24.062,0.0,,,,
182,06/24/16 11:05:00 PM,24.062,0.0,,,,
183,06/24/16 11:10:00 PM,23.966,0.0,,,,
184,06/24/16 11:15:00 PM,23.966,0.0,,,,
185,06/24/16 11:20:00 PM,23.966,0.0,,,,
186,06/24/16 11:25:00 PM,23.869,0.0,,,,
187,06/24/16 11:30:00 PM,23.869,0.0,,,,
188,06/24/16 11:35:00 PM,23.869,0.0,,,,
189,06/24/16 11:40:00 PM,23.773,0.0,,,,
190,06/24/16 11:45:00 PM,23.773,0.0,,,,
191,06/24/16 11:50:00 PM,23.773,0.0,,,,
192,06/24/16 11:55:00 PM,23.677,0.0,,,,
193,06/25/16 12:00:00 AM,23.677,0.0,,,,
194,06/25/16 12:05:00 AM,23.677,0.0,,,,
195,06/25/16 12:10:00 AM,23.581,0.0,,,,
196,06/25/16 12:15:00 AM,23.581,0.0,,,,
197,06/25/16 12:20:00 AM,23.484,0.0,,,,
198,06/25/16 12:25:00 AM,23.484,0.0,,,,
199,06/25/16 12:30:00 AM,23.484,0.0,,,,
200,06/25/16 12:35:00 AM,23.388,0.0,,,,
201,06/25/16 12:40:00 AM,23.388,0.0,,,,
202,06/25/16 12:45:00 AM,23.292,0.0,,,,
203,06/25/16 12:50:00 AM,23.292,0.0,,,,
204,06/25/16 12:55:00 AM,23.292,0.0,,,,
205,06/25/16 01:00:00 AM,23.196,0.0,,,,
206,06/25/16 01:05:00 AM,23.196,0.0,,,,
207,06/25/16 01:10:00 AM,23.100,0.0,,,,
208,06/25/16 01:15:00 AM,23.100,0.0,,,,
209,06/25/16 01:20:00 AM,23.004,0.0,,,,
210,06/25/16 01:25:00 AM,23.004,0.0,,,,
211,06/25/16 01:30:00 AM,22.908,0.0,,,,
212,06/25/16 01:35:00 AM,22.908,0.0,,,,
213,06/25/16 01:40:00 AM,22.812,0.0,,,,
214,06/25/16 01:45:00 AM,22.812,0.0,,,,
215,06/25/16 01:50:00 AM,22.812,0.0,,,,
216,06/25/16 01:55:00 AM,22.812,0.0,,,,
217,06/25/16 02:00:00 AM,22.812,0.0,,,,
218,06/25/16 02:05:00 AM,22.812,0.0,,,,
219,06/25/16 02:10:00 AM,22.717,0.0,,,,
220,06/25/16 02:15:00 AM,22.717,0.0,,,,
221,06/25/16 02:20:00 AM,22.717,0.0,,,,
222,06/25/16 02:25:00 AM,22.621,0.0,,,,
223,06/25/16 02:30:00 AM,22.621,0.0,,,,
224,06/25/16 02:35:00 AM,22.621,0.0,,,,
225,06/25/16 02:40:00 AM,22.525,0.0,,,,
226,06/25/16 02:45:00 AM,22.525,0.0,,,,
227,06/25/16 02:50:00 AM,22.429,0.0,,,,
228,06/25/16 02:55:00 AM,22.429,0.0,,,,
229,06/25/16 03:00:00 AM,22.429,0.0,,,,
230,06/25/16 03:05:00 AM,22.333,0.0,,,,
231,06/25/16 03:10:00 AM,22.333,0.0,,,,
232,06/25/16 03:15:00 AM,22.238,0.0,,,,
233,06/25/16 03:20:00 AM,22.238,0.0,,,,
234,06/25/16 03:25:00 AM,22.142,0.0,,,,
235,06/25/16 03:30:00 AM,22.142,0.0,,,,
236,06/25/16 03:35:00 AM,22.142,0.0,,,,
237,06/25/16 03:40:00 AM,22.046,0.0,,,,
238,06/25/16 03:45:00 AM,22.046,0.0,,,,
239,06/25/16 03:50:00 AM,21.951,0.0,,,,
240,06/25/16 03:55:00 AM,21.951,0.0,,,,
241,06/25/16 04:00:00 AM,21.855,0.0,,,,
242,06/25/16 04:05:00 AM,21.855,0.0,,,,
243,06/25/16 04:10:00 AM,21.855,0.0,,,,
244,06/25/16 04:15:00 AM,21.760,0.0,,,,
245,06/25/16 04:20:00 AM,21.760,0.0,,,,
246,06/25/16 04:25:00 AM,21.760,0.0,,,,
247,06/25/16 04:30:00 AM,21.664,0.0,,,,
248,06/25/16 04:35:00 AM,21.664,0.0,,,,
249,06/25/16 04:40:00 AM,21.664,0.0,,,,
250,06/25/16 04:45:00 AM,21.569,0.0,,,,
251,06/25/16 04:50:00 AM,21.569,0.0,,,,
252,06/25/16 04:55:00 AM,21.569,0.0,,,,
253,06/25/16 05:00:00 AM,21.473,0.0,,,,
254,06/25/16 05:05:00 AM,21.473,10.8,,,,
255,06/25/16 05:10:00 AM,21.473,32.3,,,,
256,06/25/16 05:15:00 AM,21.473,10.8,,,,
257,06/25/16 05:20:00 AM,21.378,43.1,,,,
258,06/25/16 05:25:00 AM,21.378,129.2,,,,
259,06/25/16 05:30:00 AM,21.378,43.1,,,,
260,06/25/16 05:35:00 AM,21.378,64.6,,,,
261,06/25/16 05:40:00 AM,21.282,322.9,,,,
262,06/25/16 05:45:00 AM,21.282,344.4,,,,
263,06/25/16 05:50:00 AM,21.282,322.9,,,,
264,06/25/16 05:55:00 AM,21.282,570.5,,,,
265,06/25/16 06:00:00 AM,21.282,602.8,,,,
266,06/25/16 06:05:00 AM,21.282,505.9,,,,
267,06/25/16 06:10:00 AM,21.282,688.9,,,,
268,06/25/16 06:15:00 AM,21.282,785.8,,,,
269,06/25/16 06:20:00 AM,21.187,828.8,,,,
270,06/25/16 06:25:00 AM,21.187,914.9,,,,
271,06/25/16 06:30:00 AM,21.187,1001.0,,,,
272,06/25/16 06:35:00 AM,21.187,322.9,,,,
273,06/25/16 06:40:00 AM,21.187,1022.6,,,,
274,06/25/16 06:45:00 AM,21.187,1162.5,,,,
275,06/25/16 06:50:00 AM,21.091,1205.6,,,,
276,06/25/16 06:55:00 AM,21.091,419.8,,,,
277,06/25/16 07:00:00 AM,21.091,398.3,,,,
278,06/25/16 07:05:00 AM,21.091,1377.8,,,,
279,06/25/16 07:10:00 AM,21.091,1377.8,,,,
280,06/25/16 07:15:00 AM,20.996,1302.4,,,,
281,06/25/16 07:20:00 AM,20.996,1334.7,,,,
282,06/25/16 07:25:00 AM,21.091,936.5,,,,
283,06/25/16 07:30:00 AM,21.091,3100.0,,,,
284,06/25/16 07:35:00 AM,21.091,3444.5,,,,
285,06/25/16 07:40:00 AM,21.091,3272.2,,,,
286,06/25/16 07:45:00 AM,21.187,3616.7,,,,
287,06/25/16 07:50:00 AM,21.187,3272.2,,,,
288,06/25/16 07:55:00 AM,21.187,3961.1,,,,
289,06/25/16 08:00:00 AM,21.282,3961.1,,,,
290,06/25/16 08:05:00 AM,21.282,3788.9,,,,
291,06/25/16 08:10:00 AM,21.282,1227.1,,,,
292,06/25/16 08:15:00 AM,21.282,3616.7,,,,
293,06/25/16 08:20:00 AM,21.378,1463.9,,,,
294,06/25/16 08:25:00 AM,21.378,4650.0,,,,
295,06/25/16 08:30:00 AM,21.473,5166.7,,,,
296,06/25/16 08:35:00 AM,21.569,5166.7,,,,
297,06/25/16 08:40:00 AM,21.569,6200.0,,,,
298,06/25/16 08:45:00 AM,21.664,7233.4,,,,
299,06/25/16 08:50:00 AM,21.760,7577.8,,,,
300,06/25/16 08:55:00 AM,21.855,8266.7,,,,
301,06/25/16 09:00:00 AM,21.855,8266.7,,,,
302,06/25/16 09:05:00 AM,21.855,6544.5,,,,
303,06/25/16 09:10:00 AM,21.951,9644.5,,,,
304,06/25/16 09:15:00 AM,22.046,11022.3,,,,
305,06/25/16 09:20:00 AM,22.142,12400.1,,,,
306,06/25/16 09:25:00 AM,22.238,12400.1,,,,
307,06/25/16 09:30:00 AM,22.333,13777.9,,,,
308,06/25/16 09:35:00 AM,22.429,14466.8,,,,
309,06/25/16 09:40:00 AM,22.525,7233.4,,,,
310,06/25/16 09:45:00 AM,22.621,15155.7,,,,
311,06/25/16 09:50:00 AM,22.717,15844.5,,,,
312,06/25/16 09:55:00 AM,22.717,15155.7,,,,
313,06/25/16 10:00:00 AM,22.812,16533.4,,,,
314,06/25/16 10:05:00 AM,22.812,17222.3,,,,
315,06/25/16 10:10:00 AM,22.908,3444.5,,,,
316,06/25/16 10:15:00 AM,23.004,6200.0,,,,
317,06/25/16 10:20:00 AM,23.004,17911.2,,,,
318,06/25/16 10:25:00 AM,23.196,18600.1,,,,
319,06/25/16 10:30:00 AM,23.292,19977.9,,,,
320,06/25/16 10:35:00 AM,23.292,19289.0,,,,
321,06/25/16 10:40:00 AM,23.388,19977.9,,,,
322,06/25/16 10:45:00 AM,23.484,8266.7,,,,
323,06/25/16 10:50:00 AM,23.484,16533.4,,,,
324,06/25/16 10:55:00 AM,23.581,20666.8,,,,
325,06/25/16 11:00:00 AM,23.677,19977.9,,,,
326,06/25/16 11:05:00 AM,23.677,20666.8,,,,
327,06/25/16 11:10:00 AM,23.773,5166.7,,,,
328,06/25/16 11:15:00 AM,23.869,5511.1,,,,
329,06/25/16 11:20:00 AM,23.966,20666.8,,,,
330,06/25/16 11:25:00 AM,24.062,7233.4,,,,
331,06/25/16 11:30:00 AM,24.255,20666.8,,,,
332,06/25/16 11:35:00 AM,24.255,22044.6,,,,
333,06/25/16 11:40:00 AM,24.351,17222.3,,,,
334,06/25/16 11:45:00 AM,24.448,21355.7,,,,
335,06/25/16 11:50:00 AM,24.545,21355.7,,,,
336,06/25/16 11:55:00 AM,24.641,22044.6,,,,
337,06/25/16 12:00:00 PM,24.738,18600.1,,,,
338,06/25/16 12:05:00 PM,24.835,21355.7,,,,
339,06/25/16 12:10:00 PM,24.931,5166.7,,,,
340,06/25/16 12:15:00 PM,25.028,18600.1,,,,
341,06/25/16 12:20:00 PM,25.222,21355.7,,,,
342,06/25/16 12:25:00 PM,25.319,22044.6,,,,
343,06/25/16 12:30:00 PM,25.513,22044.6,,,,
344,06/25/16 12:35:00 PM,25.513,22044.6,,,,
345,06/25/16 12:40:00 PM,25.610,17911.2,,,,
346,06/25/16 12:45:00 PM,25.708,22044.6,,,,
347,06/25/16 12:50:00 PM,25.708,22044.6,,,,
348,06/25/16 12:55:00 PM,25.805,7577.8,,,,
349,06/25/16 01:00:00 PM,25.902,6544.5,,,,
350,06/25/16 01:05:00 PM,26.000,22044.6,,,,
351,06/25/16 01:10:00 PM,26.097,21355.7,,,,
352,06/25/16 01:15:00 PM,26.097,5338.9,,,,
353,06/25/16 01:20:00 PM,26.195,22044.6,,,,
354,06/25/16 01:25:00 PM,26.195,20666.8,,,,
355,06/25/16 01:30:00 PM,26.292,20666.8,,,,
356,06/25/16 01:35:00 PM,26.390,20666.8,,,,
357,06/25/16 01:40:00 PM,26.390,22044.6,,,,
358,06/25/16 01:45:00 PM,26.488,18600.1,,,,
359,06/25/16 01:50:00 PM,26.488,19977.9,,,,
360,06/25/16 01:55:00 PM,26.585,19289.0,,,,
361,06/25/16 02:00:00 PM,26.585,18600.1,,,,
362,06/25/16 02:05:00 PM,26.585,17222.3,,,,
363,06/25/16 02:10:00 PM,26.683,17222.3,,,,
364,06/25/16 02:15:00 PM,26.683,16533.4,,,,
365,06/25/16 02:20:00 PM,26.683,17911.2,,,,
366,06/25/16 02:25:00 PM,26.781,16533.4,,,,
367,06/25/16 02:30:00 PM,26.879,16533.4,,,,
368,06/25/16 02:35:00 PM,26.781,16533.4,,,,
369,06/25/16 02:40:00 PM,26.879,16533.4,,,,
370,06/25/16 02:45:00 PM,26.879,16533.4,,,,
371,06/25/16 02:50:00 PM,26.879,15844.5,,,,
372,06/25/16 02:55:00 PM,26.977,14466.8,,,,
373,06/25/16 03:00:00 PM,26.977,14466.8,,,,
374,06/25/16 03:05:00 PM,26.977,14466.8,,,,
375,06/25/16 03:10:00 PM,26.977,13777.9,,,,
376,06/25/16 03:15:00 PM,26.977,13089.0,,,,
377,06/25/16 03:20:00 PM,26.977,3961.1,,,,
378,06/25/16 03:25:00 PM,27.075,11022.3,,,,
379,06/25/16 03:30:00 PM,27.075,12400.1,,,,
380,06/25/16 03:35:00 PM,27.075,6544.5,,,,
381,06/25/16 03:40:00 PM,27.075,13089.0,,,,
382,06/25/16 03:45:00 PM,27.075,12400.1,,,,
383,06/25/16 03:50:00 PM,27.075,12400.1,,,,
384,06/25/16 03:55:00 PM,27.075,11711.2,,,,
385,06/25/16 04:00:00 PM,27.075,11711.2,,,,
386,06/25/16 04:05:00 PM,27.075,10677.8,,,,
387,06/25/16 04:10:00 PM,27.075,10333.4,,,,
388,06/25/16 04:15:00 PM,26.977,10333.4,,,,
389,06/25/16 04:20:00 PM,26.977,10333.4,,,,
390,06/25/16 04:25:00 PM,26.977,4822.3,,,,
391,06/25/16 04:30:00 PM,26.879,9300.1,,,,
392,06/25/16 04:35:00 PM,26.879,6200.0,,,,
393,06/25/16 04:40:00 PM,26.585,1808.3,,,,
394,06/25/16 04:45:00 PM,26.390,1894.5,,,,
395,06/25/16 04:50:00 PM,26.585,2066.7,,,,
396,06/25/16 04:55:00 PM,26.292,753.5,,,,
397,06/25/16 05:00:00 PM,26.195,1722.2,,,,
398,06/25/16 05:05:00 PM,26.488,3272.2,,,,
399,06/25/16 05:10:00 PM,26.195,1345.5,,,,
400,06/25/16 05:15:00 PM,26.292,6544.5,,,,
401,06/25/16 05:20:00 PM,26.390,6200.0,,,,
402,06/25/16 05:25:00 PM,26.390,5511.1,,,,
403,06/25/16 05:30:00 PM,26.292,5166.7,,,,
404,06/25/16 05:35:00 PM,26.097,796.5,,,,
405,06/25/16 05:40:00 PM,25.902,1054.9,,,,
406,06/25/16 05:45:00 PM,25.902,236.8,,,,
407,06/25/16 05:50:00 PM,25.805,279.9,,,,
408,06/25/16 05:55:00 PM,25.805,1001.0,,,,
409,06/25/16 06:00:00 PM,25.708,1001.0,,,,
410,06/25/16 06:05:00 PM,25.708,968.8,,,,
411,06/25/16 06:10:00 PM,25.708,839.6,,,,
412,06/25/16 06:15:00 PM,25.610,204.5,,,,
413,06/25/16 06:20:00 PM,25.610,764.2,,,,
414,06/25/16 06:25:00 PM,25.513,764.2,,,,
415,06/25/16 06:30:00 PM,25.513,764.2,,,,
416,06/25/16 06:35:00 PM,25.416,775.0,,,,
417,06/25/16 06:40:00 PM,25.416,301.4,,,,
418,06/25/16 06:45:00 PM,25.416,172.2,,,,
419,06/25/16 06:50:00 PM,25.319,505.9,,,,
420,06/25/16 06:55:00 PM,25.319,613.5,,,,
421,06/25/16 07:00:00 PM,25.319,549.0,,,,
422,06/25/16 07:05:00 PM,25.222,549.0,,,,
423,06/25/16 07:10:00 PM,25.222,549.0,,,,
424,06/25/16 07:15:00 PM,25.222,150.7,,,,
425,06/25/16 07:20:00 PM,25.222,409.0,,,,
426,06/25/16 07:25:00 PM,25.222,344.4,,,,
427,06/25/16 07:30:00 PM,25.222,236.8,,,,
428,06/25/16 07:35:00 PM,25.222,53.8,,,,
429,06/25/16 07:40:00 PM,25.222,129.2,,,,
430,06/25/16 07:45:00 PM,25.222,64.6,,,,
431,06/25/16 07:50:00 PM,25.222,43.1,,,,
432,06/25/16 07:55:00 PM,25.222,10.8,,,,
433,06/25/16 08:00:00 PM,25.125,0.0,,,,
434,06/25/16 08:05:00 PM,25.125,0.0,,,,
435,06/25/16 08:10:00 PM,25.125,0.0,,,,
436,06/25/16 08:15:00 PM,25.125,0.0,,,,
437,06/25/16 08:20:00 PM,25.125,0.0,,,,
438,06/25/16 08:25:00 PM,25.125,0.0,,,,
439,06/25/16 08:30:00 PM,25.125,0.0,,,,
440,06/25/16 08:35:00 PM,25.125,0.0,,,,
441,06/25/16 08:40:00 PM,25.125,0.0,,,,
442,06/25/16 08:45:00 PM,25.125,0.0,,,,
443,06/25/16 08:50:00 PM,25.125,0.0,,,,
444,06/25/16 08:55:00 PM,25.125,0.0,,,,
445,06/25/16 09:00:00 PM,25.125,0.0,,,,
446,06/25/16 09:05:00 PM,25.125,0.0,,,,
447,06/25/16 09:10:00 PM,25.125,0.0,,,,
448,06/25/16 09:15:00 PM,25.125,0.0,,,,
449,06/25/16 09:20:00 PM,25.125,0.0,,,,
450,06/25/16 09:25:00 PM,25.028,0.0,,,,
451,06/25/16 09:30:00 PM,25.028,0.0,,,,
452,06/25/16 09:35:00 PM,25.028,0.0,,,,
453,06/25/16 09:40:00 PM,25.028,0.0,,,,
454,06/25/16 09:45:00 PM,25.028,0.0,,,,
455,06/25/16 09:50:00 PM,25.028,0.0,,,,
456,06/25/16 09:55:00 PM,24.931,0.0,,,,
457,06/25/16 10:00:00 PM,24.931,0.0,,,,
458,06/25/16 10:05:00 PM,24.931,0.0,,,,
459,06/25/16 10:10:00 PM,24.931,0.0,,,,
460,06/25/16 10:15:00 PM,24.931,0.0,,,,
