"Plot Title: LCR_Rkm_16.0_2015-06-25"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10643645, SEN S/N: 10643645)","Intensity, Lux (LGR S/N: 10643645, SEN S/N: 10643645)","End Of File (LGR S/N: 10643645, SEN S/N: 10643645)"
246,06/26/15 04:25:00 AM,23.966,0.0,
247,06/26/15 04:30:00 AM,23.869,0.0,
248,06/26/15 04:35:00 AM,23.581,0.0,
249,06/26/15 04:40:00 AM,23.292,0.0,
250,06/26/15 04:45:00 AM,23.196,0.0,
251,06/26/15 04:50:00 AM,23.196,0.0,
252,06/26/15 04:55:00 AM,23.196,10.8,
253,06/26/15 05:00:00 AM,23.388,32.3,
254,06/26/15 05:05:00 AM,23.196,86.1,
255,06/26/15 05:10:00 AM,23.196,161.5,
256,06/26/15 05:15:00 AM,23.004,269.1,
257,06/26/15 05:20:00 AM,23.100,430.6,
258,06/26/15 05:25:00 AM,23.292,678.1,
259,06/26/15 05:30:00 AM,23.388,958.0,
260,06/26/15 05:35:00 AM,23.484,1119.5,
261,06/26/15 05:40:00 AM,23.292,1054.9,
262,06/26/15 05:45:00 AM,23.196,925.7,
263,06/26/15 05:50:00 AM,23.100,958.0,
264,06/26/15 05:55:00 AM,23.004,1065.6,
265,06/26/15 06:00:00 AM,22.908,1141.0,
266,06/26/15 06:05:00 AM,22.908,1259.4,
267,06/26/15 06:10:00 AM,22.908,1377.8,
268,06/26/15 06:15:00 AM,22.908,1463.9,
269,06/26/15 06:20:00 AM,23.004,1550.0,
270,06/26/15 06:25:00 AM,23.100,1636.1,
271,06/26/15 06:30:00 AM,23.004,1722.2,
272,06/26/15 06:35:00 AM,23.100,1808.3,
273,06/26/15 06:40:00 AM,23.004,1894.5,
274,06/26/15 06:45:00 AM,23.100,1980.6,
275,06/26/15 06:50:00 AM,23.196,1980.6,
276,06/26/15 06:55:00 AM,23.196,2066.7,
277,06/26/15 07:00:00 AM,23.196,2238.9,
278,06/26/15 07:05:00 AM,23.196,2325.0,
279,06/26/15 07:10:00 AM,23.292,2669.5,
280,06/26/15 07:15:00 AM,23.484,3100.0,
281,06/26/15 07:20:00 AM,23.581,3444.5,
282,06/26/15 07:25:00 AM,24.545,3788.9,
283,06/26/15 07:30:00 AM,24.931,4305.6,
284,06/26/15 07:35:00 AM,24.641,5166.7,
285,06/26/15 07:40:00 AM,24.448,5511.1,
286,06/26/15 07:45:00 AM,24.255,5166.7,
287,06/26/15 07:50:00 AM,24.351,6200.0,
288,06/26/15 07:55:00 AM,24.448,7233.4,
289,06/26/15 08:00:00 AM,24.641,6544.5,
290,06/26/15 08:05:00 AM,24.931,8266.7,
291,06/26/15 08:10:00 AM,25.513,10333.4,
292,06/26/15 08:15:00 AM,26.097,13089.0,
293,06/26/15 08:20:00 AM,26.781,12400.1,
294,06/26/15 08:25:00 AM,26.977,13089.0,
295,06/26/15 08:30:00 AM,27.173,15844.5,
296,06/26/15 08:35:00 AM,27.370,15155.7,
297,06/26/15 08:40:00 AM,27.567,20666.8,
298,06/26/15 08:45:00 AM,27.961,19977.9,
299,06/26/15 08:50:00 AM,28.060,20666.8,
300,06/26/15 08:55:00 AM,28.258,22044.6,
301,06/26/15 09:00:00 AM,28.456,24800.2,
302,06/26/15 09:05:00 AM,28.555,22044.6,
303,06/26/15 09:10:00 AM,28.655,19977.9,
304,06/26/15 09:15:00 AM,28.555,17222.3,
305,06/26/15 09:20:00 AM,27.961,16533.4,
306,06/26/15 09:25:00 AM,27.862,20666.8,
307,06/26/15 09:30:00 AM,28.159,21355.7,
308,06/26/15 09:35:00 AM,28.357,18600.1,
309,06/26/15 09:40:00 AM,28.555,24800.2,
310,06/26/15 09:45:00 AM,29.053,21355.7,
311,06/26/15 09:50:00 AM,29.152,14466.8,
312,06/26/15 09:55:00 AM,28.754,10677.8,
313,06/26/15 10:00:00 AM,28.357,8611.2,
314,06/26/15 10:05:00 AM,28.159,8611.2,
315,06/26/15 10:10:00 AM,28.456,8611.2,
316,06/26/15 10:15:00 AM,28.456,8611.2,
317,06/26/15 10:20:00 AM,28.456,8611.2,
318,06/26/15 10:25:00 AM,28.555,8611.2,
319,06/26/15 10:30:00 AM,28.456,8611.2,
320,06/26/15 10:35:00 AM,28.258,8611.2,
321,06/26/15 10:40:00 AM,28.258,8611.2,
322,06/26/15 10:45:00 AM,28.456,8611.2,
323,06/26/15 10:50:00 AM,28.853,8611.2,
324,06/26/15 10:55:00 AM,29.053,8611.2,
325,06/26/15 11:00:00 AM,29.853,8611.2,
326,06/26/15 11:05:00 AM,29.752,9300.1,
327,06/26/15 11:10:00 AM,32.911,198401.3,
328,06/26/15 11:15:00 AM,41.692,209423.6,
329,06/26/15 11:20:00 AM,47.238,209423.6,
330,06/26/15 11:25:00 AM,50.042,209423.6,
331,06/26/15 11:30:00 AM,51.720,209423.6,
332,06/26/15 11:35:00 AM,53.166,209423.6,
333,06/26/15 11:40:00 AM,53.757,209423.6,
334,06/26/15 11:45:00 AM,54.206,209423.6,
335,06/26/15 11:50:00 AM,54.507,209423.6,
336,06/26/15 11:55:00 AM,55.271,209423.6,
337,06/26/15 12:00:00 PM,56.204,220445.9,
338,06/26/15 12:05:00 PM,56.362,220445.9,
339,06/26/15 12:10:00 PM,56.838,220445.9,
340,06/26/15 12:15:00 PM,56.998,220445.9,
341,06/26/15 12:20:00 PM,56.520,220445.9,
342,06/26/15 12:25:00 PM,55.735,220445.9,
343,06/26/15 12:30:00 PM,56.679,220445.9,
344,06/26/15 12:35:00 PM,57.158,220445.9,
345,06/26/15 12:40:00 PM,56.679,220445.9,
346,06/26/15 12:45:00 PM,57.319,220445.9,
347,06/26/15 12:50:00 PM,57.643,220445.9,
348,06/26/15 12:55:00 PM,57.970,220445.9,
349,06/26/15 01:00:00 PM,57.806,220445.9,
350,06/26/15 01:05:00 PM,58.299,220445.9,
351,06/26/15 01:10:00 PM,58.797,220445.9,
352,06/26/15 01:15:00 PM,57.970,220445.9,
353,06/26/15 01:20:00 PM,57.806,220445.9,
354,06/26/15 01:25:00 PM,57.643,209423.6,
355,06/26/15 01:30:00 PM,56.838,209423.6,
356,06/26/15 01:35:00 PM,56.838,209423.6,
357,06/26/15 01:40:00 PM,55.891,209423.6,
358,06/26/15 01:45:00 PM,55.735,209423.6,
359,06/26/15 01:50:00 PM,55.891,209423.6,
360,06/26/15 01:55:00 PM,55.735,209423.6,
361,06/26/15 02:00:00 PM,55.580,209423.6,
362,06/26/15 02:05:00 PM,56.047,209423.6,
363,06/26/15 02:10:00 PM,56.838,198401.3,
364,06/26/15 02:15:00 PM,56.520,209423.6,
365,06/26/15 02:20:00 PM,56.520,198401.3,
366,06/26/15 02:25:00 PM,54.356,198401.3,
367,06/26/15 02:30:00 PM,53.906,198401.3,
368,06/26/15 02:35:00 PM,54.811,198401.3,
369,06/26/15 02:40:00 PM,54.356,198401.3,
370,06/26/15 02:45:00 PM,53.906,187379.0,
371,06/26/15 02:50:00 PM,54.507,187379.0,
372,06/26/15 02:55:00 PM,54.964,187379.0,
373,06/26/15 03:00:00 PM,52.006,99200.7,
374,06/26/15 03:05:00 PM,46.465,17911.2,
375,06/26/15 03:10:00 PM,41.928,14466.8,
376,06/26/15 03:15:00 PM,39.729,11711.2,
377,06/26/15 03:20:00 PM,38.046,11022.3,
378,06/26/15 03:25:00 PM,36.728,8611.2,
379,06/26/15 03:30:00 PM,36.187,7577.8,
380,06/26/15 03:35:00 PM,35.864,7233.4,
381,06/26/15 03:40:00 PM,35.864,7233.4,
382,06/26/15 03:45:00 PM,35.009,7577.8,
383,06/26/15 03:50:00 PM,34.585,8266.7,
384,06/26/15 03:55:00 PM,34.903,8611.2,
385,06/26/15 04:00:00 PM,35.328,9300.1,
386,06/26/15 04:05:00 PM,36.187,11711.2,
387,06/26/15 04:10:00 PM,35.756,12400.1,
388,06/26/15 04:15:00 PM,35.328,14466.8,
389,06/26/15 04:20:00 PM,34.796,16533.4,
390,06/26/15 04:25:00 PM,35.009,18600.1,
391,06/26/15 04:30:00 PM,35.864,15844.5,
392,06/26/15 04:35:00 PM,36.187,14466.8,
393,06/26/15 04:40:00 PM,36.620,16533.4,
394,06/26/15 04:45:00 PM,36.728,16533.4,
395,06/26/15 04:50:00 PM,36.728,17222.3,
396,06/26/15 04:55:00 PM,36.079,15155.7,
397,06/26/15 05:00:00 PM,35.864,12400.1,
398,06/26/15 05:05:00 PM,35.222,8611.2,
399,06/26/15 05:10:00 PM,33.953,7577.8,
400,06/26/15 05:15:00 PM,34.268,7577.8,
401,06/26/15 05:20:00 PM,33.848,5511.1,
402,06/26/15 05:25:00 PM,33.014,4133.4,
403,06/26/15 05:30:00 PM,32.911,3100.0,
404,06/26/15 05:35:00 PM,32.086,3100.0,
405,06/26/15 05:40:00 PM,31.676,3100.0,
406,06/26/15 05:45:00 PM,31.472,3100.0,
407,06/26/15 05:50:00 PM,30.963,3616.7,
408,06/26/15 05:55:00 PM,30.760,4650.0,
409,06/26/15 06:00:00 PM,30.862,4477.8,
410,06/26/15 06:05:00 PM,31.064,3444.5,
411,06/26/15 06:10:00 PM,30.760,2927.8,
412,06/26/15 06:15:00 PM,30.963,2411.1,
413,06/26/15 06:20:00 PM,30.558,2066.7,
414,06/26/15 06:25:00 PM,30.054,1808.3,
415,06/26/15 06:30:00 PM,31.370,1550.0,
416,06/26/15 06:35:00 PM,31.880,1377.8,
417,06/26/15 06:40:00 PM,31.574,1227.1,
418,06/26/15 06:45:00 PM,30.659,1108.7,
419,06/26/15 06:50:00 PM,30.457,1097.9,
420,06/26/15 06:55:00 PM,29.552,1108.7,
421,06/26/15 07:00:00 PM,29.552,1162.5,
422,06/26/15 07:05:00 PM,29.452,1345.5,
423,06/26/15 07:10:00 PM,29.252,1463.9,
424,06/26/15 07:15:00 PM,29.152,1550.0,
425,06/26/15 07:20:00 PM,28.953,1463.9,
426,06/26/15 07:25:00 PM,29.452,1313.2,
427,06/26/15 07:30:00 PM,28.953,958.0,
428,06/26/15 07:35:00 PM,28.456,559.7,
429,06/26/15 07:40:00 PM,28.655,322.9,
430,06/26/15 07:45:00 PM,28.357,193.8,
431,06/26/15 07:50:00 PM,28.060,118.4,
432,06/26/15 07:55:00 PM,27.961,64.6,
433,06/26/15 08:00:00 PM,27.665,21.5,
434,06/26/15 08:05:00 PM,27.665,0.0,
435,06/26/15 08:10:00 PM,27.468,0.0,
436,06/26/15 08:15:00 PM,27.468,0.0,
437,06/26/15 08:20:00 PM,27.370,0.0,
438,06/26/15 08:25:00 PM,27.173,0.0,
439,06/26/15 08:30:00 PM,27.075,0.0,
440,06/26/15 08:35:00 PM,26.683,0.0,
441,06/26/15 08:40:00 PM,26.488,0.0,
442,06/26/15 08:45:00 PM,26.390,0.0,
443,06/26/15 08:50:00 PM,26.781,0.0,
444,06/26/15 08:55:00 PM,26.977,0.0,
445,06/26/15 09:00:00 PM,26.977,0.0,
446,06/26/15 09:05:00 PM,26.683,0.0,
447,06/26/15 09:10:00 PM,26.585,0.0,
448,06/26/15 09:15:00 PM,26.195,0.0,
449,06/26/15 09:20:00 PM,26.292,0.0,
450,06/26/15 09:25:00 PM,28.853,0.0,
451,06/26/15 09:30:00 PM,30.659,0.0,
452,06/26/15 09:35:00 PM,31.166,0.0,
453,06/26/15 09:40:00 PM,31.166,0.0,
454,06/26/15 09:45:00 PM,30.862,0.0,
455,06/26/15 09:50:00 PM,29.452,0.0,
456,06/26/15 09:55:00 PM,28.060,0.0,
457,06/26/15 10:00:00 PM,27.272,0.0,
458,06/26/15 10:05:00 PM,27.173,0.0,
459,06/26/15 10:10:00 PM,26.585,0.0,
460,06/26/15 10:15:00 PM,26.097,0.0,
461,06/26/15 10:20:00 PM,25.902,0.0,
462,06/26/15 10:25:00 PM,25.708,0.0,
463,06/26/15 10:30:00 PM,26.390,0.0,
464,06/26/15 10:35:00 PM,27.665,0.0,
465,06/26/15 10:40:00 PM,28.060,0.0,
466,06/26/15 10:45:00 PM,28.258,0.0,
467,06/26/15 10:50:00 PM,28.357,0.0,
468,06/26/15 10:55:00 PM,28.456,0.0,
469,06/26/15 11:00:00 PM,28.754,0.0,
470,06/26/15 11:05:00 PM,29.252,0.0,
471,06/26/15 11:10:00 PM,29.853,0.0,
472,06/26/15 11:15:00 PM,30.356,0.0,
473,06/26/15 11:20:00 PM,29.853,0.0,
474,06/26/15 11:25:00 PM,29.652,0.0,
475,06/26/15 11:30:00 PM,29.552,0.0,
476,06/26/15 11:35:00 PM,29.252,0.0,
477,06/26/15 11:40:00 PM,28.655,0.0,
478,06/26/15 11:45:00 PM,28.555,0.0,
479,06/26/15 11:50:00 PM,28.555,0.0,
480,06/26/15 11:55:00 PM,27.862,0.0,
481,06/27/15 12:00:00 AM,28.754,0.0,
482,06/27/15 12:05:00 AM,28.953,0.0,
483,06/27/15 12:10:00 AM,28.754,0.0,
484,06/27/15 12:15:00 AM,29.252,0.0,
485,06/27/15 12:20:00 AM,28.953,0.0,
486,06/27/15 12:25:00 AM,28.754,0.0,
487,06/27/15 12:30:00 AM,28.456,0.0,
488,06/27/15 12:35:00 AM,28.258,0.0,
489,06/27/15 12:40:00 AM,28.060,0.0,
490,06/27/15 12:45:00 AM,28.060,0.0,
491,06/27/15 12:50:00 AM,27.173,0.0,
492,06/27/15 12:55:00 AM,26.390,0.0,
493,06/27/15 01:00:00 AM,26.977,0.0,
494,06/27/15 01:05:00 AM,27.961,0.0,
495,06/27/15 01:10:00 AM,27.665,0.0,
496,06/27/15 01:15:00 AM,26.390,0.0,
497,06/27/15 01:20:00 AM,25.610,0.0,
498,06/27/15 01:25:00 AM,26.390,0.0,
499,06/27/15 01:30:00 AM,27.075,0.0,
500,06/27/15 01:35:00 AM,26.879,0.0,
501,06/27/15 01:40:00 AM,26.683,0.0,
502,06/27/15 01:45:00 AM,26.292,0.0,
503,06/27/15 01:50:00 AM,25.610,0.0,
504,06/27/15 01:55:00 AM,25.610,0.0,
505,06/27/15 02:00:00 AM,25.028,0.0,
506,06/27/15 02:05:00 AM,24.448,0.0,
507,06/27/15 02:10:00 AM,24.255,0.0,
508,06/27/15 02:15:00 AM,24.158,0.0,
509,06/27/15 02:20:00 AM,24.255,0.0,
510,06/27/15 02:25:00 AM,24.448,0.0,
511,06/27/15 02:30:00 AM,24.158,0.0,
512,06/27/15 02:35:00 AM,24.158,0.0,
513,06/27/15 02:40:00 AM,24.158,0.0,
514,06/27/15 02:45:00 AM,24.641,0.0,
515,06/27/15 02:50:00 AM,24.448,0.0,
516,06/27/15 02:55:00 AM,23.966,0.0,
517,06/27/15 03:00:00 AM,23.773,0.0,
