MiniDOT Logger Concatenated Data File
Sensor:             6881-0660
Concatenation Date: 2016May04 13:47:32 MST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1442874060,           2015-09-21 22:21:00,           2015-09-21 15:21:00,     25.089050,          6.533391,                    79.198167,      0.996888
                1442874600,           2015-09-21 22:30:00,           2015-09-21 15:30:00,     24.656264,          6.612464,                    79.518946,      0.996547
                1442875200,           2015-09-21 22:40:00,           2015-09-21 15:40:00,     23.923809,          6.700355,                    79.484861,      0.995404
                1442875800,           2015-09-21 22:50:00,           2015-09-21 15:50:00,     23.457672,          6.772111,                    79.636044,      0.996441
                1442876400,           2015-09-21 23:00:00,           2015-09-21 16:00:00,     23.083075,          6.807963,                    79.493059,      0.995936
                1442877000,           2015-09-21 23:10:00,           2015-09-21 16:10:00,     22.974852,          6.831535,                    79.604781,      0.996526
                1442877600,           2015-09-21 23:20:00,           2015-09-21 16:20:00,     22.999827,          6.837459,                    79.711572,      0.997827
                1442878200,           2015-09-21 23:30:00,           2015-09-21 16:30:00,     22.733423,          6.867329,                    79.655437,      0.997578
                1442878800,           2015-09-21 23:40:00,           2015-09-21 16:40:00,     22.525279,          6.873176,                    79.407356,      0.995794
                1442879400,           2015-09-21 23:50:00,           2015-09-21 16:50:00,     22.308792,          6.909633,                    79.498525,      0.996901
                1442880000,           2015-09-22 00:00:00,           2015-09-21 17:00:00,     22.150577,          6.927612,                    79.463741,      0.997300
                1442880600,           2015-09-22 00:10:00,           2015-09-21 17:10:00,     22.042317,          6.940283,                    79.443525,      0.997027
                1442881200,           2015-09-22 00:20:00,           2015-09-21 17:20:00,     22.009004,          6.947741,                    79.477909,      0.997753
                1442881800,           2015-09-22 00:30:00,           2015-09-21 17:30:00,     21.917393,          6.950980,                    79.374720,      0.997092
                1442882400,           2015-09-22 00:40:00,           2015-09-21 17:40:00,     21.759142,          6.986607,                    79.538176,      0.997552
                1442883000,           2015-09-22 00:50:00,           2015-09-21 17:50:00,     21.725823,          7.005754,                    79.704790,      0.998325
                1442883600,           2015-09-22 01:00:00,           2015-09-21 18:00:00,     21.742483,          7.007792,                    79.753665,      0.997986
                1442884200,           2015-09-22 01:10:00,           2015-09-21 18:10:00,     21.775800,          7.011876,                    79.851552,      0.998503
                1442884800,           2015-09-22 01:20:00,           2015-09-21 18:20:00,     21.809117,          6.986914,                    79.618515,      0.996911
                1442885400,           2015-09-22 01:30:00,           2015-09-21 18:30:00,     21.834105,          6.981275,                    79.592654,      0.996566
                1442886000,           2015-09-22 01:40:00,           2015-09-21 18:40:00,     21.850763,          7.000722,                    79.840038,      0.997890
                1442886600,           2015-09-22 01:50:00,           2015-09-21 18:50:00,     21.850763,          7.012356,                    79.972718,      0.998735
                1442887200,           2015-09-22 02:00:00,           2015-09-21 19:00:00,     21.842434,          7.002605,                    79.848674,      0.997872
                1442887800,           2015-09-22 02:10:00,           2015-09-21 19:10:00,     21.834105,          7.010307,                    79.923644,      0.997878
                1442888400,           2015-09-22 02:20:00,           2015-09-21 19:20:00,     21.825776,          7.006375,                    79.865971,      0.997438
                1442889000,           2015-09-22 02:30:00,           2015-09-21 19:30:00,     21.800788,          7.017857,                    79.958257,      0.997808
                1442889600,           2015-09-22 02:40:00,           2015-09-21 19:40:00,     21.792459,          7.013921,                    79.900555,      0.997368
                1442890200,           2015-09-22 02:50:00,           2015-09-21 19:50:00,     21.759142,          7.015653,                    79.868846,      0.997274
                1442890800,           2015-09-22 03:00:00,           2015-09-21 20:00:00,     21.725823,          7.017389,                    79.837162,      0.996781
                1442891400,           2015-09-22 03:10:00,           2015-09-21 20:10:00,     21.675844,          7.022915,                    79.822810,      0.996652
                1442892000,           2015-09-22 03:20:00,           2015-09-21 20:20:00,     21.609203,          7.049772,                    80.024733,      0.998149
                1442892600,           2015-09-22 03:30:00,           2015-09-21 20:30:00,     21.542558,          7.053295,                    79.961358,      0.997561
                1442893200,           2015-09-22 03:40:00,           2015-09-21 20:40:00,     21.459247,          7.060651,                    79.915440,      0.997335
                1442893800,           2015-09-22 03:50:00,           2015-09-21 20:50:00,     21.367598,          7.081687,                    80.010907,      0.997932
                1442894400,           2015-09-22 04:00:00,           2015-09-21 21:00:00,     21.275941,          7.085165,                    79.907544,      0.997266
                1442895000,           2015-09-22 04:10:00,           2015-09-21 21:10:00,     21.159274,          7.112112,                    80.029255,      0.997807
                1442895600,           2015-09-22 04:20:00,           2015-09-21 21:20:00,     21.050928,          7.125444,                    80.009825,      0.997524
                1442896200,           2015-09-22 04:30:00,           2015-09-21 21:30:00,     20.950905,          7.130990,                    79.915611,      0.998025
                1442896800,           2015-09-22 04:40:00,           2015-09-21 21:40:00,     20.842534,          7.150359,                    79.962735,      0.997765
                1442897400,           2015-09-22 04:50:00,           2015-09-21 21:50:00,     20.734147,          7.157959,                    79.877652,      0.997061
                1442898000,           2015-09-22 05:00:00,           2015-09-21 22:00:00,     20.609066,          7.157682,                    79.678389,      0.995879
                1442898600,           2015-09-22 05:10:00,           2015-09-21 22:10:00,     20.508985,          7.181234,                    79.783158,      0.996842
                1442899200,           2015-09-22 05:20:00,           2015-09-21 22:20:00,     20.392206,          7.196939,                    79.773644,      0.996537
                1442899800,           2015-09-22 05:30:00,           2015-09-21 22:30:00,     20.267060,          7.220684,                    79.839108,      0.997024
                1442900400,           2015-09-22 05:40:00,           2015-09-21 22:40:00,     20.141889,          7.238582,                    79.838839,      0.996701
                1442901000,           2015-09-22 05:50:00,           2015-09-21 22:50:00,     20.025036,          7.248594,                    79.764101,      0.996762
                1442901600,           2015-09-22 06:00:00,           2015-09-21 23:00:00,     19.899809,          7.254696,                    79.632741,      0.995998
