MiniDOT Logger Concatenated Data File
Sensor:             6881-0672
Concatenation Date: 2014Oct08 14:03:40 MST

DO concentration compensated for salinity: 2.57 (ppt)
Saturation computed at elevation: 900.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),       (deg C),            (mg/l),                          (%),        (none)
                1397593380,           2014-04-15 20:23:00,           2014-04-15 13:23:00,     23.706657,          7.176653,                    96.162029,      0.976181
                1397594220,           2014-04-15 20:37:00,           2014-04-15 13:37:00,     19.874008,          8.016039,                    99.710492,      0.990428
                1397595120,           2014-04-15 20:52:00,           2014-04-15 13:52:00,     19.681774,          8.039663,                    99.620717,      0.993838
                1397596020,           2014-04-15 21:07:00,           2014-04-15 14:07:00,     19.698493,          8.014787,                    99.345731,      0.994613
                1397596920,           2014-04-15 21:22:00,           2014-04-15 14:22:00,     19.748648,          8.021930,                    99.534113,      0.996490
                1397597820,           2014-04-15 21:37:00,           2014-04-15 14:37:00,     19.832226,          7.986281,                    99.257471,      0.995698
                1397598720,           2014-04-15 21:52:00,           2014-04-15 14:52:00,     19.949207,          7.942091,                    98.938998,      0.995809
                1397599620,           2014-04-15 22:07:00,           2014-04-15 15:07:00,     20.116272,          7.925506,                    99.061434,      0.997052
                1397600520,           2014-04-15 22:22:00,           2014-04-15 15:22:00,     20.308324,          7.889221,                    98.984751,      0.996991
                1397601420,           2014-04-15 22:37:00,           2014-04-15 15:37:00,     20.491959,          7.875483,                    99.172395,      0.997447
                1397602320,           2014-04-15 22:52:00,           2014-04-15 15:52:00,     20.633816,          7.852552,                    99.161150,      0.996882
                1397603220,           2014-04-15 23:07:00,           2014-04-15 16:07:00,     20.725587,          7.802588,                    98.708695,      0.996037
                1397604120,           2014-04-15 23:22:00,           2014-04-15 16:22:00,     20.775638,          7.789926,                    98.645737,      0.996542
                1397605020,           2014-04-15 23:37:00,           2014-04-15 16:37:00,     20.892409,          7.760505,                    98.499209,      0.995872
                1397605920,           2014-04-15 23:52:00,           2014-04-15 16:52:00,     21.017496,          7.755514,                    98.677989,      0.996629
                1397606820,           2014-04-16 00:07:00,           2014-04-15 17:07:00,     21.067524,          7.710133,                    98.196893,      0.996115
                1397607720,           2014-04-16 00:22:00,           2014-04-15 17:22:00,     21.084199,          7.699436,                    98.092709,      0.996109
                1397608620,           2014-04-16 00:37:00,           2014-04-15 17:37:00,     21.067524,          7.683963,                    97.863586,      0.995984
                1397609520,           2014-04-16 00:52:00,           2014-04-15 17:52:00,     21.042510,          7.703255,                    98.061181,      0.997715
                1397610420,           2014-04-16 01:07:00,           2014-04-15 18:07:00,     21.017496,          7.676800,                    97.676459,      0.996232
                1397611320,           2014-04-16 01:22:00,           2014-04-15 18:22:00,     21.009157,          7.678869,                    97.686803,      0.996219
                1397612220,           2014-04-16 01:37:00,           2014-04-15 18:37:00,     21.009157,          7.685394,                    97.769815,      0.996677
